oos_return
0.183155
0.059427
0.049508
0.054016
0.209987
0.213092
-0.088690
-0.081088
0.003238
-0.041293
-0.013764
-0.085617
0.046715
0.004576
0.029807
0.050341
0.021505
-0.063470
-0.097305
-0.022179
0.003353
-0.010440
-0.035710
-0.014934
0.017825
-0.055154
-0.041830
-0.008920
0.000922
-0.027124
0.144476
0.102243
0.022774
0.001388
-0.001626
-0.005411
0.017426
0.007953
0.043882
0.046174
0.030248
-0.042367
0.011347
-0.008762
0.005106
0.097935
-0.014410
-0.034192
0.052519
-0.015807
-0.021733
-0.047755
-0.009932
-0.051426
0.000189
-0.004075
-0.026591
-0.055326
0.026337
0.073226
0.004549
-0.124367
-0.600360
0.176991
0.042233
-0.010668
-0.085194
-0.016277
-0.167808
-0.242859
-0.174975
-0.116026
0.022012
0.274391
0.209042
-0.145838
0.116132
0.250499
0.152679
0.178167
0.099305
0.374301
0.055009
0.395734
0.077718
-0.134421
-0.163584
-0.075004
0.078481
0.087033
-0.085797
-0.023588
-0.009109
-0.060896
-0.146723
-0.025053
-0.015468
-0.066122
0.054864
0.169696
0.027920
0.061650
0.144810
0.018012
-0.057931
-0.123771
-0.006003
0.058260
0.013588
-0.021041
0.045936
0.077056
-0.077445
-0.092377
-0.022449
-0.058650
-0.060824
-0.169822
0.053062
0.028355
-0.098102
-0.005782
-0.019483
-0.090752
0.067354
0.019177
-0.069101
-0.065357
0.008011
-0.052562
-0.116562
-0.047924
0.048958
0.032791
-0.065502
0.078581
-0.131712
-0.075543
-0.002102
0.076229
0.107900
-0.111033
0.008144
0.130755
