window,L_plus,L_minus,rel_gap
0,3.18703795e-04,3.18425038e-04,0.000875
1,3.41809471e-04,2.27178377e-03,5.646345
2,4.07636253e-04,3.56183760e-03,7.737784
3,3.76930140e-04,4.11776965e-03,9.924490
4,4.25172970e-04,1.32061513e-02,30.060656
5,2.56785052e-03,3.02437670e-03,0.177785
