window,L_plus,L_minus,rel_gap
0,3.21483938e-04,3.21397732e-04,0.000268
1,3.45018925e-04,2.33932585e-03,5.780283
2,3.90074973e-04,2.96719628e-03,6.606733
3,3.71542323e-04,3.69286165e-03,8.939276
4,4.10732726e-04,1.19280443e-02,28.040891
5,2.41722702e-03,2.61659222e-03,0.082477
