window,L_plus,L_minus,rel_gap
0,4.20689088e-04,4.42796270e-04,0.052550
1,3.55940720e-04,3.60009726e-04,0.011432
2,2.41892383e-04,2.63334630e-04,0.088644
3,3.45026143e-04,3.52196104e-04,0.020781
4,1.64260375e-04,4.08420630e-04,1.486422
5,2.87311268e-04,4.02646983e-04,0.401431
