window,L_plus,L_minus,rel_gap
0,4.36116650e-04,4.60498995e-04,0.055908
1,3.68804845e-04,3.68661684e-04,0.000388
2,2.40123554e-04,2.59328895e-04,0.079981
3,3.44987289e-04,3.59952741e-04,0.043380
4,2.43354458e-04,2.43451374e-04,0.000398
5,2.88256590e-04,4.05862462e-04,0.407990
