oos_return
-0.043208
-0.032180
0.004537
-0.036018
0.028495
0.082023
-0.047667
0.004056
0.000507
-0.064576
-0.016083
-0.006665
-0.006173
0.014564
0.102078
0.062622
0.001050
-0.059566
-0.011809
0.091828
0.048939
0.016817
0.021004
-0.103605
-0.026117
-0.040503
-0.027896
0.025397
-0.052823
-0.031754
-0.024368
-0.054077
-0.028941
-0.029708
0.040300
-0.053809
0.050633
-0.011210
0.083865
0.037923
0.027684
0.001458
0.011850
0.008686
0.035711
-0.081371
0.090705
-0.026912
-0.060589
-0.093053
-0.012124
0.038876
0.005749
0.009094
-0.013628
-0.038219
0.008002
-0.010523
-0.034586
0.048526
0.025436
0.084803
0.101067
-0.030187
-0.026878
0.006248
-0.052367
0.136257
0.119768
0.070692
0.033914
0.072052
