country,symbol,year,TA,TL,Eq,CA,CL,Sales,COGS,GP,PAT,Cash,Inv,PPE,dividends
IR,سشمال,1995,62545.8,48549.6,13996.2,28992.1,44559.8,42497,23004.8,19492.2,18865.9,5249.7,21565,15410,
IR,سشمال,1996,69895.5,48899,20996.5,32148.5,43425.4,49082.2,31429,17653.2,20222.7,7398.2,19301.5,7807,19909
IR,سشمال,1997,73859.2,54630.7,19228.5,34895.6,47326.9,55457.5,39306.5,16151,17602.6,5958,22644.3,8619.9,
IR,سشمال,1998,76294.7,54807,21487.7,40900.5,44479.5,73393.3,45336.5,28056.8,24943.3,7526.1,22436.8,4893.5,22972
IR,سشمال,1999,97581.3,70646.8,26934.5,58093.8,57667.6,88935.6,51220,37715.6,38798.8,12255.6,34255.3,5608.4,33692
IR,سشمال,2000,127914,109323,18591,91431,95210,129424,65441,63983,45022,16160,25676,6519,68700
IR,سشمال,2001,166194,144939,21255,114617,127751,145407,69082,76325,73838,29026,27916,7248,85761
IR,سشمال,2002,222021,186989,35032,81148,166540,169531,78844,90687,92329,23672,33773,6904,
IR,سشمال,2003,318151,269143,49008,155683,222835,224352,93916,130436,135393,50321,35209,58952,119452
IR,سشمال,2004,562796,421266,141530,163029,250562,246721,106921,139800,152935,35644,40029,221649,119452
IR,سشمال,2005,850414,697392,153022,179076,386944,316406,130434,185972,197419,30034,57161,431733,
IR,سشمال,2006,1966315,693002,1273313,179456,233778,308213,148688,159525,1029703,30946,63425,688436,147018
IR,سشمال,2007,2231060,933918,1297142,178095,363957,203255,124302,78953,81386,15236,79480,976386,82698
IR,سشمال,2008,2284878,949772,1335106,249092,447722,340312,184553,155759,122192,23821,134067,964359,68915
IR,سشمال,2009,2333702,938274,1395428,366440,620606,570094,363340,206754,145320,17260,135783,883830,111642
IR,سشمال,2010,2343526,895274,1448252,452137,724501,564469,403752,160717,169936,56552,185081,807381,82698
IR,سشمال,2011,2364480,847187,1517293,544383,590905,665694,521821,143873,171473,93589,188976,735191,124047
IR,سشمال,2012,2493320,903186,1590134,699540,703994,885825,668495,217330,201783,68267,229899,779548,206744
IR,سشمال,2013,2837458,1039004,1798454,723307,891674,949587,751393,198194,420160,50630,334474,662718,413489
IR,سشمال,2014,2534340,622038,1912302,985384,533885,1005963,816094,189869,527337,80163,448212,570794,421759
IR,سشمال,2015,2729818,1032948,1696870,1224226,1015698,783640,728605,55035,207010,21994,430713,532132,248093
IR,سشمال,2016,2549974,1096078,1453896,1359787,1074847,607176,470247,136929,245194,40908,404646,532652,219149
IR,سشمال,2017,2592509,954703,1637806,1320547,926700,938899,662756,276143,192683,119054,379185,560932,177387
IR,سشمال,2018,2534738,890430,1644308,1218256,852268,1045617,732267,313350,204238,14999,443136,585425,150510
IR,سشمال,2019,2883096,938705,1944391,1371885,877524,1721776,1174057,547719,450592,93290,493928,634145,381650
IR,سشمال,2020,3511239,1027722,2483517,1841330,937639,2402731,1567506,835225,632881,374342,626037,776602,541836
IR,سشمال,2021,4793281,1516292,3276989,2879226,1385911,3511153,2260528,1250625,1335308,116494,1059430,901113,1135275
IR,سشمال,2022,6670299,1768428,4901871,4756774,1530985,5467633,2970829,2496804,2890157,329411,1709857,1043510,2703000
IR,سشمال,2023,11564255,2919661,8644594,8847963,2621774,7949487,4773849,3175638,6184934,785358,2331822,1858594,6001000
IR,سشمال,2024,12656359,4354835,8301524,9403757,3901716,9737841,6244110,3493731,5657930,796534,3935972,2242031,5657600
IR,سشمال,2025,20285358,7558245,12727113,15064243,6923763,17266093,9445354,7820739,10083189,2068339,7089324,4008177,8066500
IR,سصفها,2000,199951,137689,62262,37420,76143,89020,63194,25826,11063,2575,23883,117292,
IR,سصفها,2001,223003,146046,76957,65952,107867,132015,85959,46056,27307,2963,27043,154067,
IR,سصفها,2002,267577,176121,91456,107180,121539,165347,88948,76399,51453,6907,38414,157475,
IR,سصفها,2003,356706,250257,106449,173970,197651,229888,99480,130408,99260,8323,45116,178027,83600
IR,سصفها,2004,441209,313447,127762,212473,266651,290091,121232,168859,144155,12524,59653,218803,
IR,سصفها,2005,537278,363342,173936,330892,342902,340097,135844,204253,185090,16771,80915,185194,136800
IR,سصفها,2006,543424,196852,346572,352106,175914,352915,160659,192256,173788,33782,94437,179773,228000
IR,سصفها,2007,520097,232092,288005,329376,189196,356687,178678,205855,164733,57772,109902,171351,152000
IR,سصفها,2008,564665,234131,330534,350548,205612,412077,167637,244440,195824,23394,169693,179247,161120
IR,سصفها,2009,556300,207192,349108,271653,187010,478716,237295,241421,179175,17465,120493,186305,129200
IR,سصفها,2010,617955,228174,389781,340440,204584,466910,254290,212620,170439,12526,116439,174082,
IR,سصفها,2011,666864,264894,401970,378304,237305,514044,332869,181175,166469,22321,125927,183907,152000
IR,سصفها,2012,683175,254277,428898,416385,215939,608349,404781,203568,188906,24635,152567,179687,220400
IR,سصفها,2013,759854,323926,435928,487757,285441,789525,496884,292641,232498,51619,183582,185698,208000
IR,سصفها,2014,925319,475855,449464,529463,436705,859482,543465,316017,221537,20183,256872,309161,88600
IR,سصفها,2015,1167850,777609,390241,618644,745883,774234,618533,155701,57323,58465,322656,463299,20000
IR,سصفها,2016,1472875,1037978,434897,790661,986840,1020132,834045,186087,75498,38517,280470,559097,67800
IR,سصفها,2017,1434163,985557,448606,680463,839448,949851,702515,247336,89710,15802,338270,635011,80000
IR,سصفها,2018,1524301,1035528,488773,677858,883812,1122887,812876,310011,111966,44366,376954,636372,56000
IR,سصفها,2019,1524248,879374,644874,695223,743489,1581883,1052445,529438,212101,66963,318251,615582,74000
IR,سصفها,2020,2117996,826363,1291633,1224387,742269,2609853,1383991,1225862,720759,118127,607983,656500,395000
IR,سصفها,2021,3799447,1647886,2151561,2586552,1548757,3943362,2239286,1704076,1254928,201403,1284964,968016,940000
IR,سصفها,2022,6809843,3788022,3021821,4958873,3624372,6432122,3614979,2817143,1855816,867091,2437994,1597912,835000
IR,سصفها,2023,9815590,5310481,4505109,6910297,5086198,9760219,5893572,3866647,2356929,1114727,3458970,2561260,1160000
IR,سصفها,2024,13573412,6330462,7242950,9787552,5995366,11471835,7353773,4118062,3910979,1635583,4943841,3175210,1710000
IR,سصفها,2025,23077244,9248720,13828524,18159691,8796846,17805854,10615147,7190707,8299879,8197579,7800122,4155869,
IR,سصوفی,1992,31485,18157,0,23548,15521,0,0,0,11025,0,10369,5845,
IR,سصوفی,1993,38502.3,21402,17100.3,26819.2,18554.5,34792.8,20786.1,14006.7,12548.3,9513.7,14088.9,18785.6,
IR,سصوفی,1994,51110.4,25291.9,25818.5,35207.2,21478.4,44133.5,28273.3,15860.2,13986.9,13579.2,14864.8,23260.6,4784
IR,سصوفی,1995,61059.4,36376.4,24683,38884,31365.6,54684.9,37358.9,17326,10630,2464.1,25690,29868.5,
IR,سصوفی,1996,72333.9,45429,26904.9,40352,37698.1,71959.3,53061,18898.3,12185.5,2689.1,27733,25855.7,
IR,سصوفی,1997,86290.1,59177,27113.1,56408,50039,87959.8,66532.2,21427.6,15479.2,8229.9,31698.4,23278.6,
IR,سصوفی,1998,90055.3,67756.7,22298.6,60523.6,56854.1,87515.5,59540.2,27975.3,15656,6502.7,37225.1,22047.6,14025
IR,سصوفی,1999,101101.7,72037.9,29063.8,65204,51672,111461.2,73258.2,38203,19708.4,6250.4,43012.5,27018.2,18975
IR,سصوفی,2000,115672.2,80607.4,35064.8,71506.6,62765.1,158259,95064.9,63194.1,44164,3945.8,45215.8,25651.1,29819
IR,سصوفی,2001,159589.9,106813.3,52776.6,92628.5,85496,201558.7,117534.4,84024.3,69093.9,16214.8,61112.8,29029.3,
IR,سصوفی,2002,254849.756811,178559.94451,76289.812301,152814.373433,153119.097678,260475,147404,113071,96902,9267.559512,61047.689246,35586.814511,92664
IR,سصوفی,2003,470043,387469,82574,252306,363562,347656,174098,173558,248987,18129,63048,126324,243000
IR,سصوفی,2004,552911,474409,78502,223365,456932,418229,215274,202955,299817,54893,63895,49495,300000
IR,سصوفی,2005,978200,696919,281281,195821,478903,475059,195430,279629,263356,21059,73637,59597,
IR,سصوفی,2006,1135602,572101,563501,204803,294023,494941,214695,280246,285125,6565,76829,63480,
IR,سصوفی,2007,1531027,1021790,509237,177392,500985,530420,258524,271896,195155,25150,87330,64928,185500
IR,سصوفی,2008,1984786,1392887,591899,261715,833551,710729,306493,404236,295247,102970,78308,77168,161000
IR,سصوفی,2009,2369752,1571316,798436,330234,1055686,799205,357317,441888,307483,133010,120903,554845,311500
IR,سصوفی,2010,2581920,1803522,778398,313481,1294906,784450,560494,223956,103898,63908,150283,2113476,
IR,سصوفی,2011,2479458,1824671,654787,326431,1612722,906904,653749,253155,-47491,38777,223715,1984820,55000
IR,سصوفی,2012,2434255,1603068,831187,459409,1355929,1441685,936449,505236,234805,110589,249805,1805289,115500
IR,سصوفی,2013,2465295,1446977,1018318,532937,1238670,1721924,1087826,634098,335673,26644,404064,1761535,308000
IR,سصوفی,2014,2437659,1402182,1035477,688549,1037624,2004625,1355498,649127,352952,24981,538733,1583643,390500
IR,سصوفی,2015,2357715,1690263,667452,581577,1351740,1447888,1046880,401008,49198,8424,428033,1592296,39600
IR,سصوفی,2016,2350969,1738270,612699,653311,1401511,1130223,883559,246664,1394,26344,466045,1523988,550
IR,سصوفی,2017,2495714,1774134,721580,805684,1304055,1465768,981748,484020,109431,665,455624,1448140,77000
IR,سصوفی,2018,2625168,1888453,736715,921858,1472830,1753984,1282039,471945,117092,11019,470120,1387412,110000
IR,سصوفی,2019,3012121,1461462,1550659,1363087,1058203,2730411,1877173,853238,372307,76213,660092,1318522,308000
IR,سصوفی,2020,3963555,1300810,2662745,1548567,951332,4546249,2990949,1555300,1465457,308134,821947,1424710,1353000
IR,سصوفی,2021,6511099,2890518,3620581,3885623,1886763,8166123,4982668,3183455,2296297,490432,1798750,1660006,2398000
IR,سصوفی,2022,10208314,4959153,5249161,7100592,3515815,12176512,7538475,4638037,4053306,726000,2960057,2219884,3707000
IR,سصوفی,2023,16868769,8842394,8026375,12393041,7274864,18628488,11490432,7138056,6470182,612372,4454917,3607204,6160000
IR,سصوفی,2024,30808155,14595068,16213087,24871244,12589443,29635276,15957403,13677873,14453701,2604223,6253645,5096431,13695000
IR,سصوفی,2025,63559136,29739234,33819902,52060318,26864019,50492513,20904364,29588149,30978478,4950985,12419964,10611272,30140000
IR,سغرب,1992,12416.7,11107.2,1309.5,8473.6,7828.5,8977.3,4496,4481.3,2026.8,1096.7,4766.3,6950.7,
IR,سغرب,1993,22090.8,12526.6,9564.2,16133.9,10932,15458.9,7671.9,7787,3510.8,8120.4,5736.2,9530.1,
IR,سغرب,1994,32420.8,23564.4,8856.4,21133.5,21585.4,16310.4,10442.9,5867.5,5115.8,8003.3,8578.5,9049.3,
IR,سغرب,1995,35836.5,27072.1,8764.4,23472.5,24971.5,21181.9,13311.8,7870.1,7087.9,1799.6,10890.1,10859.6,7765
IR,سغرب,1996,44947,31916.3,13030.7,23841.6,29268.4,27621.7,16925.5,10696.2,6933.8,5591.3,12136.2,5388.3,
IR,سغرب,1997,52961.9,37412.5,15549.4,23655.6,34143.9,28994.9,21193.5,7801.4,7207,1828,13836.6,10587.6,7016
IR,سغرب,1998,53830.3,37719.9,16110.4,27259.2,33373.8,40538.6,28478.5,12060.1,7779.3,1074.1,16621.8,9918.7,6988
IR,سغرب,1999,64526.4,45577,18949.4,36707.9,37078.4,55295.5,34099.2,21196.3,9335.9,1812.3,21576.7,9517.3,8640
IR,سغرب,2000,85356.6,62315.5,23041.1,54460.2,52420.3,73053.1,45776.1,27277,16431.6,9064.1,26646.2,9878.3,15360
IR,سغرب,2001,90332,63454,26878,54832,49098,82362,50176,32186,19223,2566,31497,11123,21696
IR,سغرب,2002,128910.137893,91193.905254,37716.232639,85628.353368,76065.077163,106095,57291,48804,48497,4416.105933,39159.461756,17261.773413,37632
IR,سغرب,2003,199262,126760,72502,103174,109195,127922,70218,57704,68623,11327,41922,27933,
IR,سغرب,2004,326679,236058,90621,134751,194184,191760,83341,108419,110369,14440,50358,45344,
IR,سغرب,2005,678446,528545,149901,128096,298350,199473,104211,95262,88245,4643,73864,62055,
IR,سغرب,2006,835041,589780,245261,119009,294968,223479,102215,121264,110280,9242,88644,56112,56100
IR,سغرب,2007,1323053,1044852,278201,188024,322026,142256,75959,66297,52012,2765,88829,51837,46750
IR,سغرب,2008,1390619,1112091,278528,279814,580038,293138,180782,112356,48677,9682,142098,1077520,22440
IR,سغرب,2009,1345375,942960,402415,351056,493611,523924,280877,243047,78616,24872,188760,957978,63000
IR,سغرب,2010,1306185,760027,546158,347008,478200,702143,386378,315765,187911,27059,187865,923177,180000
IR,سغرب,2011,1249940,648778,601162,380560,512774,756949,448424,308525,236217,3293,232728,832618,240000
IR,سغرب,2012,1271928,609857,662071,448923,580150,975428,592940,382488,301589,11714,289277,791715,219000
IR,سغرب,2013,1392595,519159,873436,548417,377075,1211377,676973,534404,438968,37440,350854,811075,435000
IR,سغرب,2014,1365411,605184,760227,556611,454158,1157209,761728,395481,318116,25933,377798,721019,285000
IR,سغرب,2015,1377623,790831,586792,633764,701750,885526,693666,191860,126590,42395,384658,651232,159000
IR,سغرب,2016,1375035,847085,527950,649721,804553,866099,653491,212608,102326,19869,361814,635160,93000
IR,سغرب,2017,1460967,895714,565253,719895,844810,800377,556443,243934,131068,6069,454014,639860,90000
IR,سغرب,2018,1558106,724785,833321,795678,664463,1198002,828774,369228,253689,6966,504997,646971,317500
IR,سغرب,2019,1803877,646833,1157044,1048896,574401,1668986,1007175,661811,415324,22814,584621,639996,550000
IR,سغرب,2020,2196202,964624,1231578,1288754,865695,2395424,1312845,1082579,743361,119707,551736,791531,725000
IR,سغرب,2021,3041230,1513396,1527834,2087022,1369083,4413417,2202193,2211224,1060868,503781,907935,863414,885500
IR,سغرب,2022,4706685,2130958,2575727,3364454,1885172,7145863,3787741,3358122,1947567,640549,1646967,1249434,1850000
IR,سغرب,2023,7692456,3999326,3693130,5900422,3685838,9968183,5738716,4229467,2961208,827638,2952068,1692376,2850000
IR,سغرب,2024,15165443,5207696,9957747,6933079,4797138,12057890,7221805,4836085,4003095,2264744,3438152,8139964,3672500
IR,سغرب,2025,20725822,8341932,12383890,10719747,7839727,19573074,11491469,8081605,6114463,2920546,6854300,9905928,5599150
IR,سفار,2002,108892,107858,1034,53372,90990,41773,20438,21335,13934,10166,24723,49087,
IR,سفار,2003,167945,137491,30454,68831,111772,166890,78216,88674,57521,3927,28440,72113,
IR,سفار,2004,302661,193742,108919,48755,133580,203051,100642,102409,71071,2588,28922,116948,
IR,سفار,2005,330190,285427,44763,78892,253990,218329,105709,112620,69415,5199,34712,181562,
IR,سفار,2006,357437,301623,55814,47683,262727,255727,117819,137908,91013,1023,32443,230423,42000
IR,سفار,2007,372787,250071,122716,123406,232579,242900,129215,113685,68999,11744,99566,165233,
IR,سفار,2008,344257,182415,161842,89654,145378,306621,146429,160192,113772,6955,43629,165702,100000
IR,سفار,2009,378383,195860,182523,112616,179715,328569,175181,153388,116936,21285,47957,171564,115000
IR,سفار,2010,397797,230964,166833,122800,185005,370699,239713,130986,98710,17778,60998,170208,90000
IR,سفار,2011,491141,337021,154120,125795,301068,429915,304150,125765,81527,11830,67735,259675,82500
IR,سفار,2012,528398,353636,174762,143006,320718,507336,365704,141632,103142,14850,56854,281004,100000
IR,سفار,2013,669822,282019,387803,307347,254342,705993,532374,173619,130462,8559,152881,266071,128150
IR,سفار,2014,801749,369587,432162,331727,342512,932944,728779,204165,172588,36476,170017,268079,116500
IR,سفار,2015,828398,396679,431719,330844,366306,653748,509083,144665,118087,46035,165176,370269,123490
IR,سفار,2016,1026770,629798,396972,448949,595930,587785,463270,124515,92049,74820,149659,452811,100190
IR,سفار,2017,1108817,727824,380993,404508,684030,667663,525742,141921,80905,28641,102695,469002,88540
IR,سفار,2018,1285665,840776,444889,672445,785418,752272,545667,206605,159436,37168,127152,450174,95996
IR,سفار,2019,1401623,737174,664449,847138,670170,1162539,767996,394543,315556,39468,148811,447262,367441
IR,سفار,2020,1459739,546383,913356,887116,445582,1162539,767996,394543,315556,27236,233956,437837,591820
IR,سفار,2021,2091068,696587,1394481,1398160,547705,2831673,1727260,1104413,1072945,37294,492086,441879,1024501
IR,سفار,2022,4381666,1697943,2683723,3333455,1423221,4847946,2401022,2446924,2422016,53965,1076702,920666,2283400
IR,سفار,2023,11881458,8094278,3787180,5523118,4764405,7039070,3547758,3491312,3340635,270965,1354394,6073303,2516400
IR,سفار,2024,15878144,10380998,5497146,4498296,6945755,9008232,4880454,4127778,4267487,583883,1596047,11092643,3739650
IR,سفار,2025,33773818,27449798,6324020,11716599,13332953,12810702,7355121,5455581,4584246,666608,2252565,21781639,4329140
IR,سفارس,1991,67404.6,50359.9,17044.7,46419.9,38559.6,54947.1,34999.5,19947.6,5187.6,8215.3,30518,47971.6,
IR,سفارس,1992,119442.2,93324.1,26118.1,78771.6,79191.7,87475,49086,38389,25973.4,20497.2,50668.8,63092.5,
IR,سفارس,1993,170130.2,142324.3,27805.9,99033.9,128503.8,140598.8,73396.2,67202.6,47178.4,16109.3,71504.8,83937.9,43562
IR,سفارس,1994,221536.1,182018.6,39517.5,133619.3,165289.4,175570,104501,71069,50493,33388,80715.6,94208.2,49406
IR,سفارس,1995,333535.5,261134,72401.5,177239.7,241534.5,250208.8,138491.2,111717.6,84709,19555.4,105591.7,98757.9,81600
IR,سفارس,1996,414743.9,302276.9,112467,215062.7,273366.3,274704.8,169130.1,105574.7,73815.4,27354.2,129751.4,66696.4,
IR,سفارس,1997,487181.5,317307.5,169874,224777.5,288201.7,345909,211754,134155,103782.1,22105.9,139681.5,87003.7,83875
IR,سفارس,1998,563269.6,354811,208458.6,269922.1,320631.7,422702.8,254695.4,168007.4,116184.5,11254.8,174120.9,92717.7,112500
IR,سفارس,1999,687130.4,401562.4,285568,348937.8,358687,547014.7,316434.5,230580.2,149559.5,19519.4,171681.3,104643.5,100000
IR,سفارس,2000,783609,467842,315767,319909,359503,537400,332568,204832,204149,34102,132236,98803,174000
IR,سفارس,2001,934421,387805,546616,266320,349143,512799,262932,249867,285988,37539,93623,95496,220000
IR,سفارس,2002,1269254,625806,643448,353661,596989,526835,229876,296959,337652,44771,72010,64529,
IR,سفارس,2003,2099161,1202164,896997,352828,1197615,242416,103352,139064,990049,14179,0,4321,966000
IR,سفارس,2004,4139047,2545823,1593224,1100825,2268107,,,1770225,1644076,49368,,4262,1540000
IR,سفارس,2005,5344057,2194922,3149135,1632640,1989298,,,1593143,1482460,13504,,4576,1144000
IR,سفارس,2006,6511187,1691751,4819436,1472486,1580130,,,1801760,1670301,179399,,3545,1584000
IR,سفارس,2007,6957661,2200031,4757630,1595235,2160892,,,554545,524194,50814,,135473,324000
IR,سفارس,2008,7188559,1324280,5864279,1376106,1150440,,,967482,846665,115988,,3187,835200
IR,سفارس,2009,8113671,1759392,6354279,2665548,1667642,,,1397331,1327751,76088,,3199,1085760
IR,سفارس,2010,8423980,1640930,6783050,1969548,1634720,,,1244582,1192031,10977,1714283,2970,1035000
IR,سفارس,2011,8811276,1883988,6927288,1996597,1813799,,,1248867,1176420,27685,,2825,900000
IR,سفارس,2012,9285151,2122790,7162361,2605848,2079945,,,1228327,1132857,29066,,2943,450000
IR,سفارس,2013,9395641,1775695,7619946,2547323,1708567,,,1051978,909123,184714,0,2851,900000
IR,سفارس,2014,10485915,1434853,9051062,3499103,1423205,,,2375757,2331139,180355,0,2883,1440000
IR,سفارس,2015,10779162,1229803,9549359,3019083,1214891,,,1963694,1938274,50768,0,5378,1440000
IR,سفارس,2016,11489489,2413416,9076073,3597390,2395549,,,1012168,972441,79936,,4945,450000
IR,سفارس,2017,11448022,1297910,10150112,3691113,1277073,,,433140,393015,79845,,3609,393750
IR,سفارس,2018,11794441,1355421,10439020,3533066,1335142,,,737678,682658,76261,,4390,393750
IR,سفارس,2019,15010479,3479712,11530767,5609328,3453254,,,1572252,1485497,102382,,5190,1406250
IR,سفارس,2020,17316009,1232513,16083496,8358063,1199951,,,6083167,5958979,284814,,8096,7059375
IR,سفارس,2021,22421827,1031210,21390617,11555116,988641,,,12371826,12366496,,,423152,13331250
IR,سفارس,2022,32992405,5056353,27936052,20974475,5000900,,,20073930,19908568,476442,,418395,13500000
IR,سفارس,2023,47257810,2435423,44822387,30315159,2379412,0,0,30433901,30368754,241375,,571054,23625000
IR,سفارس,2024,64033104,6763164,57269940,46821133,6685710,0,0,35684128,35967201,3920927,,567775,35718750
IR,سفارس,2025,79954939,8312989,71641950,62483483,8241136,0,0,50835335,50023500,3460976,0,658041,41400000
IR,سفانو,2000,55614,13953,41661,40580,13826,55904,47134,8770,2831,2928,14267,9027,
IR,سفانو,2001,76137,13299,62838,37669,13082,59273,49703,9570,4100,3784,8633,24805,
IR,سفانو,2002,123866,46304,77562,46332,8121,53195,43964,9231,1418,10419,5399,61098,
IR,سفانو,2003,335183,213140,122043,58728,33224,51523,42794,8729,-554,18264,9584,257329,
IR,سفانو,2004,585527,374026,211501,64953,60649,9925,7509,2416,1607,58861,,484236,
IR,سفانو,2005,972872,646452,326420,123980,181579,,,0,3459,111967,1105,788957,
IR,سفانو,2006,1148302,820214,328088,150702,232311,173369,122315,51054,-22359,15093,55198,903713,
IR,سفانو,2007,1174849,690031,484818,142251,275475,454306,227303,227003,134139,25025,70982,827874,
IR,سفانو,2008,1167344,503738,663606,167120,228647,546185,236342,309843,303988,14375,100245,858324,
IR,سفانو,2009,1097565,480040,617525,178056,361271,569421,274228,295193,219458,5150,135441,795191,203000
IR,سفانو,2010,1035225,407049,628176,169390,398605,625800,337588,288212,224413,8442,118467,724808,203000
IR,سفانو,2011,992073,360540,631533,256368,348961,698030,437090,260940,209878,27969,161304,592957,210000
IR,سفانو,2012,988565,354110,634455,316758,339343,814826,535214,279612,216443,30731,195935,528111,227500
IR,سفانو,2013,1123980,298623,825357,471206,278484,1115190,643244,471946,421724,24472,322172,483288,385000
IR,سفانو,2014,1258492,248125,1010367,711371,221025,1338909,734869,604040,569243,71231,395022,461414,525000
IR,سفانو,2015,1368387,559051,809336,839710,523289,1162907,749641,413266,331660,54693,500803,408272,301000
IR,سفانو,2016,1490449,827512,662937,956813,777919,1117232,736813,380419,159481,61114,549403,362096,182000
IR,سفانو,2017,1532853,802101,730752,959294,741048,1557818,918447,639371,207515,102732,407679,350930,175000
IR,سفانو,2018,2140423,719366,1421057,1503165,640703,1710497,844770,865727,865305,68331,460707,337738,650000
IR,سفانو,2019,2741216,523586,2217630,2062227,412690,2454752,1229189,1225563,1101573,75136,560490,312713,1500000
IR,سفانو,2020,3034390,1043960,1990430,1859590,890327,3698078,1896069,1802009,1272800,41995,756520,276183,1300000
IR,سفانو,2021,4726120,1495850,3230270,3972434,1231252,5375110,2715428,2659682,2682903,107685,1380972,264557,2527500
IR,سفانو,2022,8363127,1704662,6658465,7438230,1278074,10948605,4427720,6520885,5852493,118583,2021549,309235,5535000
IR,سفانو,2023,10115455,2628955,7486500,9260655,1952088,13758312,6851771,6906541,6379876,106555,3115592,378842,6250000
IR,سفانو,2024,15187710,5430231,9757479,13067238,4530758,16112983,8275636,7837347,7412569,203545,3603836,1654691,7224000
IR,سفانو,2025,25623184,10992699,14630485,22349762,10065000,22680191,10988834,11691357,12056838,530011,6351027,2759341,11896000
IR,سقاین,1994,77532,58597.5,18934.5,2374.6,9403.4,0,0,0,0,1697.1,0,67424,
IR,سقاین,1995,83544,64424.6,19119.4,14047,17617.9,0,0,0,3607.1,2273,11708,66457.9,
IR,سقاین,1996,95212.6,65896.7,29315.9,26239.4,32354.7,45591,27189.1,18401.9,13380.5,1887.3,20042.2,50848.7,
IR,سقاین,1997,94907.6,61162.4,33745.2,31883.7,36922.4,54528.8,32682.7,21846.1,16178.1,2264.6,25064.9,45970.5,13500
IR,سقاین,1998,94731.2,50525.3,44205.9,35312.9,34324.9,59879.8,34421.4,25458.4,20382.4,801.6,29985.7,41545.2,
IR,سقاین,1999,88420,36710,51710,41444,25091,61800,38128,23672,24265,2830,36296,36772,23950
IR,سقاین,2000,88927,54891,34036,45054,48440,81954,49366,32588,24250,4343,33401,32955,23950
IR,سقاین,2001,91207,60365,30842,52361,56704,103434,54204,49230,41950,8008,36713,31118,41247
IR,سقاین,2002,127633,93866,33767,86802,89138,143260,65430,77830,69953,21736,40715,30564,66528
IR,سقاین,2003,196947,162390,34557,128152,154667,194948,74724,120224,121009,11075,40319,34509,
IR,سقاین,2004,207591,169428,38163,106171,160322,213649,82398,131251,112551,12297,45509,34297,
IR,سقاین,2005,228949,189345,39604,102815,179261,236123,88655,147468,122361,13940,50458,38183,11841
IR,سقاین,2006,261921,86287,175634,100660,73283,270227,102395,167832,136030,9167,60798,39985,
IR,سقاین,2007,270693,100433,170260,180838,85031,268065,114998,153067,133675,2148,75903,40865,133056
IR,سقاین,2008,331206,89934,241272,254374,70851,373937,132856,241081,204068,1708,89691,50463,186278
IR,سقاین,2009,351919,106527,245392,291624,83100,398924,151667,247257,191898,8441,103659,49140,194262
IR,سقاین,2010,455178,237734,217444,213128,210224,390326,189648,200678,166314,26220,106348,62762,159667
IR,سقاین,2011,482951,249118,233833,219969,216598,400387,229997,170390,177556,4101,131345,82924,172973
IR,سقاین,2012,541654,257454,284200,280449,158729,513301,312906,200395,224840,5510,152883,88493,212890
IR,سقاین,2013,634072,325221,308851,358278,254379,566976,363770,203206,239541,2664,223354,133266,202244
IR,سقاین,2014,770557,493348,277209,388110,450439,592886,476266,116620,171654,4492,247390,153536,196922
IR,سقاین,2015,794440,610298,184142,424571,537010,530675,464993,65682,107467,5107,289429,143003,85156
IR,سقاین,2016,975515,794737,180778,606161,768603,636920,506711,130209,99959,10569,265457,136266,101122
IR,سقاین,2017,1108311,851501,256810,727799,824552,709497,516908,192589,177154,2491,301238,126246,143700
IR,سقاین,2018,1229106,794242,434864,851605,764904,699970,521190,178780,171754,7250,379251,122614,162500
IR,سقاین,2019,1336641,661455,675186,908806,629989,1128681,702991,425690,402822,18918,426649,123904,360000
IR,سقاین,2020,2029339,498169,1531170,1060618,464676,1791747,1067384,724363,1327678,86649,504446,119127,1250000
IR,سقاین,2021,2319419,875287,1444132,1386919,828245,2650392,1577731,1072661,1224940,19989,976050,228396,1216000
IR,سقاین,2022,3588791,1790140,1798651,2247249,1706608,3608225,2438874,1169351,1488210,13120,1509556,822431,1462500
IR,سقاین,2023,8584219,2647885,5936334,3246255,2546723,5716107,3966415,1749692,1782608,17491,2353432,2989850,1480000
IR,سقاین,2024,11084644,4684679,6399965,5850321,4511162,7277304,4858243,2419061,2039510,2655088,2247061,2895818,2076000
IR,سقاین,2025,24496493,8483957,16012536,19301779,8204256,15240368,6313870,8926498,11544854,5167198,5476483,2853490,10400000
IR,سلیمان,2023,19740947,11148888,8592059,12271183,10162691,17281062,8880871,8400191,5274141,734162,3299736,7061464,
IR,سلیمان,2024,28546984,15539633,13007351,18966925,14625070,18341281,9678386,8662895,6540161,2762636,4555149,7794431,3270240
IR,سلیمان,2025,39300985,16882298,22418687,28815445,16706828,30312530,16561317,13751213,11241417,4082321,7186871,8094361,
IR,سمازن,1992,20777.6,9858.3,10919.3,12832.1,7023.6,14301.4,7156.6,7144.8,5471.3,5266,6232.1,12615.1,
IR,سمازن,1993,23869.5,10621.8,13247.7,10309.3,8783,13952.7,9669.8,4282.9,2849.9,1805.4,6492.6,17301.5,
IR,سمازن,1994,28940.2,18365.7,10574.5,15609.6,16116.4,18897.9,14612.1,4285.8,2688.7,2494.1,9867.2,18462.7,
IR,سمازن,1995,35821.8,23806.6,12015.2,19618.1,21048,33891,23260.8,10630.2,10585.7,2160.6,12930,22256.4,
