window,L_plus,L_minus,rel_gap
0,4.64642799e-04,4.32450877e-04,0.074441
1,3.67229484e-04,3.70362162e-04,0.008531
2,1.50189633e-04,5.14059502e-04,2.422736
3,3.42851417e-04,3.63148021e-04,0.059199
4,1.47329731e-04,4.78190021e-04,2.245713
5,2.88338517e-04,4.02998063e-04,0.397656
