model,window,alpha
Market,1,0.13362081
Market,1,0.02681498
Market,1,0.02272209
Market,1,0.04167370
Market,1,-0.01574686
Market,1,0.15208097
Market,1,0.00722013
Market,1,0.02323247
Market,1,0.04391825
Market,1,-0.04007635
Market,1,-0.03494485
Market,1,-0.04032659
Market,1,0.00096406
Market,1,0.08880557
Market,1,-0.02601404
Market,2,0.04310221
Market,2,0.05827313
Market,2,-0.01419453
Market,2,-0.00496411
Market,2,-0.02986891
Market,2,0.03713949
Market,2,0.00499648
Market,2,0.00104078
Market,2,0.09455000
Market,2,0.06385502
Market,2,0.10010739
Market,2,-0.01843287
Market,2,0.09280001
Market,2,0.00001692
Market,2,-0.00527514
Market,2,0.05887906
Market,2,0.00431389
Market,2,-0.03219444
Market,2,0.00452019
Market,2,-0.02847632
Market,2,0.05052261
Market,2,-0.07577298
Market,2,-0.02126528
Market,2,-0.02182431
Market,2,-0.02032022
Market,2,0.00954856
Market,2,0.14872616
Market,2,0.04520333
Market,2,-0.01417243
Market,2,0.21219011
Market,2,0.03359261
Market,2,-0.05139451
Market,2,-0.05152212
Market,2,-0.02395850
Market,2,0.03218681
Market,2,0.06300498
Market,2,0.00475774
Market,2,0.06434862
Market,2,0.03401810
Market,2,-0.00602405
Market,2,0.07796616
Market,2,0.04512391
Market,2,-0.05102106
Market,2,0.08500318
Market,2,-0.04149592
Market,2,0.00821163
Market,2,-0.01150521
Market,2,-0.00754555
Market,2,0.00221376
Market,2,0.02122571
Market,2,0.00183477
Market,2,0.02677333
Market,2,0.00138051
Market,2,-0.03183216
Market,2,-0.03633680
Market,2,-0.02763416
Market,2,0.04388393
Market,2,-0.03285431
Market,2,0.00757349
Market,2,0.05370452
Market,2,0.02493637
Market,2,0.02959950
Market,2,-0.01872321
Market,2,-0.02661272
Market,2,-0.01902313
Market,2,0.01845583
Market,2,0.00143274
Market,2,0.03124099
Market,2,-0.04223495
Market,2,0.02079705
Market,2,-0.02681562
Market,2,0.12905629
Market,2,-0.01999931
Market,2,0.02686648
Market,2,0.01555940
Market,2,-0.01945816
Market,2,0.03465535
Market,2,-0.02755959
Market,2,0.02466095
Market,2,0.03797839
Market,2,-0.02682802
Market,2,-0.02826425
Market,2,0.00822228
Market,2,-0.01715971
Market,2,0.00354506
Market,2,0.03300883
Market,2,-0.03648005
Market,2,0.02311822
Market,2,0.05499594
Market,2,-0.04006226
Market,2,-0.01541905
Market,2,-0.00932758
Market,2,-0.00930940
Market,2,-0.02684789
Market,2,0.01000744
Market,2,-0.02503909
Market,2,0.01007366
Market,2,-0.05610062
Market,2,-0.00000816
Market,2,0.06473831
Market,2,-0.02497789
Market,2,-0.00932161
Market,2,0.00738202
Market,2,0.04332804
Market,2,-0.00740018
Market,2,0.01686078
Market,2,-0.00653913
Market,2,0.03379250
Market,2,0.03786268
Market,2,-0.01400974
Market,2,0.01063029
Market,2,0.05166015
Market,2,-0.03484590
Market,2,-0.03894121
Market,2,0.00209378
Market,2,-0.00442720
Market,2,-0.00106804
Market,2,0.01774252
Market,2,-0.04369509
Market,2,0.04821740
Market,2,0.01891943
Market,2,-0.00167881
Market,2,0.06211215
Market,2,0.09638117
Market,2,-0.00271888
Market,2,-0.00389146
Market,2,-0.02259630
Market,2,-0.09180664
Market,2,-0.00591038
Market,2,0.03632452
Market,2,0.00607805
Market,2,-0.01690678
Market,2,0.03074540
Market,2,-0.01464176
Market,2,0.01081512
Market,2,-0.01500414
Market,2,-0.05954792
Market,2,-0.00259526
Market,2,0.00624658
Market,2,-0.04204150
Market,2,0.07469691
Market,2,0.01516117
Market,2,-0.00499889
Market,2,0.05414810
Market,2,0.00678373
Market,2,0.01169989
Market,2,-0.03149749
Market,2,0.03950849
Market,2,-0.01392543
Market,2,0.00657383
Market,2,0.05833002
Market,2,-0.03792449
Market,2,0.08893010
Market,2,0.08220772
Market,2,0.03460332
Market,2,-0.02326768
Market,2,0.15099885
Market,2,-0.01715669
Market,2,-0.05411123
Market,2,-0.02282912
Market,2,-0.05087413
Market,2,-0.00793550
Market,2,0.00450099
Market,2,0.09194469
Market,2,0.01085822
Market,2,-0.07496039
Market,2,-0.07133384
Market,2,0.02578446
Market,2,-0.07127767
Market,2,0.11568646
Market,2,-0.02119654
Market,2,-0.01828402
Market,2,-0.02803926
Market,2,-0.02286255
Market,2,0.07186352
Market,2,-0.06298593
Market,2,0.03604493
Market,2,0.00491742
Market,2,-0.07592667
Market,2,0.02993051
Market,2,-0.04342153
Market,2,-0.01617238
Market,2,-0.00289570
Market,2,0.02197376
Market,2,-0.04764909
Market,2,-0.02080872
Market,2,0.11571326
Market,2,0.06100075
Market,2,-0.00457349
Market,2,0.05318890
Market,2,-0.04565146
Market,2,0.10806694
Market,2,0.06564723
Market,2,-0.04428490
Market,2,-0.01861646
Market,2,-0.02024614
Market,2,-0.04332545
Market,2,0.05405525
Market,2,0.08310994
Market,2,-0.01738621
Market,2,0.04833783
Market,2,-0.00604389
Market,2,-0.00912818
Market,2,-0.00650347
Market,2,0.00145289
Market,2,0.03076978
Market,2,0.00109796
Market,2,0.02791736
Market,2,-0.05575613
Market,2,-0.00311085
Market,2,0.01599086
Market,2,0.00370484
Market,2,-0.04561936
Market,2,0.02247747
Market,2,0.03241311
Market,2,0.03323737
Market,2,-0.05729352
Market,2,-0.05734724
Market,2,0.00512551
Market,2,-0.02234012
Market,2,-0.04827817
Market,2,0.02731508
Market,2,0.10510279
Market,2,-0.01194913
Market,2,0.01265788
Market,2,-0.02470777
Market,2,0.04824233
Market,2,0.06490059
Market,2,0.03980830
Market,2,-0.03264231
Market,2,-0.05093572
Market,2,-0.00922422
Market,2,0.05596884
Market,2,0.01933995
Market,2,0.02303740
