window,L_plus,L_minus,rel_gap
0,3.18807521e-04,3.18305159e-04,0.001578
1,3.44173779e-04,2.25336733e-03,5.547179
2,4.10241075e-04,3.51631083e-03,7.571328
3,3.70566529e-04,4.08711331e-03,10.029364
4,4.05008323e-04,1.28584532e-02,30.748615
5,2.65367515e-03,2.93144328e-03,0.104673
