window,L_plus,L_minus,rel_gap
0,3.18106089e-04,3.18956445e-04,0.002673
1,3.43774242e-04,2.24336144e-03,5.525682
2,1.04893593e-03,1.12838484e-03,0.075742
3,3.80794168e-04,4.28619422e-03,10.255935
4,3.92813556e-04,1.25891818e-02,31.048746
5,2.72144075e-03,2.86057498e-03,0.051125
