oos_return
-0.000236
-0.006870
-0.070159
0.014317
-0.041607
-0.058608
-0.029428
0.034652
0.012722
0.075073
-0.006501
-0.000159
0.003113
-0.008729
-0.028393
0.026467
0.094037
-0.007198
0.047440
-0.082359
0.114842
0.051932
0.021617
-0.018818
0.075928
0.176116
0.027421
0.256491
0.216566
0.084662
-0.126016
0.000000
0.000000
0.000000
0.000000
0.000000
0.253865
0.145395
0.000000
0.000000
0.000000
0.000000
0.116245
0.107152
-0.073015
0.067372
-0.059151
-0.047953
-0.045829
-0.147196
-0.068252
-0.079016
0.013327
-0.033125
-0.066824
-0.081628
-0.018063
-0.053722
-0.047856
0.008383
0.066682
0.008744
-0.021626
-0.022140
-0.077394
-0.015859
0.046129
-0.035908
-0.031703
0.038400
-0.035213
0.000000
