window,L_plus,L_minus,rel_gap
0,3.19624349e-04,3.18289356e-04,0.004194
1,3.43627384e-04,2.27318588e-03,5.615264
2,4.09114320e-04,3.54771200e-03,7.671689
3,3.72371083e-04,4.13136790e-03,10.094760
4,4.16934694e-04,1.31155690e-02,30.457130
5,2.78123375e-03,2.79975682e-03,0.006660
