window,L_plus,L_minus,rel_gap
0,3.18106118e-04,3.18954873e-04,0.002668
1,3.44508037e-04,2.29945150e-03,5.674595
2,4.09299013e-04,3.60470195e-03,7.807014
3,3.67180939e-04,4.13066940e-03,10.249684
4,4.25307953e-04,1.31611181e-02,29.944914
5,2.74097570e-03,2.84054945e-03,0.036328
