model,oos_return
LASSO,0.116398
LASSO,0.112409
LASSO,-0.076005
LASSO,0.055803
LASSO,-0.060828
LASSO,-0.041935
LASSO,-0.038833
LASSO,-0.134115
LASSO,-0.070739
LASSO,-0.075972
LASSO,0.003296
LASSO,-0.028785
LASSO,-0.063379
LASSO,-0.078796
LASSO,-0.008010
LASSO,-0.052436
LASSO,-0.044677
LASSO,0.000213
LASSO,0.079986
LASSO,0.011972
LASSO,-0.035704
LASSO,-0.009159
LASSO,-0.095463
LASSO,-0.011254
LASSO,0.061368
LASSO,-0.042577
LASSO,-0.036576
LASSO,0.068998
LASSO,-0.025390
