window,L_plus,L_minus,rel_gap
0,3.21080210e-04,3.22065840e-04,0.003070
1,3.47226392e-04,2.32968293e-03,5.709406
2,3.97790980e-04,3.01265786e-03,6.573470
3,3.73559073e-04,3.72041971e-03,8.959388
4,4.11499379e-04,1.18284654e-02,27.744795
5,2.42041447e-03,2.61323759e-03,0.079665
