model,window,alpha
IPCA(1),2,-0.03287409
IPCA(1),2,-0.02298697
IPCA(1),2,0.02457751
IPCA(1),2,-0.00273861
IPCA(1),2,0.03411213
IPCA(1),2,-0.04114104
IPCA(1),2,0.02483447
IPCA(1),2,-0.02796355
IPCA(1),2,0.13433538
IPCA(1),2,-0.02449951
IPCA(1),2,0.02949786
IPCA(1),2,0.02453820
IPCA(1),2,-0.01910193
IPCA(1),2,0.04500223
IPCA(1),2,-0.01316001
IPCA(1),2,0.02831299
IPCA(1),2,0.04037704
IPCA(1),2,-0.02663191
IPCA(1),2,-0.02800187
IPCA(1),2,0.00350138
IPCA(1),2,-0.02078059
IPCA(1),2,0.00941510
IPCA(1),2,0.04009944
IPCA(1),2,-0.04577711
IPCA(1),2,0.02633096
IPCA(1),2,0.05539932
IPCA(1),2,-0.04984628
IPCA(1),2,-0.01092321
IPCA(1),2,-0.01018276
IPCA(1),2,-0.00046670
IPCA(1),2,-0.02897831
IPCA(1),2,0.00797179
IPCA(1),2,-0.03386341
IPCA(1),2,0.03015556
IPCA(1),2,-0.05146640
IPCA(1),2,0.00080194
IPCA(1),2,0.08019115
IPCA(1),2,-0.03206377
IPCA(1),2,-0.00294022
IPCA(1),2,0.00924241
IPCA(1),2,0.05477792
IPCA(1),2,-0.00918896
IPCA(1),2,0.02637661
IPCA(1),2,0.00662075
IPCA(1),2,0.04452063
IPCA(1),2,0.05683768
IPCA(1),2,-0.00435464
IPCA(1),2,0.01269032
IPCA(1),2,0.05793006
IPCA(1),2,-0.02593932
IPCA(1),2,-0.03699792
IPCA(1),2,0.00018066
IPCA(1),2,-0.00242493
IPCA(1),2,0.00688732
IPCA(1),2,0.03531649
IPCA(1),2,-0.04973887
IPCA(1),2,0.06542658
IPCA(1),2,0.02985042
IPCA(1),2,0.00180021
IPCA(1),2,0.07781699
IPCA(1),2,0.10033454
IPCA(1),2,0.00098715
IPCA(1),2,0.00384521
IPCA(1),2,-0.02430282
IPCA(1),2,-0.10202075
IPCA(1),2,-0.00666461
IPCA(1),2,0.03455554
IPCA(1),2,0.01092392
IPCA(1),2,-0.01513268
IPCA(1),2,0.02998742
IPCA(1),2,-0.03206156
IPCA(1),2,0.02432460
IPCA(1),2,-0.01605520
IPCA(1),2,-0.06390288
IPCA(1),2,0.00116498
IPCA(1),2,0.00718954
IPCA(1),2,-0.04500698
IPCA(1),2,0.06919677
IPCA(1),2,0.01907814
IPCA(1),2,-0.00412808
IPCA(1),2,0.06277457
IPCA(1),2,0.01056924
IPCA(1),2,0.01858931
IPCA(1),2,-0.03922093
IPCA(1),2,0.05128752
IPCA(1),2,-0.01341820
IPCA(1),2,0.01560335
IPCA(1),2,0.06729462
IPCA(1),2,-0.03384543
IPCA(1),2,0.10517847
IPCA(1),2,0.10516783
IPCA(1),2,0.03080587
IPCA(1),2,-0.02475659
IPCA(1),2,0.16064053
IPCA(1),2,-0.01752081
IPCA(1),2,-0.06061334
IPCA(1),2,-0.02384167
IPCA(1),2,-0.05290005
IPCA(1),2,-0.01161918
IPCA(1),2,0.00824987
IPCA(1),2,0.10170022
IPCA(1),2,0.03236492
IPCA(1),2,-0.08232213
IPCA(1),2,-0.07654694
IPCA(1),2,0.04841871
IPCA(1),2,-0.07483495
IPCA(1),2,0.12343912
IPCA(1),2,-0.01526256
IPCA(1),2,-0.02431748
IPCA(1),2,-0.02749555
IPCA(1),2,-0.02134048
IPCA(1),2,0.08679559
IPCA(1),2,-0.05566357
IPCA(1),2,0.04408827
IPCA(1),2,0.01133707
IPCA(1),2,-0.08103003
IPCA(1),2,0.04281146
IPCA(1),2,-0.04031638
IPCA(1),2,-0.01948446
IPCA(1),2,-0.00649094
IPCA(1),2,0.03563283
IPCA(1),2,-0.05631394
IPCA(1),2,-0.01616849
IPCA(1),2,0.13138117
IPCA(1),2,0.06215335
IPCA(1),2,-0.00081643
IPCA(1),2,0.06323671
IPCA(1),2,-0.04691155
IPCA(1),2,0.12099701
IPCA(1),2,0.07161163
IPCA(1),2,-0.04397445
IPCA(1),2,-0.02052783
IPCA(1),2,-0.00952435
IPCA(1),2,-0.01821270
IPCA(1),2,0.05558766
IPCA(1),2,0.09860163
IPCA(1),2,-0.01729218
IPCA(1),2,0.05953045
IPCA(1),2,-0.00033716
IPCA(1),2,-0.00115045
IPCA(1),2,-0.00019249
IPCA(1),2,0.01170111
IPCA(1),2,0.03303468
IPCA(1),2,0.00256283
IPCA(1),2,0.03231863
IPCA(1),2,-0.05667051
IPCA(1),2,-0.00000872
IPCA(1),2,0.01978859
IPCA(1),2,0.01592730
IPCA(1),2,-0.04487300
IPCA(1),2,0.02415952
IPCA(1),2,0.03208378
IPCA(1),2,0.03823530
IPCA(1),2,-0.05488072
IPCA(1),2,-0.05931387
IPCA(1),2,0.01425337
IPCA(1),2,-0.01999757
IPCA(1),2,-0.06038760
IPCA(1),2,0.02769239
IPCA(1),2,0.11484950
IPCA(1),2,-0.01049664
IPCA(1),2,0.01819810
IPCA(1),2,-0.03038791
IPCA(1),2,0.04899291
IPCA(1),2,0.06194904
IPCA(1),2,0.04610695
IPCA(1),2,-0.03139052
IPCA(1),2,-0.04945739
IPCA(1),2,-0.01048142
IPCA(1),2,0.07310741
IPCA(1),2,0.02171922
IPCA(1),2,0.02566598
IPCA(1),2,0.08773033
IPCA(1),2,0.02168061
IPCA(1),2,-0.00757872
IPCA(1),2,-0.02780861
IPCA(1),2,0.02413172
IPCA(1),2,0.00437433
IPCA(1),2,0.03561259
IPCA(1),2,-0.00733945
IPCA(1),2,0.02699020
IPCA(1),2,0.12528648
IPCA(1),2,-0.01189467
IPCA(1),2,-0.00323136
IPCA(1),2,-0.00563989
IPCA(1),2,0.03365674
IPCA(1),2,0.18489896
IPCA(1),2,0.02750265
IPCA(1),2,0.00248998
IPCA(1),2,0.06060551
IPCA(1),2,-0.00867846
IPCA(1),2,0.00520997
IPCA(1),2,0.04530012
IPCA(1),2,0.02306039
IPCA(1),2,0.02804103
IPCA(1),2,0.06334681
IPCA(1),2,0.03018550
IPCA(1),2,0.00506943
IPCA(1),2,-0.03733529
IPCA(1),2,-0.01204677
IPCA(1),2,0.00839491
IPCA(1),2,0.10804484
IPCA(1),2,-0.00911341
IPCA(1),2,-0.00230882
IPCA(1),2,-0.08904411
IPCA(1),2,0.05295553
IPCA(1),2,0.05729703
IPCA(1),2,-0.00704497
IPCA(1),2,0.04973483
IPCA(1),2,0.04367565
IPCA(1),2,0.07717568
IPCA(1),2,0.04724198
IPCA(1),2,-0.00944287
IPCA(1),2,0.00151929
IPCA(1),2,0.04500471
IPCA(1),2,0.01168903
IPCA(1),2,-0.04942590
IPCA(1),2,0.03263035
IPCA(1),2,0.07005022
IPCA(1),2,-0.05764633
IPCA(1),2,0.14789720
IPCA(1),2,0.07241190
IPCA(1),2,-0.03323575
IPCA(1),2,-0.10612555
IPCA(1),2,-0.01332268
IPCA(1),2,-0.05103323
IPCA(1),2,-0.01358966
IPCA(1),2,-0.02114414
IPCA(1),2,-0.02389188
IPCA(1),2,0.00338805
IPCA(1),2,0.03125492
IPCA(1),2,0.05231347
IPCA(1),2,0.01368230
IPCA(1),2,-0.01150473
IPCA(1),2,0.02921022
IPCA(1),2,-0.01388204
IPCA(1),2,-0.05163760
IPCA(1),2,-0.00103320
IPCA(1),2,0.09609509
IPCA(1),2,0.01674347
IPCA(1),2,-0.00889250
IPCA(1),2,-0.02615665
IPCA(1),2,0.00443844
IPCA(1),2,0.03073058
IPCA(1),2,0.05944340
IPCA(1),2,0.01200162
IPCA(1),2,0.01191010
IPCA(1),2,-0.10649289
IPCA(1),2,0.03405614
IPCA(1),2,0.03503347
IPCA(1),2,0.00671990
IPCA(1),2,0.00636020
IPCA(1),2,0.00325682
IPCA(1),2,0.03943979
IPCA(1),2,0.08034167
IPCA(1),2,0.01063589
IPCA(1),2,-0.04696941
IPCA(1),2,0.08555669
IPCA(1),2,0.12874727
IPCA(1),2,-0.00757456
IPCA(1),2,0.00180287
IPCA(1),2,-0.04433672
IPCA(1),2,0.01394752
IPCA(1),2,0.01039675
IPCA(1),2,-0.00933424
IPCA(1),2,-0.03895159
IPCA(1),2,-0.00637012
IPCA(1),2,-0.02328467
IPCA(1),2,-0.00868617
IPCA(1),2,-0.00601896
IPCA(1),2,0.03868128
IPCA(1),2,-0.03848773
IPCA(1),2,0.01991513
IPCA(1),2,0.00082429
IPCA(1),2,0.08623780
IPCA(1),2,-0.03284008
IPCA(1),2,-0.05923110
IPCA(1),2,-0.01510007
IPCA(1),3,0.00532258
IPCA(1),3,0.01690957
IPCA(1),3,0.14332795
IPCA(1),3,0.02404041
IPCA(1),3,0.00591819
IPCA(1),3,0.04899104
IPCA(1),3,0.04114051
IPCA(1),3,0.06724095
IPCA(1),3,-0.00839270
IPCA(1),3,0.01764684
IPCA(1),3,0.08324081
IPCA(1),3,-0.02595516
IPCA(1),3,0.05036583
IPCA(1),3,0.00847817
IPCA(1),3,0.05676047
IPCA(1),3,0.00119899
IPCA(1),3,0.00860101
IPCA(1),3,0.03347901
IPCA(1),3,-0.00086265
IPCA(1),3,0.03865012
IPCA(1),3,0.01447928
IPCA(1),3,-0.01497218
IPCA(1),3,-0.01993337
IPCA(1),3,0.04158400
IPCA(1),3,-0.00564436
IPCA(1),3,0.06623636
IPCA(1),3,-0.01296804
IPCA(1),3,-0.11610162
IPCA(1),3,0.05856327
IPCA(1),3,0.06954522
IPCA(1),3,0.03207139
IPCA(1),3,-0.01922704
IPCA(1),3,-0.00510632
IPCA(1),3,0.01744446
IPCA(1),3,0.02304972
IPCA(1),3,0.04125129
IPCA(1),3,-0.00655020
IPCA(1),3,0.04897153
IPCA(1),3,0.02393969
IPCA(1),3,0.01918589
IPCA(1),3,0.04540556
IPCA(1),3,-0.03685307
IPCA(1),3,-0.01514971
IPCA(1),3,-0.03320499
IPCA(1),3,0.01645556
IPCA(1),3,-0.05515412
IPCA(1),3,0.06753200
IPCA(1),3,0.08799926
IPCA(1),3,0.14154705
IPCA(1),3,0.01134420
IPCA(1),3,0.02584862
IPCA(1),3,0.05746746
IPCA(1),3,0.06091659
IPCA(1),3,0.10279309
IPCA(1),3,-0.04657729
IPCA(1),3,-0.03149558
IPCA(1),3,-0.01580657
IPCA(1),3,0.08292538
IPCA(1),3,0.01047509
IPCA(1),3,0.02718294
IPCA(1),3,-0.03846400
IPCA(1),3,-0.01803132
IPCA(1),3,0.18815341
IPCA(1),3,-0.04019013
IPCA(1),3,-0.02587409
IPCA(1),3,-0.01539739
IPCA(1),3,0.02820207
IPCA(1),3,0.06513788
IPCA(1),3,0.04964398
IPCA(1),3,0.05763692
IPCA(1),3,0.05686645
IPCA(1),3,0.03049081
IPCA(1),3,0.08892319
IPCA(1),3,0.01189881
IPCA(1),3,0.00118031
IPCA(1),3,0.04436789
IPCA(1),3,-0.00850895
IPCA(1),3,0.01691225
IPCA(1),3,0.05595484
IPCA(1),3,0.05365069
IPCA(1),3,0.00711572
IPCA(1),3,0.02463153
IPCA(1),3,0.06051770
IPCA(1),3,0.00721215
IPCA(1),3,0.20574257
IPCA(1),3,-0.00374554
IPCA(1),3,0.01692464
IPCA(1),3,0.05721949
IPCA(1),3,-0.00039007
IPCA(1),3,-0.03277382
IPCA(1),3,0.00369866
IPCA(1),3,-0.09852969
IPCA(1),3,-0.01889688
IPCA(1),3,0.12551692
IPCA(1),3,0.01806902
IPCA(1),3,0.00196791
IPCA(1),3,-0.00400151
IPCA(1),3,0.05132998
IPCA(1),3,0.11631009
IPCA(1),3,0.00817694
IPCA(1),3,0.07668076
IPCA(1),3,-0.03322063
IPCA(1),3,0.03461768
IPCA(1),3,0.10768049
IPCA(1),3,0.05121402
IPCA(1),3,-0.02640397
IPCA(1),3,0.04434309
IPCA(1),3,0.01550764
IPCA(1),3,0.05903960
IPCA(1),3,-0.01461972
IPCA(1),3,0.03365778
IPCA(1),3,0.01323552
IPCA(1),3,-0.06845154
IPCA(1),3,-0.01937306
IPCA(1),3,-0.01316945
IPCA(1),3,0.11269412
IPCA(1),3,0.03714078
IPCA(1),3,0.00720521
IPCA(1),3,0.08267794
IPCA(1),3,0.05900069
IPCA(1),3,0.02407913
IPCA(1),3,-0.00211809
IPCA(1),3,0.11163366
IPCA(1),3,0.00559803
IPCA(1),3,0.06258626
IPCA(1),3,0.00170716
IPCA(1),3,0.00376134
IPCA(1),3,0.03701085
IPCA(1),3,0.00766457
IPCA(1),3,0.02663736
IPCA(1),3,0.03501009
IPCA(1),3,-0.01350768
IPCA(1),3,0.00182871
IPCA(1),3,0.02012230
IPCA(1),3,0.01846854
IPCA(1),3,0.11846191
IPCA(1),3,-0.04133704
IPCA(1),3,-0.05079966
IPCA(1),3,-0.05206525
IPCA(1),3,0.03327677
IPCA(1),3,0.04681090
IPCA(1),3,0.04107391
IPCA(1),3,-0.00829199
IPCA(1),3,0.09026386
IPCA(1),3,-0.05062468
IPCA(1),3,0.03996911
IPCA(1),3,0.15746189
IPCA(1),3,0.05208565
IPCA(1),3,0.03352753
IPCA(1),3,0.10954216
IPCA(1),3,0.03856065
IPCA(1),3,0.00142976
IPCA(1),3,-0.01801949
IPCA(1),3,0.00229291
IPCA(1),3,-0.00618750
IPCA(1),3,0.10147469
IPCA(1),3,0.13440244
IPCA(1),3,0.03279896
IPCA(1),3,-0.06832707
IPCA(1),3,-0.00886179
IPCA(1),3,0.01388676
IPCA(1),3,0.06000734
IPCA(1),3,-0.00555362
IPCA(1),3,0.05614165
IPCA(1),3,0.08404678
IPCA(1),3,0.02298826
IPCA(1),3,0.19934964
IPCA(1),3,-0.01102024
IPCA(1),3,0.02839938
IPCA(1),3,0.00007831
IPCA(1),3,-0.01291930
IPCA(1),3,-0.01782902
IPCA(1),3,0.21217349
IPCA(1),3,0.02928310
IPCA(1),3,0.05668171
IPCA(1),3,0.01112777
IPCA(1),3,-0.00125670
IPCA(1),3,0.00429534
IPCA(1),3,0.01215249
IPCA(1),3,-0.03247281
IPCA(1),3,0.06476062
IPCA(1),3,0.05311246
IPCA(1),3,-0.01797938
IPCA(1),3,0.03248299
IPCA(1),3,-0.01274407
IPCA(1),3,0.01567265
IPCA(1),3,-0.03008000
IPCA(1),3,-0.02266350
IPCA(1),3,-0.03315245
IPCA(1),3,-0.04128623
IPCA(1),3,-0.02785793
IPCA(1),3,0.04143372
IPCA(1),3,-0.02391885
IPCA(1),3,-0.03024388
IPCA(1),3,0.10470425
IPCA(1),3,0.06685404
IPCA(1),3,0.02243102
IPCA(1),3,0.02630599
IPCA(1),3,0.01242094
IPCA(1),3,0.07242444
IPCA(1),3,0.12164258
IPCA(1),3,0.01699304
IPCA(1),3,-0.00035586
