window,L_plus,L_minus,rel_gap
0,4.28959524e-04,4.33899258e-04,0.011516
1,3.57725454e-04,3.58117890e-04,0.001097
2,2.42782349e-04,2.59499153e-04,0.068855
3,3.42705869e-04,3.55105498e-04,0.036182
4,2.39111032e-04,2.41959366e-04,0.011912
5,2.88186013e-04,3.98818578e-04,0.383893
