ticker,year,month,volume_shares
BUXL,2020,4,93000.0
BUXL,2020,5,49000.0
BUXL,2020,6,83500.0
BUXL,2020,7,287500.0
BUXL,2020,8,68000.0
BUXL,2020,9,492500.0
BUXL,2020,10,89000.0
BUXL,2020,11,144000.0
BUXL,2020,12,174500.0
BUXL,2021,1,168500.0
BUXL,2021,2,65000.0
BUXL,2021,3,32500.0
BUXL,2021,4,28500.0
BUXL,2021,5,51000.0
BUXL,2021,6,90500.0
BUXL,2021,7,202000.0
BUXL,2021,8,697500.0
BUXL,2021,9,783000.0
BUXL,2021,10,1067000.0
BUXL,2021,11,353000.0
BUXL,2021,12,289500.0
BUXL,2022,1,340300.0
BUXL,2022,2,457800.0
BUXL,2022,3,119400.0
BUXL,2022,4,321900.0
BUXL,2022,5,97800.0
BUXL,2022,6,315200.0
BUXL,2022,7,1041000.0
BUXL,2022,8,549700.0
BUXL,2022,9,194000.0
BUXL,2022,10,142100.0
BUXL,2022,11,192800.0
BUXL,2022,12,431700.0
BUXL,2023,1,27000.0
BUXL,2023,2,25000.0
BUXL,2023,3,172000.0
BUXL,2023,4,4000.0
BUXL,2023,5,50000.0
BUXL,2023,6,99500.0
BUXL,2023,7,81500.0
BUXL,2023,8,23500.0
BUXL,2023,9,17000.0
BUXL,2023,10,104000.0
BUXL,2023,11,148000.0
BUXL,2023,12,307000.0
BUXL,2024,1,169900.0
BUXL,2024,2,31300.0
BUXL,2024,3,180000.0
BUXL,2024,4,109115.0
BUXL,2024,5,129172.0
BUXL,2024,6,31213.0
BUXL,2024,7,955528.0
BUXL,2024,8,538059.0
BUXL,2024,9,98354.0
BUXL,2024,10,103781.0
BUXL,2024,11,124618.0
BUXL,2024,12,150157.0
BUXL,2025,1,56385.0
BUXL,2025,2,28473.0
BUXL,2025,3,18877.0
BUXL,2025,4,58783.0
BUXL,2025,5,222106.0
BUXL,2025,6,1096937.0
BUXL,2025,7,1332137.0
BUXL,2025,8,82481.0
BUXL,2025,9,130322.0
BUXL,2025,10,98675.0
BUXL,2025,11,47413.0
BUXL,2025,12,45701.0
BUXL,2026,1,232811.0
BUXL,2026,2,117435.0
BUXL,2026,3,38690.0
BUXL,2026,4,12237.0
BUXL,2026,5,12868.0
BUXL,2026,6,689953.0
BUXL,2026,7,445708.0
BUXL,2026,8,4858.0
BWCL,2013,12,27000.0
BWCL,2014,1,45500.0
BWCL,2014,2,12500.0
BWCL,2014,3,35000.0
BWCL,2014,4,52500.0
BWCL,2014,5,28500.0
BWCL,2014,6,4500.0
BWCL,2014,7,3000.0
BWCL,2014,8,5500.0
BWCL,2014,9,13000.0
BWCL,2014,10,24500.0
BWCL,2014,11,69500.0
BWCL,2014,12,171000.0
BWCL,2015,1,129400.0
BWCL,2015,2,40400.0
BWCL,2015,3,6300.0
BWCL,2015,4,34000.0
BWCL,2015,5,94200.0
BWCL,2015,6,71700.0
BWCL,2015,7,550100.0
BWCL,2015,8,746500.0
BWCL,2015,9,38200.0
BWCL,2015,10,76600.0
BWCL,2015,11,70300.0
BWCL,2015,12,89100.0
BWCL,2016,1,138400.0
BWCL,2016,2,115500.0
BWCL,2016,3,99600.0
BWCL,2016,4,183200.0
BWCL,2016,5,318900.0
BWCL,2016,6,51500.0
BWCL,2016,7,47300.0
BWCL,2016,8,138300.0
BWCL,2016,9,286800.0
BWCL,2016,10,506600.0
BWCL,2016,11,4203100.0
BWCL,2016,12,3606700.0
BWCL,2017,1,3390500.0
BWCL,2017,2,2674600.0
BWCL,2017,3,564300.0
BWCL,2017,4,457500.0
BWCL,2017,5,856500.0
BWCL,2017,6,541200.0
BWCL,2017,7,157900.0
BWCL,2017,8,166200.0
BWCL,2017,9,173800.0
BWCL,2017,10,319600.0
BWCL,2017,11,192800.0
BWCL,2017,12,501900.0
BWCL,2018,1,1770600.0
BWCL,2018,2,521200.0
BWCL,2018,3,1153200.0
BWCL,2018,4,584600.0
BWCL,2018,5,606700.0
BWCL,2018,6,320800.0
BWCL,2018,7,424400.0
BWCL,2018,8,200800.0
BWCL,2018,9,237300.0
BWCL,2018,10,488300.0
BWCL,2018,11,146900.0
BWCL,2018,12,65900.0
BWCL,2019,1,255400.0
BWCL,2019,2,281800.0
BWCL,2019,3,307600.0
BWCL,2019,4,242700.0
BWCL,2019,5,175400.0
BWCL,2019,6,146500.0
BWCL,2019,7,57200.0
BWCL,2019,8,55800.0
BWCL,2019,9,59000.0
BWCL,2019,10,237500.0
BWCL,2019,11,455700.0
BWCL,2019,12,797400.0
BWCL,2020,1,291200.0
BWCL,2020,2,180000.0
BWCL,2020,3,1209300.0
BWCL,2020,4,1502400.0
BWCL,2020,5,465100.0
BWCL,2020,6,332000.0
BWCL,2020,7,789300.0
BWCL,2020,8,543700.0
BWCL,2020,9,1131300.0
BWCL,2020,10,535600.0
BWCL,2020,11,270300.0
BWCL,2020,12,395000.0
BWCL,2021,1,472300.0
BWCL,2021,2,388700.0
BWCL,2021,3,1204300.0
BWCL,2021,4,263500.0
BWCL,2021,5,249800.0
BWCL,2021,6,208700.0
BWCL,2021,7,420300.0
BWCL,2021,8,144800.0
BWCL,2021,9,152500.0
BWCL,2021,10,407400.0
BWCL,2021,11,263200.0
BWCL,2021,12,2126600.0
BWCL,2022,1,116300.0
BWCL,2022,2,174800.0
BWCL,2022,3,210900.0
BWCL,2022,4,167100.0
BWCL,2022,5,106000.0
BWCL,2022,6,212000.0
BWCL,2022,7,95500.0
BWCL,2022,8,94200.0
BWCL,2022,9,465300.0
BWCL,2022,10,234400.0
BWCL,2022,11,160800.0
BWCL,2022,12,815800.0
BWCL,2023,1,472000.0
BWCL,2023,2,1141000.0
BWCL,2023,3,216000.0
BWCL,2023,4,61800.0
BWCL,2023,5,373300.0
BWCL,2023,6,172400.0
BWCL,2023,7,236400.0
BWCL,2023,8,463800.0
BWCL,2023,9,156500.0
BWCL,2023,10,240900.0
BWCL,2023,11,327100.0
BWCL,2023,12,858600.0
BWCL,2024,1,412300.0
BWCL,2024,2,267800.0
BWCL,2024,3,129600.0
BWCL,2024,4,284486.0
BWCL,2024,5,483663.0
BWCL,2024,6,181933.0
BWCL,2024,7,197554.0
BWCL,2024,8,272650.0
BWCL,2024,9,181254.0
BWCL,2024,10,629151.0
BWCL,2024,11,356058.0
BWCL,2024,12,883093.0
BWCL,2025,1,538924.0
BWCL,2025,2,451444.0
BWCL,2025,3,306067.0
BWCL,2025,4,410065.0
BWCL,2025,5,279393.0
BWCL,2025,6,237658.0
BWCL,2025,7,520285.0
BWCL,2025,8,340859.0
BWCL,2025,9,745241.0
BWCL,2025,10,604370.0
BWCL,2025,11,416375.0
BWCL,2025,12,1125555.0
BWCL,2026,1,1749251.0
BWCL,2026,2,363580.0
BWCL,2026,3,519977.0
BWCL,2026,4,649933.0
BWCL,2026,5,266256.0
BWCL,2026,6,716267.0
BWCL,2026,7,500194.0
BWCL,2026,8,29774.0
BWHL,2013,12,500.0
BWHL,2014,1,17500.0
BWHL,2014,2,8000.0
BWHL,2014,3,11000.0
BWHL,2014,4,17000.0
BWHL,2014,5,10000.0
BWHL,2014,6,496000.0
BWHL,2014,7,156000.0
BWHL,2014,8,102000.0
BWHL,2014,9,597000.0
BWHL,2014,10,778500.0
BWHL,2014,11,76000.0
BWHL,2014,12,149000.0
BWHL,2015,1,49500.0
BWHL,2015,2,40500.0
BWHL,2015,3,56000.0
BWHL,2015,4,105500.0
BWHL,2015,5,90500.0
BWHL,2015,6,63500.0
BWHL,2015,7,90000.0
BWHL,2015,8,204000.0
BWHL,2015,9,170500.0
BWHL,2015,10,24000.0
BWHL,2015,11,5500.0
BWHL,2015,12,3500.0
BWHL,2016,1,23000.0
BWHL,2016,2,63500.0
BWHL,2016,3,64000.0
BWHL,2016,4,24500.0
BWHL,2016,5,54500.0
BWHL,2016,6,15500.0
BWHL,2016,7,10000.0
BWHL,2016,8,23000.0
BWHL,2016,9,790000.0
BWHL,2016,10,605000.0
BWHL,2016,11,448000.0
BWHL,2016,12,84000.0
BWHL,2017,1,129600.0
BWHL,2017,2,183500.0
BWHL,2017,3,136400.0
BWHL,2017,4,350200.0
BWHL,2017,5,279600.0
BWHL,2017,6,109900.0
BWHL,2017,7,40400.0
BWHL,2017,8,118500.0
BWHL,2017,9,12200.0
BWHL,2017,10,164900.0
BWHL,2017,11,22400.0
BWHL,2017,12,5700.0
BWHL,2018,1,24800.0
BWHL,2018,2,44000.0
BWHL,2018,3,35700.0
BWHL,2018,4,69000.0
BWHL,2018,5,11700.0
BWHL,2018,6,7400.0
BWHL,2018,7,41800.0
BWHL,2018,8,19800.0
BWHL,2018,9,4500.0
BWHL,2018,10,27900.0
BWHL,2018,11,18100.0
BWHL,2018,12,12700.0
BWHL,2019,1,7500.0
BWHL,2019,2,11000.0
BWHL,2019,4,1000.0
BWHL,2019,5,500.0
BWHL,2019,6,500.0
BWHL,2019,7,500.0
BWHL,2019,8,3000.0
BWHL,2019,9,18000.0
BWHL,2019,10,36500.0
BWHL,2019,11,59500.0
BWHL,2019,12,29500.0
BWHL,2020,1,18500.0
BWHL,2020,2,20500.0
BWHL,2020,3,14000.0
BWHL,2020,4,5500.0
BWHL,2020,5,30000.0
BWHL,2020,6,50000.0
BWHL,2020,7,92000.0
BWHL,2020,8,48000.0
BWHL,2020,9,56500.0
BWHL,2020,10,9500.0
BWHL,2020,11,30000.0
BWHL,2020,12,17000.0
BWHL,2021,1,26000.0
BWHL,2021,2,500.0
BWHL,2021,3,2000.0
BWHL,2021,4,21000.0
BWHL,2021,5,46500.0
BWHL,2021,6,76500.0
BWHL,2021,7,54000.0
BWHL,2021,8,7500.0
BWHL,2021,9,53500.0
BWHL,2021,10,30000.0
BWHL,2021,11,38500.0
BWHL,2021,12,40000.0
BWHL,2022,1,42000.0
BWHL,2022,2,61000.0
BWHL,2022,3,14000.0
BWHL,2022,4,8000.0
BWHL,2022,5,34000.0
BWHL,2022,6,50500.0
BWHL,2022,7,24500.0
BWHL,2022,8,69500.0
BWHL,2022,9,55000.0
BWHL,2022,10,45500.0
BWHL,2022,11,36500.0
BWHL,2022,12,82000.0
BWHL,2023,1,118000.0
BWHL,2023,2,2000.0
BWHL,2023,3,32500.0
BWHL,2023,4,10000.0
BWHL,2023,5,29500.0
BWHL,2023,6,157500.0
BWHL,2023,7,135500.0
BWHL,2023,8,1602000.0
BWHL,2023,9,504000.0
BWHL,2023,10,249500.0
BWHL,2023,11,59500.0
BWHL,2023,12,130000.0
BWHL,2024,1,15700.0
BWHL,2024,2,47900.0
BWHL,2024,3,40300.0
BWHL,2024,4,199230.0
BWHL,2024,5,234481.0
BWHL,2024,6,202518.0
BWHL,2024,7,336811.0
BWHL,2024,8,258311.0
BWHL,2024,9,80461.0
BWHL,2024,10,1096972.0
BWHL,2024,11,1067245.0
BWHL,2024,12,583286.0
BWHL,2025,1,222692.0
BWHL,2025,2,264096.0
BWHL,2025,3,72726.0
BWHL,2025,4,152577.0
BWHL,2025,5,88187.0
BWHL,2025,6,289371.0
BWHL,2025,7,2577331.0
BWHL,2025,8,3421397.0
BWHL,2025,9,4651180.0
BWHL,2025,10,1828150.0
BWHL,2025,11,358647.0
BWHL,2025,12,570955.0
BWHL,2026,1,4762511.0
BWHL,2026,2,1870596.0
BWHL,2026,3,283334.0
BWHL,2026,4,1382504.0
BWHL,2026,5,854602.0
BWHL,2026,6,586645.0
BWHL,2026,7,616061.0
BWHL,2026,8,3769.0
BYCO,2013,12,47700500.0
BYCO,2014,1,59535000.0
BYCO,2014,2,126142500.0
BYCO,2014,3,144199000.0
BYCO,2014,4,78962500.0
BYCO,2014,5,120237500.0
BYCO,2014,6,182457500.0
BYCO,2014,7,36392500.0
BYCO,2014,8,37019500.0
BYCO,2014,9,31940000.0
BYCO,2014,10,19307000.0
BYCO,2014,11,31631000.0
BYCO,2014,12,57131500.0
BYCO,2015,1,62831500.0
BYCO,2015,2,17992000.0
BYCO,2015,3,14591000.0
BYCO,2015,4,232573500.0
BYCO,2015,5,268814500.0
BYCO,2015,6,317223500.0
BYCO,2015,7,351346500.0
BYCO,2015,8,141805000.0
BYCO,2015,9,191290500.0
BYCO,2015,10,230956500.0
BYCO,2015,11,115218000.0
BYCO,2015,12,68448500.0
BYCO,2016,1,71853500.0
BYCO,2016,2,60212000.0
BYCO,2016,3,75295500.0
BYCO,2016,4,198748500.0
BYCO,2016,5,199034500.0
BYCO,2016,6,63138000.0
BYCO,2016,7,109679500.0
BYCO,2016,8,104607500.0
BYCO,2016,9,282689500.0
BYCO,2016,10,95362000.0
BYCO,2016,11,136313000.0
BYCO,2016,12,118735500.0
BYCO,2017,1,143888500.0
BYCO,2017,2,66315000.0
BYCO,2017,3,80974000.0
BYCO,2017,4,89151000.0
BYCO,2017,5,91672000.0
BYCO,2017,6,37582000.0
BYCO,2017,7,52844500.0
BYCO,2017,8,91628500.0
BYCO,2017,9,18086500.0
BYCO,2017,10,20471500.0
BYCO,2017,11,28456500.0
BYCO,2017,12,18935000.0
BYCO,2018,1,46440500.0
BYCO,2018,2,82474000.0
BYCO,2018,3,81930500.0
BYCO,2018,4,100873500.0
BYCO,2018,5,40772000.0
BYCO,2018,6,30988500.0
BYCO,2018,7,39894500.0
BYCO,2018,8,15566500.0
BYCO,2018,9,13998500.0
BYCO,2018,10,67830000.0
BYCO,2018,11,30266000.0
BYCO,2018,12,15244000.0
BYCO,2019,1,26028500.0
BYCO,2019,2,17001500.0
BYCO,2019,3,13030000.0
BYCO,2019,4,10398000.0
BYCO,2019,5,12860000.0
BYCO,2019,6,5807000.0
BYCO,2019,7,13855000.0
BYCO,2019,8,6979000.0
BYCO,2019,9,7907500.0
BYCO,2019,10,26140500.0
BYCO,2019,11,56599000.0
BYCO,2019,12,38854000.0
BYCO,2020,1,63074500.0
BYCO,2020,2,12041000.0
BYCO,2020,3,15952000.0
BYCO,2020,4,20710000.0
BYCO,2020,5,12865500.0
BYCO,2020,6,16547500.0
BYCO,2020,7,48289500.0
BYCO,2020,8,63516500.0
BYCO,2020,9,332877500.0
BYCO,2020,10,140165500.0
BYCO,2020,11,63295500.0
BYCO,2020,12,222603000.0
BYCO,2021,1,640830500.0
BYCO,2021,2,520807500.0
BYCO,2021,3,817051500.0
BYCO,2021,4,336197500.0
BYCO,2021,5,590951500.0
BYCO,2021,6,1116231500.0
BYCO,2021,7,430242000.0
BYCO,2021,8,304623500.0
BYCO,2021,9,542705000.0
BYCO,2021,10,194963500.0
BYCO,2021,11,282915000.0
BYCO,2021,12,186812000.0
CASH,2021,6,4500.0
CASH,2021,7,1500.0
CASH,2021,8,1000.0
CASH,2021,9,3000.0
CASH,2021,10,0.0
CASH,2021,12,0.0
CASH,2022,2,500.0
CASH,2022,3,2500.0
CASH,2022,4,500.0
CASH,2022,5,500.0
CASH,2022,6,0.0
CASH,2022,11,1500.0
CASH,2022,12,1000.0
CASH,2023,5,2500.0
CASH,2023,7,1500.0
CASH,2023,8,500.0
CASH,2023,10,22000.0
CASH,2023,11,2500.0
CASH,2023,12,6500.0
CASH,2024,2,304500.0
CASH,2024,3,194000.0
CASH,2024,4,15500.0
CASH,2024,5,5547.0
CASH,2024,6,38111.0
CASH,2024,7,247874.0
CASH,2024,8,104692.0
CASH,2024,9,64780.0
CASH,2024,10,30796.0
CASH,2024,11,25539.0
CASH,2024,12,85705.0
CASH,2025,1,65952.0
CASH,2025,2,92069.0
CASH,2025,3,122917.0
CASH,2025,4,563297.0
CASH,2025,5,37537.0
CASH,2025,6,224185.0
CASH,2025,7,394733.0
CASH,2025,8,95605.0
CASH,2025,9,178471.0
CASH,2025,10,61841.0
CASH,2025,11,141230.0
CASH,2025,12,114439.0
CASH,2026,1,215950.0
CASH,2026,2,5534.0
CASH,2026,3,14213.0
CCM,2013,12,120500.0
CCM,2014,1,37000.0
CCM,2014,2,7000.0
CCM,2014,3,13000.0
CCM,2014,4,424500.0
CCM,2014,5,9000.0
CCM,2014,6,12000.0
CCM,2014,7,13000.0
CCM,2014,8,1000.0
CCM,2014,9,122000.0
CCM,2014,10,9500.0
CCM,2014,11,37500.0
CCM,2014,12,28000.0
CCM,2015,1,1500.0
CCM,2015,2,4000.0
CCM,2015,3,1000.0
CCM,2015,4,8500.0
CCM,2015,5,5500.0
CCM,2015,6,18000.0
CCM,2015,9,0.0
CCM,2015,10,1000.0
CCM,2015,11,53500.0
CCM,2015,12,500.0
CCM,2016,1,0.0
CCM,2016,5,8500.0
CCM,2016,6,500.0
CCM,2016,7,25000.0
CCM,2016,8,7500.0
CCM,2016,9,8500.0
CCM,2016,10,3500.0
CCM,2016,11,57000.0
CCM,2016,12,1000.0
CCM,2017,1,37500.0
CCM,2017,2,120000.0
CCM,2017,4,1000.0
CCM,2017,5,4000.0
CCM,2017,6,100000.0
CCM,2017,7,500.0
CCM,2017,8,9000.0
CCM,2017,9,72000.0
CCM,2017,10,508000.0
CCM,2017,11,10000.0
CCM,2017,12,0.0
CCM,2018,1,40500.0
CCM,2018,2,500.0
CCM,2018,4,1000.0
CCM,2018,5,15000.0
CCM,2018,6,11500.0
CCM,2018,7,8500.0
CCM,2018,8,16500.0
CCM,2018,9,4000.0
CCM,2018,10,500.0
CCM,2018,11,20000.0
CCM,2018,12,0.0
CCM,2019,1,1500.0
CCM,2019,2,18500.0
CCM,2019,3,18000.0
CCM,2019,4,15000.0
CCM,2019,5,0.0
CCM,2019,6,0.0
CCM,2019,9,0.0
CCM,2019,10,8500.0
CCM,2019,11,39000.0
CCM,2019,12,9000.0
CCM,2020,1,4500.0
CCM,2020,2,1500.0
CCM,2020,3,1000.0
CCM,2020,4,0.0
CCM,2020,5,8000.0
CCM,2020,6,5000.0
CCM,2020,7,85000.0
CCM,2020,8,50000.0
CCM,2020,9,105500.0
CCM,2020,10,229500.0
CCM,2020,11,119500.0
CCM,2020,12,1000.0
CCM,2021,1,35000.0
CCM,2021,2,75500.0
CCM,2021,3,230000.0
CCM,2021,4,218000.0
CCM,2021,5,108500.0
CCM,2021,6,58500.0
CCM,2021,7,72000.0
CCM,2021,8,120500.0
CCM,2021,9,69000.0
CCM,2021,10,146000.0
CCM,2021,11,671000.0
CCM,2021,12,174500.0
CCM,2022,1,16500.0
CCM,2022,2,35000.0
CCM,2022,3,0.0
CCM,2022,4,0.0
CCM,2022,5,23500.0
CCM,2022,6,6500.0
CCM,2022,7,3500.0
CCM,2022,8,84000.0
CCM,2022,9,529000.0
CCM,2022,10,53500.0
CCM,2022,11,2500.0
CCM,2022,12,19500.0
CCM,2023,2,11500.0
CCM,2023,5,125000.0
CCM,2023,6,10500.0
CCM,2023,7,500.0
CCM,2023,8,16000.0
CCM,2023,10,500.0
CCM,2023,11,29000.0
CCM,2023,12,19000.0
CCM,2024,1,312000.0
CCM,2024,2,45000.0
CCM,2024,3,500.0
CCM,2024,4,500.0
CCM,2024,5,6600.0
CCM,2024,6,13631.0
CCM,2024,7,1101.0
CCM,2024,8,258.0
CCM,2024,9,3813.0
CCM,2024,10,7953.0
CCM,2024,11,58376.0
CCM,2024,12,17124.0
CCM,2025,1,40046.0
CCM,2025,2,2058.0
CCM,2025,3,193.0
CCM,2025,4,1853.0
CCM,2025,5,9098.0
CCM,2025,6,91268.0
CCM,2025,7,77096.0
CCM,2025,8,20043.0
CCM,2025,9,234304.0
CCM,2025,10,47029.0
CCM,2025,11,29371.0
CCM,2025,12,83771.0
CCM,2026,1,214512.0
CCM,2026,2,111424.0
CCM,2026,3,28293.0
CCM,2026,4,38629.0
CCM,2026,5,81232.0
CCM,2026,6,471365.0
CCM,2026,7,1314907.0
CCM,2026,8,5938.0
CECL,2013,12,4500.0
CECL,2014,1,80500.0
CECL,2014,2,0.0
CECL,2014,3,21500.0
CECL,2014,4,23000.0
CECL,2014,5,16500.0
CECL,2014,6,15500.0
CECL,2014,7,2000.0
CECL,2014,9,500.0
CECL,2014,10,12500.0
CECL,2014,11,8000.0
CECL,2014,12,2000.0
CECL,2015,1,2000.0
CECL,2015,3,500.0
CECL,2015,5,6500.0
CECL,2015,6,13500.0
CECL,2015,7,2500.0
CECL,2015,8,1500.0
CECL,2015,9,2500.0
CECL,2015,10,8000.0
CECL,2015,11,3500.0
CECL,2015,12,1500.0
CECL,2016,1,1000.0
CECL,2016,2,4000.0
CECL,2016,3,2000.0
CECL,2016,11,0.0
CECL,2017,4,0.0
CECL,2017,5,6000.0
CECL,2017,6,31000.0
CECL,2017,7,6000.0
CECL,2017,8,1000.0
CECL,2017,9,3000.0
CECL,2017,10,4000.0
CECL,2017,11,2000.0
CECL,2017,12,4500.0
CECL,2018,1,5000.0
CECL,2018,2,4000.0
CECL,2018,3,3500.0
CECL,2018,4,7000.0
CECL,2018,5,3000.0
CECL,2018,6,2000.0
CECL,2018,7,10000.0
CECL,2018,8,1500.0
CECL,2018,9,500.0
CECL,2018,11,62579.0
CECL,2018,12,76714.0
CECL,2019,1,1289.0
CECL,2019,2,500.0
CENI,2013,12,587000.0
CENI,2014,1,9512500.0
CENI,2014,2,2043000.0
CENI,2014,3,1270000.0
CENI,2014,4,2954500.0
CENI,2014,5,338000.0
CENI,2014,6,233500.0
CENI,2014,7,169000.0
CENI,2014,8,252000.0
CENI,2014,9,835000.0
CENI,2014,10,448500.0
CENI,2014,11,1282000.0
CENI,2014,12,2910000.0
CENI,2015,1,947000.0
CENI,2015,2,207500.0
CENI,2015,3,263500.0
CENI,2015,4,946500.0
CENI,2015,5,85000.0
CENI,2015,6,1131500.0
CENI,2015,7,3680000.0
CENI,2015,8,4419000.0
CENI,2015,9,140000.0
CENI,2015,10,521500.0
CENI,2015,11,280500.0
CENI,2015,12,624500.0
CENI,2016,1,289500.0
CENI,2016,2,2037000.0
CENI,2016,3,2531000.0
CENI,2016,4,994500.0
CENI,2016,5,317500.0
CENI,2016,6,424500.0
CENI,2016,7,123500.0
CENI,2016,8,350000.0
CENI,2016,9,289000.0
CENI,2016,10,88500.0
CENI,2016,11,210000.0
CENI,2016,12,359000.0
CENI,2017,1,308000.0
CENI,2017,2,368500.0
CENI,2017,3,297000.0
CENI,2017,4,303000.0
CENI,2017,5,117500.0
CENI,2017,6,143500.0
CENI,2017,7,110000.0
CENI,2017,8,30000.0
CENI,2017,9,10500.0
CENI,2017,10,45500.0
CENI,2017,11,11000.0
CENI,2017,12,35500.0
CENI,2018,1,14000.0
CENI,2018,2,28000.0
CENI,2018,3,30000.0
CENI,2018,4,108500.0
CENI,2018,5,95500.0
CENI,2018,6,59000.0
CENI,2018,7,56500.0
CENI,2018,8,2000.0
CENI,2018,9,104000.0
CENI,2018,10,64500.0
CENI,2018,11,83000.0
CENI,2018,12,509000.0
CENI,2019,1,10500.0
CENI,2019,2,18000.0
CENI,2019,3,7000.0
CENI,2019,4,500.0
CENI,2019,5,1000.0
CENI,2019,6,30500.0
CENI,2019,7,3500.0
CENI,2019,8,9500.0
CENI,2019,9,97500.0
CENI,2019,10,52000.0
CENI,2019,11,128500.0
CENI,2019,12,36500.0
CENI,2020,1,23500.0
CENI,2020,2,12000.0
CENI,2020,3,301500.0
CENI,2020,4,29500.0
CENI,2020,5,78500.0
CENI,2020,6,261000.0
CENI,2020,7,321000.0
CENI,2020,8,62000.0
CENI,2020,9,34000.0
CENI,2020,10,55000.0
CENI,2020,11,40500.0
CENI,2020,12,59000.0
CENI,2021,1,55000.0
CENI,2021,2,42000.0
CENI,2021,3,70500.0
CENI,2021,4,33500.0
CENI,2021,5,30000.0
CENI,2021,6,34000.0
CENI,2021,7,70000.0
CENI,2021,8,14500.0
CENI,2021,9,106500.0
CENI,2021,10,81500.0
CENI,2021,11,80500.0
CENI,2021,12,21500.0
CENI,2022,1,1449500.0
CENI,2022,2,34000.0
CENI,2022,3,192500.0
CENI,2022,4,198000.0
CENI,2022,5,9500.0
CENI,2022,6,34500.0
CENI,2022,7,1500.0
CENI,2022,8,14000.0
CENI,2022,9,8000.0
CENI,2022,10,52000.0
CENI,2022,11,10000.0
CENI,2022,12,3000.0
CENI,2023,1,198000.0
CENI,2023,2,76000.0
CENI,2023,3,182000.0
CENI,2023,4,155500.0
CENI,2023,5,54500.0
CENI,2023,6,25500.0
CENI,2023,7,19000.0
CENI,2023,8,155000.0
CENI,2023,9,120500.0
CENI,2023,10,21500.0
