ticker,year,month,ret_monthly,n_days,first_close,last_close
AGSML,2022,11,-0.0030674846625766694,17,6.52,6.5,161500.0
AGSML,2022,12,-0.19999999999999996,20,6.5,5.2,412000.0
AGSML,2023,1,0.13461538461538458,22,5.2,5.9,670500.0
AGSML,2023,2,0.05932203389830493,18,5.9,6.25,650500.0
AGSML,2023,3,-0.06400000000000006,21,6.25,5.85,172500.0
AGSML,2023,4,-0.008547008547008517,12,5.85,5.8,109500.0
AGSML,2023,5,-0.10172413793103441,15,5.8,5.21,70500.0
AGSML,2023,6,0.007677543186180413,17,5.21,5.25,136000.0
AGSML,2023,7,0.07809523809523822,19,5.25,5.66,1646000.0
AGSML,2023,8,-0.08657243816254423,20,5.66,5.17,285500.0
AGSML,2023,9,0.061895551257253434,17,5.17,5.49,177500.0
AGSML,2023,10,0.02003642987249532,21,5.49,5.6,720500.0
AGSML,2023,11,0.10178571428571437,21,5.6,6.17,1159500.0
AGSML,2023,12,0.10858995137763361,20,6.17,6.84,3691000.0
AGSML,2024,1,-0.08771929824561397,23,6.84,6.24,3345000.0
AGSML,2024,2,-0.11698717948717952,14,6.24,5.51,291500.0
AGSML,2024,3,-0.09074410163339386,17,5.51,5.01,192000.0
AGSML,2024,4,0.3672654690618762,15,5.01,6.85,1768500.0
AGSML,2024,5,-0.18540145985401457,21,6.85,5.58,1170009.0
AGSML,2024,6,-0.014336917562724039,17,5.58,5.5,106707.0
AGSML,2024,7,-0.09090909090909094,21,5.5,5.0,1606440.0
AGSML,2024,8,0.19999999999999996,21,5.0,6.0,2040583.0
AGSML,2024,9,-0.020000000000000018,20,6.0,5.88,2640142.0
AGSML,2024,10,0.017006802721088565,23,5.88,5.98,1179723.0
AGSML,2024,11,0.06521739130434767,20,5.98,6.37,1614139.0
AGSML,2024,12,0.12401883830455263,21,6.37,7.16,4652045.0
AGSML,2025,1,-0.0949720670391061,23,7.16,6.48,1221447.0
AGSML,2025,2,-0.058641975308642125,19,6.48,6.1,151585.0
AGSML,2025,3,-0.05573770491803276,19,6.1,5.76,95134.0
AGSML,2025,4,-0.10590277777777768,20,5.76,5.15,383949.0
AGSML,2025,5,0.14563106796116498,20,5.15,5.9,3159116.0
AGSML,2025,6,0.18983050847457617,19,5.9,7.02,13075056.0
AGSML,2025,7,0.18945868945868938,23,7.02,8.35,16152673.0
AGSML,2025,8,0.1461077844311378,20,8.35,9.57,43755915.0
AGSML,2025,9,-0.031347962382445194,22,9.57,9.27,22245979.0
AGSML,2025,10,-0.10679611650485443,23,9.27,8.28,16482685.0
AGSML,2025,11,0.08454106280193252,20,8.28,8.98,11296065.0
AGSML,2025,12,0.18596881959910916,22,8.98,10.65,29582089.0
AGSML,2026,1,-0.05539906103286385,22,10.65,10.06,51212583.0
AGSML,2026,2,-0.22664015904572565,19,10.06,7.78,5875899.0
AGSML,2026,3,-0.04884318766066842,20,7.78,7.4,10046122.0
AGSML,2026,4,0.10540540540540522,22,7.4,8.18,7571952.0
AGSML,2026,5,0.21882640586797075,17,8.18,9.97,24870932.0
AGSML,2026,6,-0.034102306920762215,20,9.97,9.63,9133565.0
AGSML,2026,7,-0.09968847352024934,23,9.63,8.67,4483951.0
AGSML,2026,8,0.018454440599769306,1,8.67,8.83,329236.0
AGTL,2013,12,,21,,212.43,87000.0
AGTL,2014,1,-0.03963658616956178,22,212.43,204.01,103800.0
AGTL,2014,2,0.34571834713984617,19,204.01,274.54,503600.0
AGTL,2014,3,-0.24499162235011296,21,274.54,207.28,448500.0
AGTL,2014,4,-0.0299112311848706,22,207.28,201.08,611200.0
AGTL,2014,5,0.18982494529540483,21,201.08,239.25,482300.0
AGTL,2014,6,0.10135841170323934,21,239.25,263.5,1124800.0
AGTL,2014,7,-0.007855787476280796,18,263.5,261.43,157600.0
AGTL,2014,8,-0.05137130398194545,18,261.43,248.0,215800.0
AGTL,2014,9,0.1754032258064515,22,248.0,291.5,700600.0
AGTL,2014,10,0.3132761578044596,20,291.5,382.82,734200.0
AGTL,2014,11,0.10832767358027273,18,382.82,424.29,1097200.0
AGTL,2014,12,-0.13497843456126712,22,424.29,367.02,395600.0
AGTL,2015,1,0.034875483624870585,22,367.02,379.82,637500.0
AGTL,2015,2,-0.060739297562003025,19,379.82,356.75,570100.0
AGTL,2015,3,-0.09283812193412755,21,356.75,323.63,183600.0
AGTL,2015,4,0.13580323208602407,22,323.63,367.58,398100.0
AGTL,2015,5,0.08681103433266224,18,367.58,399.49,620400.0
AGTL,2015,6,0.2268642519211994,21,399.49,490.12,809300.0
AGTL,2015,7,0.042071329470333874,20,490.12,510.74,144700.0
AGTL,2015,8,-0.02494419861377606,20,510.74,498.0,407500.0
AGTL,2015,9,-0.1508835341365462,20,498.0,422.86,86900.0
AGTL,2015,10,0.1784987939270679,20,422.86,498.34,273200.0
AGTL,2015,11,-0.17096761247341175,21,498.34,413.14,276100.0
AGTL,2015,12,-0.0003388681802778404,20,413.14,413.0,89100.0
AGTL,2016,1,-0.07755447941888616,19,413.0,380.97,74700.0
AGTL,2016,2,-0.0057484841326089775,19,380.97,378.78,122400.0
AGTL,2016,3,0.21413485400496346,22,378.78,459.89,132800.0
AGTL,2016,4,-0.023157711626693334,20,459.89,449.24,261600.0
AGTL,2016,5,-0.01736265693170691,22,449.24,441.44,375500.0
AGTL,2016,6,-0.04396973541138094,22,441.44,422.03,254400.0
AGTL,2016,7,0.02729663767978585,16,422.03,433.55,125500.0
AGTL,2016,8,-0.0035520701187867765,21,433.55,432.01,250800.0
AGTL,2016,9,0.013934862618920851,17,432.01,438.03,206300.0
AGTL,2016,10,0.09828093966166707,19,438.03,481.08,625500.0
AGTL,2016,11,0.459819572628253,22,481.08,702.29,4335600.0
AGTL,2016,12,-0.18728730296601115,22,702.29,570.76,2745300.0
AGTL,2017,1,-0.020148573831382688,22,570.76,559.26,1789200.0
AGTL,2017,2,-0.04082180023602622,20,559.26,536.43,1037700.0
AGTL,2017,3,0.050556456574017083,22,536.43,563.55,458150.0
AGTL,2017,4,0.2633839055984386,20,563.55,711.98,1773300.0
AGTL,2017,5,-0.05400432596421256,22,711.98,673.53,1438700.0
AGTL,2017,6,-0.044021795614152315,18,673.53,643.88,921600.0
AGTL,2017,7,0.0680872212213457,21,643.88,687.72,328300.0
AGTL,2017,8,-0.15264933403129177,22,687.72,582.74,424450.0
AGTL,2017,9,0.01806980814771597,19,582.74,593.27,410300.0
AGTL,2017,10,0.09314477388035791,22,593.27,648.53,385900.0
AGTL,2017,11,-0.02803262763480474,22,648.53,630.35,320900.0
AGTL,2017,12,-0.025065439835012415,19,630.35,614.55,104050.0
AGTL,2018,1,0.09125376291595488,23,614.55,670.63,214100.0
AGTL,2018,2,0.004965480220091578,19,670.63,673.96,252150.0
AGTL,2018,3,0.028666389696717864,21,673.96,693.28,185350.0
AGTL,2018,4,0.05380221555504283,21,693.28,730.58,372650.0
AGTL,2018,5,-0.04050206685099511,21,730.58,700.99,114500.0
AGTL,2018,6,-0.02994336581120982,18,700.99,680.0,143300.0
AGTL,2018,7,0.0235294117647058,20,680.0,696.0,75950.0
AGTL,2018,8,-0.1544109195402299,19,696.0,588.53,129650.0
AGTL,2018,9,-0.03558017433265925,18,588.53,567.59,47850.0
AGTL,2018,10,-0.043552564351028056,23,567.59,542.87,132700.0
AGTL,2018,11,0.11647355720522401,21,542.87,606.1,42050.0
AGTL,2018,12,-0.09915855469394497,20,606.1,546.0,26150.0
AGTL,2019,1,-0.04871794871794877,23,546.0,519.4,84950.0
AGTL,2019,2,-0.14445514054678465,19,519.4,444.37,67400.0
AGTL,2019,3,-0.004185701104935102,20,444.37,442.51,40350.0
AGTL,2019,4,-0.08139929041151606,22,442.51,406.49,28150.0
AGTL,2019,5,-0.17611749366528084,21,406.49,334.9,90200.0
AGTL,2019,6,-0.05246342191699016,16,334.9,317.33,48700.0
AGTL,2019,7,-0.1208205968550089,22,317.33,278.99,29600.0
AGTL,2019,8,-0.11753109430445541,18,278.99,246.2,61800.0
AGTL,2019,9,-0.004874086108854536,19,246.2,245.0,114800.0
AGTL,2019,10,0.09061224489795916,23,245.0,267.2,128600.0
AGTL,2019,11,0.4597679640718564,21,267.2,390.05,138500.0
AGTL,2019,12,-0.05781310088450198,20,390.05,367.5,56600.0
AGTL,2020,1,-0.03948299319727888,21,367.5,352.99,43800.0
AGTL,2020,2,-0.19261168871639422,19,352.99,285.0,50600.0
AGTL,2020,3,-0.1842105263157895,21,285.0,232.5,62200.0
AGTL,2020,4,0.2196989247311827,21,232.5,283.58,67100.0
AGTL,2020,5,0.2750546582974822,16,283.58,361.58,84100.0
AGTL,2020,6,-0.027407489352287095,21,361.58,351.67,59100.0
AGTL,2020,7,0.12685187818124932,22,351.67,396.28,355200.0
AGTL,2020,8,0.009412536590289733,19,396.28,400.01,227000.0
AGTL,2020,9,-0.10349741256468581,21,400.01,358.61,72400.0
AGTL,2020,10,-0.0201890633278492,21,358.61,351.37,67600.0
AGTL,2020,11,0.04960582861371199,21,351.37,368.8,56800.0
AGTL,2020,12,0.007185466377440219,22,368.8,371.45,191800.0
AGTL,2021,1,-0.011280118454704557,21,371.45,367.26,97900.0
AGTL,2021,2,0.0020149213091542606,18,367.26,368.0,171300.0
AGTL,2021,3,-0.08557065217391302,22,368.0,336.51,62000.0
AGTL,2021,4,0.04151436807227138,22,336.51,350.48,64400.0
AGTL,2021,5,0.1465418854142888,15,350.48,401.84,155500.0
AGTL,2021,6,-0.09277324308182355,22,401.84,364.56,258400.0
AGTL,2021,7,0.04152951503181912,19,364.56,379.7,172300.0
AGTL,2021,8,-0.0011588095865157078,20,379.7,379.26,80500.0
AGTL,2021,9,-0.10193534778252378,21,379.26,340.6,74000.0
AGTL,2021,10,0.024662360540222972,19,340.6,349.0,42700.0
AGTL,2021,11,-0.021948424068767958,22,349.0,341.34,76100.0
AGTL,2021,12,-0.012714595418058194,23,341.34,337.0,28700.0
AGTL,2022,1,-0.00875370919881302,20,337.0,334.05,47900.0
AGTL,2022,2,0.03544379583894619,20,334.05,345.89,99400.0
AGTL,2022,3,0.020555667986932313,21,345.89,353.0,35400.0
AGTL,2022,4,0.2701699716713881,20,353.0,448.37,317300.0
AGTL,2022,5,-0.110109953832772,18,448.37,399.0,151300.0
AGTL,2022,6,-0.022130325814536334,22,399.0,390.17,65700.0
AGTL,2022,7,-0.03539482789553272,17,390.17,376.36,40500.0
AGTL,2022,8,0.001833351046869991,21,376.36,377.05,95700.0
AGTL,2022,9,-0.10868585068293335,22,377.05,336.07,116000.0
AGTL,2022,10,0.011693992323027924,21,336.07,340.0,75100.0
AGTL,2022,11,0.004088235294117615,19,340.0,341.39,15800.0
AGTL,2022,12,-0.06851401622777464,19,341.39,318.0,43700.0
AGTL,2023,1,-0.1656918238993711,22,318.0,265.31,87700.0
AGTL,2023,2,0.04172477479175307,20,265.31,276.38,56800.0
AGTL,2023,3,-0.020442868514364165,22,276.38,270.73,148300.0
AGTL,2023,4,-0.06020758689469219,16,270.73,254.43,70200.0
AGTL,2023,5,0.02185276893448096,19,254.43,259.99,28600.0
AGTL,2023,6,-0.02365475595215205,14,259.99,253.84,26000.0
AGTL,2023,7,0.11491490702804907,20,253.84,283.01,127000.0
AGTL,2023,8,-0.10603865587788419,22,283.01,253.0,177400.0
AGTL,2023,9,0.01782608695652166,19,253.0,257.51,47900.0
AGTL,2023,10,0.3657333695778806,22,257.51,351.69,280800.0
AGTL,2023,11,0.19463163581563303,21,351.69,420.14,237900.0
AGTL,2023,12,-0.12886180796877234,20,420.14,366.0,190300.0
AGTL,2024,1,-0.04371584699453557,21,366.0,350.0,53900.0
AGTL,2024,2,0.04428571428571426,18,350.0,365.5,712900.0
AGTL,2024,3,-0.05047879616963058,20,365.5,347.05,259500.0
AGTL,2024,4,0.050972482351246295,18,347.05,364.74,253367.0
AGTL,2024,5,-0.028787629544332893,21,364.74,354.24,251161.0
AGTL,2024,6,-0.014792231255645882,17,354.24,349.0,96879.0
AGTL,2024,7,-0.026045845272206214,21,349.0,339.91,275538.0
AGTL,2024,8,0.02553617133947217,21,339.91,348.59,282125.0
AGTL,2024,9,0.09845377090564855,20,348.59,382.91,252081.0
AGTL,2024,10,0.10994750724713365,23,382.91,425.01,585315.0
AGTL,2024,11,-0.019952471706548125,21,425.01,416.53,231083.0
AGTL,2024,12,0.348522315319425,21,416.53,561.7,984829.0
AGTL,2025,1,0.10261705536763399,23,561.7,619.34,510961.0
AGTL,2025,2,-0.08820680078793552,19,619.34,564.71,129596.0
AGTL,2025,3,-0.057020417559455416,19,564.71,532.51,236599.0
AGTL,2025,4,-0.21973296276126264,20,532.51,415.5,365383.0
AGTL,2025,5,0.006498194945848246,20,415.5,418.2,547712.0
AGTL,2025,6,0.010329985652797635,19,418.2,422.52,452181.0
AGTL,2025,7,-0.006745242828741782,23,422.52,419.67,1144914.0
AGTL,2025,8,-0.0397693425786928,20,419.67,402.98,393527.0
AGTL,2025,9,-0.03419524542160912,22,402.98,389.2,343886.0
AGTL,2025,10,-0.020066803699897218,23,389.2,381.39,2096733.0
AGTL,2025,11,0.05453735021893613,20,381.39,402.19,861103.0
AGTL,2025,12,-0.0038041721574380016,22,402.19,400.66,649335.0
AGTL,2026,1,0.03985923226675969,22,400.66,416.63,1415858.0
AGTL,2026,2,-0.09596044451911778,19,416.63,376.65,726173.0
AGTL,2026,3,-0.1851586353378467,20,376.65,306.91,272865.0
AGTL,2026,4,0.13655469030008782,22,306.91,348.82,677629.0
AGTL,2026,5,0.029814804197007216,17,348.82,359.22,257619.0
AGTL,2026,6,0.13331663047714493,20,359.22,407.11,759324.0
AGTL,2026,7,-0.08732283657979423,23,407.11,371.56,367311.0
AGTL,2026,8,-0.0011841963612875261,1,371.56,371.12,15586.0
AHCL,2013,12,,21,,22.25,5549000.0
AHCL,2014,1,0.05033707865168546,22,22.25,23.37,15074000.0
AHCL,2014,2,-0.0021394950791613354,19,23.37,23.32,8472500.0
AHCL,2014,3,0.1766723842195541,21,23.32,27.44,16141000.0
AHCL,2014,4,0.08527696793002915,22,27.44,29.78,32896000.0
AHCL,2014,5,-0.00906648757555406,21,29.78,29.51,10954000.0
AHCL,2014,6,-0.05659098610640467,21,29.51,27.84,21044000.0
AHCL,2014,7,-0.006465517241379337,19,27.84,27.66,6644500.0
AHCL,2014,8,-0.06326825741142439,19,27.66,25.91,10800500.0
AHCL,2014,9,-0.022385179467387162,22,25.91,25.33,4851000.0
AHCL,2014,10,-0.11527832609553879,20,25.33,22.41,7313500.0
AHCL,2014,11,0.020526550647032682,18,22.41,22.87,6856500.0
AHCL,2014,12,0.2024486226497595,22,22.87,27.5,19542000.0
AHCL,2015,1,0.30800000000000005,22,27.5,35.97,32355500.0
AHCL,2015,2,-0.07367250486516541,19,35.97,33.32,30580500.0
AHCL,2015,3,-0.054321728691476556,21,33.32,31.51,15850500.0
AHCL,2015,4,0.18026023484608045,22,31.51,37.19,28718000.0
AHCL,2015,5,0.019897821995159992,18,37.19,37.93,35598000.0
AHCL,2015,6,0.4031109939361983,21,37.93,53.22,62305500.0
AHCL,2015,7,0.07027433295753482,20,53.22,56.96,22206500.0
AHCL,2015,8,-0.0802317415730337,20,56.96,52.39,24183500.0
AHCL,2015,9,-0.044283260164153515,20,52.39,50.07,3711500.0
AHCL,2015,10,0.18573996405032944,21,50.07,59.37,10433000.0
AHCL,2015,11,-0.17753073943068887,21,59.37,48.83,3626500.0
AHCL,2015,12,0.04669260700389111,20,48.83,51.11,4086000.0
AHCL,2016,1,-0.08648014087262768,19,51.11,46.69,2648000.0
AHCL,2016,2,-0.06061255086742334,19,46.69,43.86,3359000.0
AHCL,2016,3,-0.073187414500684,22,43.86,40.65,2044000.0
AHCL,2016,4,-0.08191881918819188,20,40.65,37.32,3607500.0
AHCL,2016,5,0.047427652733119,22,37.32,39.09,6874000.0
AHCL,2016,6,0.009209516500383819,22,39.09,39.45,3507000.0
AHCL,2016,7,-0.004562737642585524,16,39.45,39.27,2430000.0
AHCL,2016,8,0.13776419658772587,21,39.27,44.68,10054000.0
AHCL,2016,9,-0.08840644583706359,17,44.68,40.73,4847500.0
AHCL,2016,10,-0.10139945985759868,19,40.73,36.6,3126000.0
AHCL,2016,11,0.08907103825136597,22,36.6,39.86,6241000.0
AHCL,2016,12,0.10386352232814855,22,39.86,44.0,14004500.0
AHCL,2017,1,0.020681818181818024,22,44.0,44.91,9670000.0
AHCL,2017,2,-0.06012024048096187,20,44.91,42.21,8679500.0
AHCL,2017,3,0.013740819710968966,22,42.21,42.79,3136500.0
AHCL,2017,4,0.033419023136246784,20,42.79,44.22,9923000.0
AHCL,2017,5,-0.052917232021709504,22,44.22,41.88,1186500.0
AHCL,2017,6,-0.015520534861509172,18,41.88,41.23,3218000.0
AHCL,2017,7,-0.01697792869269943,21,41.23,40.53,1267500.0
AHCL,2017,8,-0.10362694300518138,22,40.53,36.33,1397000.0
AHCL,2017,9,0.06881365262868155,19,36.33,38.83,1130500.0
AHCL,2017,10,-0.10584599536440897,22,38.83,34.72,1555500.0
AHCL,2017,11,0.0040322580645162365,22,34.72,34.86,1005000.0
AHCL,2017,12,0.017498565691336676,19,34.86,35.47,1234000.0
AHCL,2018,1,0.06709895686495648,23,35.47,37.85,2421500.0
AHCL,2018,2,-0.09696169088507267,19,37.85,34.18,1526000.0
AHCL,2018,3,0.031889994148625034,21,34.18,35.27,2806000.0
AHCL,2018,4,0.02438332860788206,21,35.27,36.13,2421000.0
AHCL,2018,5,-0.039025740381954166,19,36.13,34.72,519500.0
AHCL,2018,6,-0.0023041474654377225,16,34.72,34.64,2734500.0
AHCL,2018,7,0.025692840646651227,20,34.64,35.53,973000.0
AHCL,2018,8,-0.04165493948775689,18,35.53,34.05,312000.0
AHCL,2018,9,-0.11894273127753296,18,34.05,30.0,235500.0
AHCL,2018,10,0.010666666666666602,23,30.0,30.32,2626000.0
AHCL,2018,11,-0.016820580474934066,20,30.32,29.81,1337000.0
AHCL,2018,12,0.07581348540758137,20,29.81,32.07,3301000.0
AHCL,2019,1,-0.05799812909260993,21,32.07,30.21,490500.0
AHCL,2019,2,-0.10095994703740485,19,30.21,27.16,238500.0
AHCL,2019,3,-0.07952871870397649,19,27.16,25.0,219500.0
AHCL,2019,4,-0.14,18,25.0,21.5,117500.0
AHCL,2019,5,-0.02837209302325583,21,21.5,20.89,311000.0
AHCL,2019,6,0.18286261369076118,15,20.89,24.71,235000.0
AHCL,2019,7,0.011331444759206777,23,24.71,24.99,604500.0
AHCL,2019,8,-0.1576630652260903,15,24.99,21.05,368500.0
AHCL,2019,9,0.002375296912114022,13,21.05,21.1,392500.0
AHCL,2019,10,0.0957345971563981,20,21.1,23.12,1111000.0
AHCL,2019,11,0.08564013840830453,21,23.12,25.1,644000.0
AHCL,2019,12,0.3342629482071713,20,25.1,33.49,2174000.0
AHCL,2020,1,-0.07912809793968356,23,33.49,30.84,336000.0
AHCL,2020,2,-0.13261997405966275,18,30.84,26.75,1713500.0
AHCL,2020,3,-0.032149532710280315,19,26.75,25.89,746000.0
AHCL,2020,4,0.05407493240633454,18,25.89,27.29,328000.0
AHCL,2020,5,0.07292048369366078,14,27.29,29.28,732000.0
AHCL,2020,6,0.024590163934426146,21,29.28,30.0,4933500.0
AHCL,2020,7,0.09899999999999998,22,30.0,32.97,596500.0
AHCL,2020,8,0.23384895359417657,20,32.97,40.68,3447500.0
AHCL,2020,9,0.05137659783677484,22,40.68,42.77,11444000.0
AHCL,2020,10,-0.06476502221183078,20,42.77,40.0,576000.0
AHCL,2020,11,-0.050000000000000044,16,40.0,38.0,109000.0
AHCL,2020,12,0.05394736842105252,22,38.0,40.05,232500.0
AHCL,2021,1,0.04144818976279652,20,40.05,41.71,9567500.0
AHCL,2021,2,-0.06593143131143608,18,41.71,38.96,1442500.0
AHCL,2021,3,-0.08213552361396315,21,38.96,35.76,879000.0
AHCL,2021,4,-0.007829977628635354,22,35.76,35.48,2541000.0
AHCL,2021,5,0.08850056369785797,15,35.48,38.62,8436500.0
AHCL,2021,6,0.03650958052822384,22,38.62,40.03,6358500.0
AHCL,2021,7,-0.05321009243067709,19,40.03,37.9,261500.0
AHCL,2021,8,-0.041424802110818004,20,37.9,36.33,3705500.0
AHCL,2021,9,-0.01651527663088359,21,36.33,35.73,1508000.0
AHCL,2021,10,0.007556675062972307,20,35.73,36.0,674000.0
AHCL,2021,11,-0.02777777777777779,17,36.0,35.0,406500.0
AHCL,2021,12,0.023714285714285577,19,35.0,35.83,509500.0
AHCL,2022,1,0.024002232765838682,12,35.83,36.69,94500.0
AHCL,2022,2,-0.06268738075769953,18,36.69,34.39,97000.0
AHCL,2022,3,0.03227682465833093,18,34.39,35.5,963000.0
AHCL,2022,4,0.08000000000000007,16,35.5,38.34,267000.0
AHCL,2022,5,-0.034950443401147724,14,38.34,37.0,163000.0
AHCL,2022,6,0.0,16,37.0,37.0,1617000.0
AHCL,2022,7,-0.04675675675675672,14,37.0,35.27,365000.0
AHCL,2022,8,-0.00765523107456767,16,35.27,35.0,220000.0
AHCL,2022,9,-0.042857142857142816,12,35.0,33.5,87500.0
AHCL,2022,10,0.020597014925373136,20,33.5,34.19,336500.0
AHCL,2022,11,-0.023106171395144703,12,34.19,33.4,94500.0
AHCL,2022,12,0.031137724550898138,19,33.4,34.44,209000.0
AHCL,2023,1,-0.015098722415795462,20,34.44,33.92,164500.0
AHCL,2023,2,-0.08608490566037741,18,33.92,31.0,164500.0
AHCL,2023,3,-0.029032258064516037,13,31.0,30.1,94500.0
AHCL,2023,4,-0.004318936877076518,11,30.1,29.97,37500.0
AHCL,2023,5,-0.19619619619619622,17,29.97,24.09,673000.0
AHCL,2023,6,0.03237858032378593,15,24.09,24.87,411500.0
AHCL,2023,7,0.1258544431041415,18,24.87,28.0,525500.0
AHCL,2023,8,-0.03249999999999997,19,28.0,27.09,89500.0
AHCL,2023,9,-0.06349206349206349,15,27.09,25.37,319000.0
AHCL,2023,10,0.22979897516752068,22,25.37,31.2,962500.0
AHCL,2023,11,-0.038461538461538436,21,31.2,30.0,1648500.0
AHCL,2023,12,0.19733333333333336,20,30.0,35.92,2060000.0
AHCL,2024,1,0.047605790645879775,22,35.92,37.63,3061000.0
AHCL,2024,2,-0.06909380813180976,19,37.63,35.03,1550000.0
AHCL,2024,3,0.13331430202683414,21,35.03,39.7,4125000.0
AHCL,2024,4,0.00201511335012583,18,39.7,39.78,18192500.0
AHCL,2024,5,0.07214680744092505,21,39.78,42.65,9084714.0
AHCL,2024,6,0.13739742086752638,17,42.65,48.51,3178838.0
AHCL,2024,7,-0.009070294784580435,21,48.51,48.07,581447.0
AHCL,2024,8,0.1560224672352819,21,48.07,55.57,1911671.0
AHCL,2024,9,0.02429368364225315,20,55.57,56.92,720411.0
AHCL,2024,10,0.07326071679550239,23,56.92,61.09,4672055.0
AHCL,2024,11,0.13029955802913729,21,61.09,69.05,6170625.0
AHCL,2024,12,0.01288921071687188,21,69.05,69.94,9223540.0
AHCL,2025,1,-0.03688876179582501,23,69.94,67.36,2209436.0
AHCL,2025,2,0.3457541567695963,19,67.36,90.65,8306711.0
AHCL,2025,3,-0.8722559293987866,16,90.65,11.58,25293889.0
AHCL,2025,4,-0.050086355785837644,20,11.58,11.0,46698137.0
AHCL,2025,5,-0.037272727272727235,20,11.0,10.59,21843845.0
AHCL,2025,6,0.019830028328611915,19,10.59,10.8,25068604.0
AHCL,2025,7,0.1425925925925926,23,10.8,12.34,78544532.0
AHCL,2025,8,0.08103727714748787,20,12.34,13.34,129462626.0
AHCL,2025,9,0.1356821589205397,22,13.34,15.15,233196712.0
AHCL,2025,10,0.07392739273927385,23,15.15,16.27,231327873.0
AHCL,2025,11,-0.03872157344806382,20,16.27,15.64,33958950.0
AHCL,2025,12,0.028132992327365658,22,15.64,16.08,87682389.0
AHCL,2026,1,0.12624378109452739,22,16.08,18.11,398185434.0
AHCL,2026,2,-0.12147984538928769,19,18.11,15.91,85319661.0
AHCL,2026,3,-0.19861722187303588,20,15.91,12.75,54872886.0
AHCL,2026,4,0.11372549019607847,22,12.75,14.2,131308753.0
AHCL,2026,5,0.010563380281690238,17,14.2,14.35,34643375.0
AHCL,2026,6,0.11428571428571432,20,14.35,15.99,88316632.0
AHCL,2026,7,-0.03064415259537212,23,15.99,15.5,55925148.0
AHCL,2026,8,0.04709677419354841,1,15.5,16.23,9012322.0
AHL,2013,12,,21,,32.03,1281500.0
AHL,2014,1,0.06181704651888853,22,32.03,34.01,4001500.0
AHL,2014,2,0.04792708027050874,19,34.01,35.64,2481500.0
AHL,2014,3,0.24663299663299654,21,35.64,44.43,5894000.0
AHL,2014,4,0.4641008327706504,22,44.43,65.05,6689000.0
AHL,2014,5,-0.01783243658724054,21,65.05,63.89,2797500.0
AHL,2014,6,0.0026608232900298123,21,63.89,64.06,3696000.0
AHL,2014,7,-0.015298157976896709,19,64.06,63.08,3129500.0
AHL,2014,8,-0.0917882054533925,19,63.08,57.29,2626500.0
AHL,2014,9,-0.17664513876767318,22,57.29,47.17,2344500.0
AHL,2014,10,0.015051939792240843,20,47.17,47.88,3083500.0
AHL,2014,11,0.023809523809523725,18,47.88,49.02,2187500.0
AHL,2014,12,0.14239086087311303,22,49.02,56.0,2132000.0
AHL,2015,1,0.13250000000000006,22,56.0,63.42,4019500.0
AHL,2015,2,-0.032324187953327144,19,63.42,61.37,1882500.0
