ticker,year,month,volume_tl
ARSAN,2024,3,537362004.0
ARSAN,2024,4,1460926479.0
ARSAN,2024,5,1344328151.0
ARSAN,2024,6,455417259.0
ARSAN,2024,7,876065993.0
ARSAN,2024,8,631084800.0
ARSAN,2024,9,845642011.0
ARSAN,2024,10,804243811.0
ARSAN,2024,11,650740675.0
ARSAN,2024,12,477556785.0
ARSAN,2025,1,330258156.0
ARSAN,2025,2,205004397.0
ARSAN,2025,3,555646335.0
ARSAN,2025,4,471343843.0
ARSAN,2025,5,654697247.0
ARSAN,2025,6,296881587.0
ARSAN,2025,7,652560330.0
ARSAN,2025,8,1178819338.0
ARSAN,2025,9,1472004516.0
ARSAN,2025,10,876737129.0
ARSAN,2025,11,885601788.0
ARSAN,2025,12,3472272049.0
ARSAN,2026,1,4822513489.0
ARSAN,2026,2,4039978328.0
ARSAN,2026,3,2097195167.44
ARSAN,2026,4,1430280863.07
ARSAN,2026,5,2173903070.0
ARSAN,2026,6,1090963507.0
ARSAN,2026,7,2051852053.0
ARSAN,2026,8,36766736.0
ARTMS,2024,3,8458252794.02
ARTMS,2024,4,1986717409.0
ARTMS,2024,5,2067372228.0
ARTMS,2024,6,1014897707.0
ARTMS,2024,7,1511079338.0
ARTMS,2024,8,1086762465.0
ARTMS,2024,9,1122767092.0
ARTMS,2024,10,753334140.0
ARTMS,2024,11,1584653833.0
ARTMS,2024,12,824689162.0
ARTMS,2025,1,1147546332.0
ARTMS,2025,2,694992452.0
ARTMS,2025,3,1657777493.0
ARTMS,2025,4,784037652.0
ARTMS,2025,5,1090989687.0
ARTMS,2025,6,1027150625.0
ARTMS,2025,7,1080324140.0
ARTMS,2025,8,1851434332.0
ARTMS,2025,9,1523628870.0
ARTMS,2025,10,5131605765.0
ARTMS,2025,11,2016422807.0
ARTMS,2025,12,1276249171.0
ARTMS,2026,1,1478477518.0
ARTMS,2026,2,1622375568.0
ARTMS,2026,3,2159693184.24
ARTMS,2026,4,2045535382.56
ARTMS,2026,5,1143675364.0
ARTMS,2026,6,2784491597.0
ARTMS,2026,7,1297402715.0
ARTMS,2026,8,81395863.0
ARZUM,2020,12,1280307924.0
ARZUM,2021,1,2500913700.0
ARZUM,2021,2,2355841025.0
ARZUM,2021,3,1232779548.0
ARZUM,2021,4,524876633.0
ARZUM,2021,5,261459854.0
ARZUM,2021,6,155866963.0
ARZUM,2021,7,149523581.0
ARZUM,2021,8,822534390.0
ARZUM,2021,9,1302911743.0
ARZUM,2021,10,378590513.0
ARZUM,2021,11,292204934.0
ARZUM,2021,12,309958668.0
ARZUM,2022,1,173877396.0
ARZUM,2022,2,108496025.0
ARZUM,2022,3,112124832.0
ARZUM,2022,4,149365359.0
ARZUM,2022,5,93860792.0
ARZUM,2022,6,255684448.0
ARZUM,2022,7,72439635.0
ARZUM,2022,8,194263191.0
ARZUM,2022,9,456816971.0
ARZUM,2022,10,381390821.0
ARZUM,2022,11,813762867.0
ARZUM,2022,12,965349155.0
ARZUM,2023,1,295498051.0
ARZUM,2023,2,127177186.0
ARZUM,2023,3,244526389.0
ARZUM,2023,4,237813972.0
ARZUM,2023,5,143652854.0
ARZUM,2023,6,163724565.0
ARZUM,2023,7,362402741.0
ARZUM,2023,8,2522889019.0
ARZUM,2023,9,2326752753.0
ARZUM,2023,10,1533789640.0
ARZUM,2023,11,1655309797.0
ARZUM,2023,12,657272858.0
ARZUM,2024,1,631949090.0
ARZUM,2024,2,3374251003.0
ARZUM,2024,3,2855447659.0
ARZUM,2024,4,1001722383.0
ARZUM,2024,5,2765498950.0
ARZUM,2024,6,1404819477.0
ARZUM,2024,7,2160915247.0
ARZUM,2024,8,1464252341.0
ARZUM,2024,9,2037578808.0
ARZUM,2024,10,1345106040.0
ARZUM,2024,11,779642661.0
ARZUM,2024,12,767945648.0
ARZUM,2025,1,714203036.0
ARZUM,2025,2,528457832.0
ARZUM,2025,3,1335679507.0
ARZUM,2025,4,1033144772.0
ARZUM,2025,5,1230873747.0
ARZUM,2025,6,458792248.0
ARZUM,2025,7,1489981829.0
ARZUM,2025,8,1319235759.0
ARZUM,2025,9,3163003609.0
ARZUM,2025,10,2941375810.0
ARZUM,2025,11,828826929.0
ARZUM,2025,12,481608532.0
ARZUM,2026,1,907159748.0
ARZUM,2026,2,3264786747.0
ARZUM,2026,3,1346785955.68
ARZUM,2026,4,4984429686.97
ARZUM,2026,5,848830307.0
ARZUM,2026,6,884277750.0
ARZUM,2026,7,924456046.0
ARZUM,2026,8,44942327.0
ASELS,2008,1,31541631.0
ASELS,2008,2,168720801.0
ASELS,2008,3,90433390.0
ASELS,2008,4,92775089.0
ASELS,2008,5,73649331.0
ASELS,2008,6,101937697.0
ASELS,2008,7,76831173.0
ASELS,2008,8,58401502.0
ASELS,2008,9,20802008.26
ASELS,2008,10,15446638.0
ASELS,2008,11,11175232.0
ASELS,2008,12,31853161.0
ASELS,2009,1,51153688.0
ASELS,2009,2,24074506.0
ASELS,2009,3,25070462.0
ASELS,2009,4,120296321.0
ASELS,2009,5,78015759.0
ASELS,2009,6,105598023.0
ASELS,2009,7,71934708.0
ASELS,2009,8,129574958.0
ASELS,2009,9,73045470.0
ASELS,2009,10,98414185.0
ASELS,2009,11,387325809.0
ASELS,2009,12,471534622.0
ASELS,2010,1,681728497.0
ASELS,2010,2,365836426.0
ASELS,2010,3,626388147.0
ASELS,2010,4,381031563.0
ASELS,2010,5,331329139.0
ASELS,2010,6,132868305.95
ASELS,2010,7,70456629.0
ASELS,2010,8,146122089.0
ASELS,2010,9,144509381.0
ASELS,2010,10,490769021.0
ASELS,2010,11,194786429.0
ASELS,2010,12,185502477.0
ASELS,2011,1,197695693.0
ASELS,2011,2,135426872.0
ASELS,2011,3,413740684.0
ASELS,2011,4,282635896.0
ASELS,2011,5,231240360.0
ASELS,2011,6,190728400.0
ASELS,2011,7,112196028.0
ASELS,2011,8,111801365.0
ASELS,2011,9,108041043.0
ASELS,2011,10,124151373.0
ASELS,2011,11,75678999.0
ASELS,2011,12,121238854.0
ASELS,2012,1,119798476.84
ASELS,2012,2,129254906.0
ASELS,2012,3,178785901.0
ASELS,2012,4,74044417.0
ASELS,2012,5,102365955.0
ASELS,2012,6,129929473.7
ASELS,2012,7,84974928.0
ASELS,2012,8,127091988.36
ASELS,2012,9,187657644.0
ASELS,2012,10,216385306.0
ASELS,2012,11,121748843.0
ASELS,2012,12,251501605.0
ASELS,2013,1,276398830.0
ASELS,2013,2,392053124.0
ASELS,2013,3,414050052.0
ASELS,2013,4,214851217.0
ASELS,2013,5,324772314.0
ASELS,2013,6,335404505.0
ASELS,2013,7,219233637.0
ASELS,2013,8,161376644.0
ASELS,2013,9,276864527.0
ASELS,2013,10,144642868.0
ASELS,2013,11,120030283.0
ASELS,2013,12,145790374.8
ASELS,2014,1,124746168.0
ASELS,2014,2,108807128.0
ASELS,2014,3,158589922.0
ASELS,2014,4,140606994.88
ASELS,2014,5,111373493.0
ASELS,2014,6,97235701.0
ASELS,2014,7,89903644.0
ASELS,2014,8,82826224.0
ASELS,2014,9,130997733.0
ASELS,2014,10,238863838.0
ASELS,2014,11,181537266.0
ASELS,2014,12,249452928.0
ASELS,2015,1,269199010.0
ASELS,2015,2,158983538.0
ASELS,2015,3,159304232.0
ASELS,2015,4,220664154.0
ASELS,2015,5,337666242.0
ASELS,2015,6,260569769.0
ASELS,2015,7,290999976.0
ASELS,2015,8,117025136.0
ASELS,2015,9,114774211.0
ASELS,2015,10,197325379.0
ASELS,2015,11,440741967.0
ASELS,2015,12,224927321.0
ASELS,2016,1,228855774.0
ASELS,2016,2,149604349.0
ASELS,2016,3,368819047.0
ASELS,2016,4,276743248.11
ASELS,2016,5,240863175.0
ASELS,2016,6,225163804.0
ASELS,2016,7,261061506.0
ASELS,2016,8,182245388.0
ASELS,2016,9,128841533.0
ASELS,2016,10,170752092.0
ASELS,2016,11,698028884.0
ASELS,2016,12,429122740.0
ASELS,2017,1,1061691817.0
ASELS,2017,2,1214330067.0
ASELS,2017,3,2684638611.0
ASELS,2017,4,2096312897.0
ASELS,2017,5,5782584250.0
ASELS,2017,6,2092160988.0
ASELS,2017,7,3683249836.0
ASELS,2017,8,3561527579.0
ASELS,2017,9,2853096195.0
ASELS,2017,10,5590857674.0
ASELS,2017,11,18918450051.0
ASELS,2017,12,8156725306.0
ASELS,2018,1,7482070291.0
ASELS,2018,2,5903420667.02
ASELS,2018,3,2362029430.0
ASELS,2018,4,3486846766.0
ASELS,2018,5,2124630059.12
ASELS,2018,6,11950524380.0
ASELS,2018,7,26876935863.0
ASELS,2018,8,16103626079.0
ASELS,2018,9,13358478432.68
ASELS,2018,10,12585652361.0
ASELS,2018,11,9754480189.0
ASELS,2018,12,5311797462.0
ASELS,2019,1,8588590186.0
ASELS,2019,2,7106892475.0
ASELS,2019,3,6213828770.0
ASELS,2019,4,3253348983.0
ASELS,2019,5,5222684491.46
ASELS,2019,6,3126285101.0
ASELS,2019,7,5580997724.0
ASELS,2019,8,6024851421.0
ASELS,2019,9,9062426489.0
ASELS,2019,10,7198172650.66
ASELS,2019,11,8389668479.0
ASELS,2019,12,11081176155.31
ASELS,2020,1,12724065042.92
ASELS,2020,2,26125981353.0
ASELS,2020,3,21386526924.0
ASELS,2020,4,18088493244.0
ASELS,2020,5,12918424993.0
ASELS,2020,6,21138299033.0
ASELS,2020,7,26466310024.0
ASELS,2020,8,18763313809.0
ASELS,2020,9,17628814500.0
ASELS,2020,10,15932170019.0
ASELS,2020,11,15192030821.0
ASELS,2020,12,16049338907.0
ASELS,2021,1,12488546301.0
ASELS,2021,2,9934546815.0
ASELS,2021,3,9152310403.0
ASELS,2021,4,4657477485.0
ASELS,2021,5,4849582715.0
ASELS,2021,6,6546430823.0
ASELS,2021,7,3615113030.0
ASELS,2021,8,6282205796.0
ASELS,2021,9,4232753088.0
ASELS,2021,10,14396677008.0
ASELS,2021,11,24230435181.0
ASELS,2021,12,34420506681.0
ASELS,2022,1,20925850782.0
ASELS,2022,2,16655896213.0
ASELS,2022,3,28508631608.0
ASELS,2022,4,46192371127.0
ASELS,2022,5,31125837521.0
ASELS,2022,6,23226503780.0
ASELS,2022,7,10752908874.0
ASELS,2022,8,36745630996.0
ASELS,2022,9,87803263292.0
ASELS,2022,10,54413702599.0
ASELS,2022,11,119226089445.0
ASELS,2022,12,133833776095.0
ASELS,2023,1,133412714695.0
ASELS,2023,2,43949589342.0
ASELS,2023,3,62317612697.0
ASELS,2023,4,26096899680.0
ASELS,2023,5,35319757255.0
ASELS,2023,6,46021408260.0
ASELS,2023,7,115074008830.0
ASELS,2023,8,96062389122.0
ASELS,2023,9,71524253271.0
ASELS,2023,10,74375172956.0
ASELS,2023,11,53165041300.0
ASELS,2023,12,44523359522.0
ASELS,2024,1,54677629782.0
ASELS,2024,2,76231443584.0
ASELS,2024,3,56312884846.0
ASELS,2024,4,42949272407.0
ASELS,2024,5,57410809568.0
ASELS,2024,6,35183661257.0
ASELS,2024,7,52220688360.0
ASELS,2024,8,40872943975.0
ASELS,2024,9,36886378059.0
ASELS,2024,10,42819534344.0
ASELS,2024,11,50623608171.0
ASELS,2024,12,41036076085.0
ASELS,2025,1,52789588172.0
ASELS,2025,2,69691039970.0
ASELS,2025,3,154790831565.0
ASELS,2025,4,94537855751.0
ASELS,2025,5,105178066124.0
ASELS,2025,6,94226057500.0
ASELS,2025,7,117520223795.0
ASELS,2025,8,84880517519.0
ASELS,2025,9,142778585777.0
ASELS,2025,10,131978932811.0
ASELS,2025,11,105782973608.0
ASELS,2025,12,134277429009.0
ASELS,2026,1,355583865855.0
ASELS,2026,2,274831779158.0
ASELS,2026,3,212646916429.25
ASELS,2026,4,231987221301.5
ASELS,2026,5,130415973937.0
ASELS,2026,6,230722493808.0
ASELS,2026,7,338152662477.0
ASELS,2026,8,10181591514.0
ASGYO,2023,8,34928293948.0
ASGYO,2023,9,18067351717.0
ASGYO,2023,10,8206181631.0
ASGYO,2023,11,5787515323.0
ASGYO,2023,12,2215196511.0
ASGYO,2024,1,3574847468.0
ASGYO,2024,2,5278183459.0
ASGYO,2024,3,2488380611.0
ASGYO,2024,4,1231924652.0
ASGYO,2024,5,2977868244.0
ASGYO,2024,6,1016968443.0
ASGYO,2024,7,1266924140.0
ASGYO,2024,8,1035002473.0
ASGYO,2024,9,960792825.0
ASGYO,2024,10,670104694.0
ASGYO,2024,11,770282699.0
ASGYO,2024,12,1096234388.0
ASGYO,2025,1,525617717.0
ASGYO,2025,2,374529643.0
ASGYO,2025,3,546094659.0
ASGYO,2025,4,408571960.0
ASGYO,2025,5,667362771.0
ASGYO,2025,6,877709928.0
ASGYO,2025,7,1434917839.0
ASGYO,2025,8,1550920920.0
ASGYO,2025,9,2873127681.0
ASGYO,2025,10,1081504186.0
ASGYO,2025,11,536989774.0
ASGYO,2025,12,575444425.0
ASGYO,2026,1,737536986.0
ASGYO,2026,2,898510542.0
ASGYO,2026,3,639765257.43
ASGYO,2026,4,756269602.73
ASGYO,2026,5,1396108982.0
ASGYO,2026,6,1744776967.0
ASGYO,2026,7,1231766584.0
ASGYO,2026,8,22305465.0
ASTOR,2023,1,13269031084.49
ASTOR,2023,2,29329449128.0
ASTOR,2023,3,117914841529.0
ASTOR,2023,4,34570120684.0
ASTOR,2023,5,36864771908.0
ASTOR,2023,6,37982575226.0
ASTOR,2023,7,135695607971.0
ASTOR,2023,8,175005824854.0
ASTOR,2023,9,99205039100.0
ASTOR,2023,10,68405754879.0
ASTOR,2023,11,42251246137.0
ASTOR,2023,12,33364571913.0
ASTOR,2024,1,51083976599.0
ASTOR,2024,2,58285344427.0
ASTOR,2024,3,42772967292.0
ASTOR,2024,4,20176824791.0
ASTOR,2024,5,41629876431.0
ASTOR,2024,6,33330428665.0
ASTOR,2024,7,26060280997.0
ASTOR,2024,8,23846695881.0
ASTOR,2024,9,23258544672.0
ASTOR,2024,10,17686759366.0
ASTOR,2024,11,31763978525.0
ASTOR,2024,12,28355220501.0
ASTOR,2025,1,34019193750.0
ASTOR,2025,2,33309019749.0
ASTOR,2025,3,38197640567.0
ASTOR,2025,4,22596599199.0
ASTOR,2025,5,20072008897.0
ASTOR,2025,6,15598707740.0
ASTOR,2025,7,24845355476.0
ASTOR,2025,8,27129236688.0
ASTOR,2025,9,56560827233.0
ASTOR,2025,10,31104774934.0
ASTOR,2025,11,29772456004.0
ASTOR,2025,12,76692291536.0
ASTOR,2026,1,124395867773.0
ASTOR,2026,2,132964574943.0
ASTOR,2026,3,116289291774.3
ASTOR,2026,4,186980355984.3
ASTOR,2026,5,173013177109.0
ASTOR,2026,6,242652651796.0
ASTOR,2026,7,221802750047.0
ASTOR,2026,8,4819884960.0
ASUZU,2008,1,5022548.0
ASUZU,2008,2,12790477.0
ASUZU,2008,3,5441656.0
ASUZU,2008,4,6424163.0
ASUZU,2008,5,6891450.0
ASUZU,2008,6,3351629.0
ASUZU,2008,7,4608596.0
ASUZU,2008,8,8709736.0
ASUZU,2008,9,5982013.9
ASUZU,2008,10,3208292.0
ASUZU,2008,11,2320664.0
ASUZU,2008,12,3882313.0
ASUZU,2009,1,4894951.0
ASUZU,2009,2,2385390.0
ASUZU,2009,3,5258099.0
ASUZU,2009,4,13483456.0
ASUZU,2009,5,16217196.0
ASUZU,2009,6,19921582.0
ASUZU,2009,7,10563399.0
ASUZU,2009,8,16669774.0
ASUZU,2009,9,25489417.0
ASUZU,2009,10,18376766.0
ASUZU,2009,11,4445546.0
ASUZU,2009,12,12735426.0
ASUZU,2010,1,18750296.0
ASUZU,2010,2,8456195.0
ASUZU,2010,3,17796905.0
ASUZU,2010,4,22543871.0
ASUZU,2010,5,14666790.0
ASUZU,2010,6,9283032.0
ASUZU,2010,7,8663478.0
ASUZU,2010,8,5969830.0
ASUZU,2010,9,19063976.0
ASUZU,2010,10,20032930.0
ASUZU,2010,11,13836894.0
ASUZU,2010,12,35022049.0
ASUZU,2011,1,34311582.0
ASUZU,2011,2,23957732.0
ASUZU,2011,3,22795663.0
ASUZU,2011,4,67830497.0
ASUZU,2011,5,94417415.0
ASUZU,2011,6,36480124.0
ASUZU,2011,7,30894455.0
ASUZU,2011,8,26134880.0
ASUZU,2011,9,39674256.0
ASUZU,2011,10,35501930.0
ASUZU,2011,11,15584868.0
ASUZU,2011,12,8837906.0
ASUZU,2012,1,11444649.32
ASUZU,2012,2,17675570.0
ASUZU,2012,3,32079575.0
ASUZU,2012,4,93303895.0
ASUZU,2012,5,63279581.0
ASUZU,2012,6,38237691.4
ASUZU,2012,7,23759924.0
ASUZU,2012,8,22219417.8
ASUZU,2012,9,25200762.0
ASUZU,2012,10,371209973.0
ASUZU,2012,11,319201457.0
ASUZU,2012,12,196406810.0
ASUZU,2013,1,208646155.9
ASUZU,2013,2,387979959.0
ASUZU,2013,3,132359371.0
ASUZU,2013,4,146885295.0
ASUZU,2013,5,170831408.0
ASUZU,2013,6,168185248.0
ASUZU,2013,7,183728781.0
ASUZU,2013,8,120492336.0
ASUZU,2013,9,153711646.0
ASUZU,2013,10,78104244.0
ASUZU,2013,11,195404653.0
ASUZU,2013,12,99367503.25
ASUZU,2014,1,72660889.0
ASUZU,2014,2,150158938.0
ASUZU,2014,3,126204963.0
ASUZU,2014,4,125890529.5
ASUZU,2014,5,92164608.0
ASUZU,2014,6,79583699.0
ASUZU,2014,7,65263825.0
ASUZU,2014,8,48095569.0
ASUZU,2014,9,60718206.0
ASUZU,2014,10,115535928.0
ASUZU,2014,11,84652616.0
ASUZU,2014,12,48264153.0
ASUZU,2015,1,105151461.0
ASUZU,2015,2,59273224.0
ASUZU,2015,3,47713595.0
ASUZU,2015,4,43366957.0
ASUZU,2015,5,33964713.0
ASUZU,2015,6,46219646.0
ASUZU,2015,7,83850779.0
ASUZU,2015,8,80252423.0
ASUZU,2015,9,16344537.0
ASUZU,2015,10,52705694.0
ASUZU,2015,11,51398341.0
ASUZU,2015,12,16300797.0
ASUZU,2016,1,12606511.0
ASUZU,2016,2,25297123.0
ASUZU,2016,3,26084923.0
ASUZU,2016,4,25579217.36
ASUZU,2016,5,11166485.0
ASUZU,2016,6,13329506.0
ASUZU,2016,7,8342607.0
ASUZU,2016,8,15090944.0
ASUZU,2016,9,26048680.0
ASUZU,2016,10,33384954.0
ASUZU,2016,11,10778921.0
ASUZU,2016,12,252567226.0
ASUZU,2017,1,148244855.0
ASUZU,2017,2,81390979.0
ASUZU,2017,3,46625741.0
ASUZU,2017,4,24587873.0
ASUZU,2017,5,292749251.0
ASUZU,2017,6,87782131.0
ASUZU,2017,7,73612206.0
ASUZU,2017,8,376820898.0
ASUZU,2017,9,89760075.0
ASUZU,2017,10,203325622.0
ASUZU,2017,11,724450732.0
ASUZU,2017,12,221129510.0
ASUZU,2018,1,1562181573.0
ASUZU,2018,2,459191247.53
ASUZU,2018,3,446958773.0
ASUZU,2018,4,279589575.0
ASUZU,2018,5,181161663.56
ASUZU,2018,6,134417193.0
ASUZU,2018,7,205158807.0
ASUZU,2018,8,100413632.0
ASUZU,2018,9,120682108.73
ASUZU,2018,10,93393747.0
ASUZU,2018,11,64898305.0
ASUZU,2018,12,23678848.0
ASUZU,2019,1,63719899.0
ASUZU,2019,2,127432933.0
ASUZU,2019,3,423406227.0
ASUZU,2019,4,200679392.0
ASUZU,2019,5,139210037.84
ASUZU,2019,6,84603771.0
ASUZU,2019,7,388828608.0
ASUZU,2019,8,188821263.0
ASUZU,2019,9,212418539.0
ASUZU,2019,10,237380718.5
ASUZU,2019,11,644322556.0
ASUZU,2019,12,779409407.71
ASUZU,2020,1,360530950.13
ASUZU,2020,2,335382195.0
ASUZU,2020,3,379213126.0
ASUZU,2020,4,646450881.0
ASUZU,2020,5,323717044.0
ASUZU,2020,6,956945742.0
ASUZU,2020,7,1366759967.0
ASUZU,2020,8,445665607.0
ASUZU,2020,9,704172178.0
ASUZU,2020,10,1057682265.0
ASUZU,2020,11,934064634.0
ASUZU,2020,12,1155658953.0
ASUZU,2021,1,1258778133.0
ASUZU,2021,2,799790160.0
ASUZU,2021,3,494716417.0
ASUZU,2021,4,214092438.0
ASUZU,2021,5,162871337.0
ASUZU,2021,6,157664669.0
ASUZU,2021,7,63765899.0
ASUZU,2021,8,100000958.0
ASUZU,2021,9,351849477.0
ASUZU,2021,10,461262369.0
ASUZU,2021,11,668413729.0
ASUZU,2021,12,1646573992.0
ASUZU,2022,1,1012364460.0
ASUZU,2022,2,1446708058.0
ASUZU,2022,3,1791226967.0
ASUZU,2022,4,1970773545.0
ASUZU,2022,5,1165094540.0
ASUZU,2022,6,2679560720.0
ASUZU,2022,7,4893748932.0
ASUZU,2022,8,3070564455.0
ASUZU,2022,9,5989923674.0
ASUZU,2022,10,3753565450.0
ASUZU,2022,11,5041315633.0
ASUZU,2022,12,6282794955.0
ASUZU,2023,1,5044406652.0
ASUZU,2023,2,1239943118.0
ASUZU,2023,3,2151157529.0
ASUZU,2023,4,978983098.0
ASUZU,2023,5,1748081820.0
ASUZU,2023,6,1261692530.0
ASUZU,2023,7,7085473430.0
ASUZU,2023,8,6955047198.0
ASUZU,2023,9,9841557634.0
ASUZU,2023,10,5399530871.0
ASUZU,2023,11,3156385484.0
ASUZU,2023,12,2085075177.0
ASUZU,2024,1,2515738697.0
ASUZU,2024,2,3076261470.0
ASUZU,2024,3,6341514789.0
ASUZU,2024,4,10145374997.0
ASUZU,2024,5,5926951736.0
ASUZU,2024,6,3607222044.0
ASUZU,2024,7,3431351785.0
ASUZU,2024,8,1978278365.0
ASUZU,2024,9,3052702924.0
ASUZU,2024,10,1315056079.0
ASUZU,2024,11,1266189681.0
ASUZU,2024,12,1582365393.0
ASUZU,2025,1,721820435.0
ASUZU,2025,2,537270756.0
ASUZU,2025,3,962283023.0
ASUZU,2025,4,843928264.0
ASUZU,2025,5,1149988437.0
ASUZU,2025,6,609845295.0
ASUZU,2025,7,1635659755.0
ASUZU,2025,8,1784581698.0
ASUZU,2025,9,1308985118.0
ASUZU,2025,10,857902679.0
ASUZU,2025,11,863219844.0
ASUZU,2025,12,652912003.0
ASUZU,2026,1,773605449.0
ASUZU,2026,2,1593843235.0
ASUZU,2026,3,1081485409.65
ASUZU,2026,4,913554795.15
ASUZU,2026,5,1068626633.0
ASUZU,2026,6,946063691.0
ASUZU,2026,7,499020082.0
ASUZU,2026,8,12755777.0
ATAGY,2008,1,4214807.0
ATAGY,2008,2,6491963.0
ATAGY,2008,3,1794333.0
ATAGY,2008,4,2725989.0
ATAGY,2008,5,2077898.0
ATAGY,2008,6,2121599.0
ATAGY,2008,7,905056.0
ATAGY,2008,8,815167.0
ATAGY,2008,9,965694.84
ATAGY,2008,10,492743.0
ATAGY,2008,11,416725.0
ATAGY,2008,12,631096.0
ATAGY,2009,1,1155944.0
ATAGY,2009,2,3359455.0
ATAGY,2009,3,1272157.0
ATAGY,2009,4,1154265.0
ATAGY,2009,5,1219319.0
ATAGY,2009,6,1559083.0
ATAGY,2009,7,1335562.0
ATAGY,2009,8,2227612.0
ATAGY,2009,9,1950325.0
ATAGY,2009,10,7790295.0
ATAGY,2009,11,1968783.0
ATAGY,2009,12,6503806.0
ATAGY,2010,1,6892798.0
ATAGY,2010,2,4270086.0
ATAGY,2010,3,8417889.0
ATAGY,2010,4,26062968.0
ATAGY,2010,5,13808534.0
ATAGY,2010,6,6480865.2
ATAGY,2010,7,3056742.0
ATAGY,2010,8,6786544.0
ATAGY,2010,9,4959696.0
ATAGY,2010,10,3382930.0
ATAGY,2010,11,4441557.0
ATAGY,2010,12,2180060.0
ATAGY,2011,1,7080986.0
ATAGY,2011,2,1124913.0
ATAGY,2011,3,6456285.0
ATAGY,2011,4,2618112.0
ATAGY,2011,5,4991393.0
ATAGY,2011,6,5096009.0
ATAGY,2011,7,21184102.0
ATAGY,2011,8,5781398.0
ATAGY,2011,9,5735966.0
ATAGY,2011,10,7025191.0
ATAGY,2011,11,4641538.0
ATAGY,2011,12,2259169.0
ATAGY,2012,1,2328483.46
ATAGY,2012,2,2158272.0
ATAGY,2012,3,1614151.0
ATAGY,2012,4,2054797.0
ATAGY,2012,5,6040724.0
ATAGY,2012,6,21757324.4
ATAGY,2012,7,7386614.0
ATAGY,2012,8,7954335.68
ATAGY,2012,9,5867527.0
ATAGY,2012,10,3071962.0
ATAGY,2012,11,4757766.0
ATAGY,2012,12,4112868.0
ATAGY,2013,1,2253583.42
ATAGY,2013,2,865282.0
ATAGY,2013,3,1721385.0
ATAGY,2013,4,1654761.0
ATAGY,2013,5,1093487.0
ATAGY,2013,6,471410.0
ATAGY,2013,7,1144297.0
ATAGY,2013,8,357812.0
ATAGY,2013,9,731648.0
ATAGY,2013,10,128473.0
ATAGY,2013,11,365731.0
ATAGY,2013,12,452928.97
ATAGY,2014,1,456510.0
ATAGY,2014,2,260640.0
ATAGY,2014,3,215404.0
ATAGY,2014,4,323253.34
ATAGY,2014,5,289228.0
ATAGY,2014,6,2040413.0
ATAGY,2014,7,982026.0
ATAGY,2014,8,3042147.0
ATAGY,2014,9,2362031.0
ATAGY,2014,10,5685140.0
ATAGY,2014,11,237556.0
ATAGY,2014,12,100317.0
ATAGY,2015,1,188532.0
ATAGY,2015,2,72957.0
ATAGY,2015,3,410543.0
ATAGY,2015,4,211848.0
ATAGY,2015,5,172630.0
ATAGY,2015,6,1543955.0
ATAGY,2015,7,137203.0
ATAGY,2015,8,287143.0
ATAGY,2015,9,2626034.0
ATAGY,2015,10,293104.0
ATAGY,2015,11,373380.0
ATAGY,2015,12,403643.0
ATAGY,2016,1,5412461.0
ATAGY,2016,2,13429705.0
ATAGY,2016,3,7554802.0
ATAGY,2016,4,625258.8
ATAGY,2016,5,695961.0
ATAGY,2016,6,4793120.0
ATAGY,2016,7,463006.0
ATAGY,2016,8,171088.0
ATAGY,2016,9,7084591.0
ATAGY,2016,10,109102.0
ATAGY,2016,11,10713382.0
ATAGY,2016,12,565098.0
ATAGY,2017,1,461220.0
ATAGY,2017,2,4396590.0
ATAGY,2017,3,513123.0
ATAGY,2017,4,921778.0
ATAGY,2017,5,1479269.0
ATAGY,2017,6,3241839.0
ATAGY,2017,7,1341054.0
ATAGY,2017,8,1420344.0
ATAGY,2017,9,396687.0
ATAGY,2017,10,1362906.0
ATAGY,2017,11,957367.0
ATAGY,2017,12,5019984.0
ATAGY,2018,1,3533261.0
ATAGY,2018,2,1533815.92
ATAGY,2018,3,2229746.0
ATAGY,2018,4,3285486.0
ATAGY,2018,5,1747790.37
ATAGY,2018,6,987064.0
ATAGY,2018,7,3102214.0
ATAGY,2018,8,1740166.0
ATAGY,2018,9,5301396.77
ATAGY,2018,10,6395189.0
ATAGY,2018,11,1779596.0
ATAGY,2018,12,5516235.0
ATAGY,2019,1,257260.0
ATAGY,2019,2,2782933.0
ATAGY,2019,3,746859.0
ATAGY,2019,4,286480.0
ATAGY,2019,5,254114.73
ATAGY,2019,6,165648.0
ATAGY,2019,7,568176.0
ATAGY,2019,8,831407.0
ATAGY,2019,9,674682.0
ATAGY,2019,10,733744.33
ATAGY,2019,11,10789203.0
ATAGY,2019,12,73576654.27
ATAGY,2020,1,207253911.58
ATAGY,2020,2,165963646.0
ATAGY,2020,3,84902961.0
ATAGY,2020,4,106557185.0
ATAGY,2020,5,110865114.0
ATAGY,2020,6,161798357.0
ATAGY,2020,7,117994660.0
ATAGY,2020,8,94777969.0
ATAGY,2020,9,230655237.0
ATAGY,2020,10,95585138.0
ATAGY,2020,11,74075148.0
ATAGY,2020,12,58821860.0
ATAGY,2021,1,148924531.0
ATAGY,2021,2,233220886.0
ATAGY,2021,3,201550811.0
ATAGY,2021,4,71289094.0
ATAGY,2021,5,42604934.0
ATAGY,2021,6,54834729.0
ATAGY,2021,7,69592413.0
