country,symbol,year,TA,TL,Eq,CA,CL,Sales,COGS,GP,PAT,Cash,Inv,PPE,dividends
TR,A1YEN,2018,225007593,176107383.0,48900210,3752330,16426003,18311677,5234796.0,13076882,29205062,357252,0,209325091,0.0
TR,A1YEN,2019,568473886,358377421.0,210096465,12815563,25372918,39205379,18437982.0,20767398,38361486,24708,0,530234553,0.0
TR,A1YEN,2020,652993901,301874844.0,351119057,9039390,22103023,65144130,13329390.0,51814740,29673453,443286,0,643864083,0.0
TR,A1YEN,2021,1400717104,556780324.0,843936780,38555951,85770437,89020796,57924088.0,31096708,68285171,21823513,0,1344576918,0.0
TR,A1YEN,2022,2084501255,711956830.0,1372544425,108241565,136075039,179002231,81663562.0,97338669,116169473,79133154,0,1918666682,0.0
TR,A1YEN,2023,3137980068,970948520.0,2167031548,73066010,185485721,261478496,202307938.0,59170558,4633837,25868522,0,3064663636,0.0
TR,A1YEN,2024,4450585795,1126673255.0,3323912540,144907164,229321783,507292062,289741152.0,217550911,309702410,11332518,21130220,4304285358,0.0
TR,A1YEN,2025,4664981336,1081741918.0,3583239418,260954187,250621441,525221546,316325337.0,208896208,84362830,54611851,5994939,4401839869,0.0
TR,AAGYO,2023,13947846543,2609086318.0,11338760225,1046210208,217082716,73179612,0.0,73179612,-298094124,244498,1039371982,71926290,0.0
TR,AAGYO,2024,15302670645,3125197652.0,12177472993,1344529811,818555572,686466938,243396552.0,443070386,465499486,19300124,1283453105,83838223,0.0
TR,AAGYO,2025,17164762377,3611552767.0,13553209610,1603727681,519479580,1432467659,517868151.0,914599508,138233808,88058703,1318794029,109852979,0.0
TR,ACSEL,2013,10281909,5988032.0,4293877,4664009,5367388,9465677,7604264.0,1861413,574069,242479,2339067,5576075,
TR,ACSEL,2014,13318664,7882833.0,5435831,6932454,7110709,11339466,8843160.0,2496306,45416,51396,4169531,6338279,
TR,ACSEL,2015,16756513,1747707.0,15008806,10192833,875141,12507462,10283794.0,2223668,355697,1765063,5978650,6502157,
TR,ACSEL,2016,24132709,2106377.0,22026332,10953846,1011089,14445519,12135848.0,2309671,688231,1025911,5978597,5796913,0.0
TR,ACSEL,2017,28317742,5131692.0,23186050,13304099,2905410,21164595,17530256.0,3634339,1839175,2162429,4434936,6912335,529992.0
TR,ACSEL,2018,38171678,6457419.0,31714259,15418210,4142944,31972324,25839492.0,6132832,8216511,2444241,6934224,9550590,636002.0
TR,ACSEL,2019,49448081,7566326.0,41881755,18628141,4326296,42939006,34800370.0,8138636,9305763,2233195,7054354,11877063,750519.0
TR,ACSEL,2020,61359763,9383072.0,51976691,26579131,5472428,47660506,34994422.0,12666084,10451022,5701063,10445915,12611677,857736.0
TR,ACSEL,2021,128645519,39088087.0,89557432,76378100,32815289,111028520,86856445.0,24172075,35058646,9478887,31871612,16622872,964953.0
TR,ACSEL,2022,468763829,141741125.0,327022704,193764640,80874767,644000394,564340407.0,79659987,65050253,4177820,132603325,79389094,2389824.0
TR,ACSEL,2023,812667400,293017168.0,519650232,277157268,257935294,644837341,578476607.0,66360734,51666541,395909,133381746,367566233,2625758.0
TR,ACSEL,2024,1060829870,429102229.0,631727641,386502230,263640271,890026298,831415833.0,58610466,-47323751,7827537,93776415,476729989,2912915.0
TR,ACSEL,2025,1035814286,403070023.0,632744263,311629303,262657747,754628849,717683010.0,36945839,-73917950,28328908,65840176,506956681,0.0
TR,ADEL,2013,207069865,64275063.0,142794802,162536159,40402979,186099908,96103392.0,89996516,49662101,38699751,76190352,30524973,
TR,ADEL,2014,282060860,133740566.0,148320294,192474779,108047468,221347791,111360312.0,109987479,28089319,15858762,107868824,80851578,
TR,ADEL,2015,379756095,174009478.0,205746617,263405572,168014498,251614689,134540648.0,117074041,71501290,63113002,120244108,110536560,
TR,ADEL,2016,311431000,115940000.0,195491000,196786000,85549000,272288000,142851000.0,129437000,18857000,11046000,107830000,107899000,30004000.0
TR,ADEL,2017,356244000,150845000.0,205399000,241316000,129331000,322397000,176818000.0,145579000,26870000,20327000,113113000,109575000,17010000.0
TR,ADEL,2018,466032000,277251000.0,188781000,341287000,266216000,385115000,210841000.0,174274000,13830000,59155000,158379000,111082000,22000000.0
TR,ADEL,2019,389521000,226302000.0,163219000,261640000,166702000,347114000,195290000.0,151824000,-14673000,13421000,137387000,105340000,20010000.0
TR,ADEL,2020,634419000,489030000.0,145389000,513831000,409440000,391147000,242358000.0,148789000,1915000,279347000,139751000,100774000,0.0
TR,ADEL,2021,708257000,576992000.0,131265000,592411000,548312000,486155000,332290000.0,153865000,-12698000,342560000,113968000,99115000,30004000.0
TR,ADEL,2022,1906116000,1213432000.0,692684000,1156436000,1001884000,1675122000,1253242000.0,421880000,-19427000,481745000,493060000,625391000,26645000.0
TR,ADEL,2023,3798883000,2195076000.0,1603807000,2639716000,2036566000,3265499000,1740926000.0,1524573000,629443000,1146378000,888797000,804473000,28589000.0
TR,ADEL,2024,3719872286,1823129875.0,1896742411,2346032948,1082200758,3549772469,1733103440.0,1816669029,24403566,863018936,1033308547,1033908034,238772477.0
TR,ADEL,2025,3495239982,2157528972.0,1337711010,1990042333,2069318572,2310417681,1394022966.0,916394715,-552804392,435427846,1246670377,1059893697,172278888.0
TR,ADESE,2013,661406513,291713542.0,369692971,226317354,204313566,588506134,463201530.0,125304604,17357799,15780050,113410309,179952430,
TR,ADESE,2014,774074750,374336951.0,399737799,286090897,278268194,609265238,480244839.0,129020399,18476378,15327997,122771881,207633085,
TR,ADESE,2015,862814294,418913606.0,443900688,309756162,262060044,642891227,496632738.0,146258489,51208342,13558230,115471235,200598126,
TR,ADESE,2016,972167878,496844625.0,475323253,317549733,336117745,649314128,498627842.0,150686286,31656821,16415860,111894302,203933816,0.0
TR,ADESE,2017,1128750611,565841857.0,562908754,326175132,388411147,693500599,533704343.0,159796256,43922974,14734806,121377113,256327914,0.0
TR,ADESE,2018,1218536000,662847000.0,555689000,300492000,489580000,550041000,434622000.0,115419000,-15782000,7325000,54440000,264236000,0.0
TR,ADESE,2019,1535710000,950333000.0,585377000,442073000,685592000,198985000,143353000.0,55632000,-499000,5837000,30516000,346504000,0.0
TR,ADESE,2020,1553489000,769156000.0,784333000,280926000,493730000,213193000,163820000.0,49373000,-73814000,23937000,20348000,501026000,0.0
TR,ADESE,2021,2260691000,336357000.0,1924334000,421681000,62662000,50189000,4309000.0,45880000,384820000,374662000,5220000,858000,0.0
TR,ADESE,2022,7506361000,922092000.0,6584269000,1155756000,208317000,265729000,135006000.0,130723000,715842000,643592000,341045000,67087000,0.0
TR,ADESE,2023,14400280000,2586105000.0,11814175000,1473584000,306435000,484913000,239464000.0,245449000,1956785000,80755000,1038277000,217563000,0.0
TR,ADESE,2024,21862302995,4418845175.0,17443457820,5517620829,1708549348,684251429,373188428.0,311063002,847824954,26458575,4798837386,650468119,0.0
TR,ADESE,2025,25913598049,5980843813.0,19932754236,7545217762,1995793033,1396108227,810029889.0,586078339,622271650,97185276,6204817370,842408108,0.0
TR,ADGYO,2020,360499689,241340359.0,119159330,138944398,212842823,2417990,1772350.0,645640,99193390,308748,115315309,676905,0.0
TR,ADGYO,2021,619918701,247561761.0,372356940,323439932,202415760,10617767,4326078.0,6291689,53170924,31264782,186006720,738072,0.0
TR,ADGYO,2022,2463617985,88323315.0,2375294670,1454610800,87799441,1109172221,484115770.0,625056451,1075578679,155069988,1149287472,2478061,0.0
TR,ADGYO,2023,6645236519,38009630.0,6607226889,4849091498,37485596,708013383,214010777.0,494002606,553322369,2753077236,2011949922,27288197,0.0
TR,ADGYO,2024,10002843637,597555051.0,9405288586,3677873997,20030369,758939411,248064043.0,510875368,1568446313,988256367,2468345836,32673707,0.0
TR,ADGYO,2025,19139992300,3100490471.0,16039501829,7723373484,783268032,888353432,342769288.0,545584144,-667323753,928704623,6344670292,199435617,0.0
TR,AEFES,2013,22366984000,8905058000.0,13461926000,4959127000,3147302000,9195773000,5200108000.0,3995665000,2852990000,1746369000,1004016000,5759638000,
TR,AEFES,2014,20113805000,8289866000.0,11823939000,4497418000,2533723000,10021383000,5719167000.0,4302216000,-331554000,1559518000,1085532000,5538159000,0.0
TR,AEFES,2015,22044090000,9470585000.0,12573505000,4942542000,2625163000,10205146000,6018448000.0,4186698000,-137154000,1891459000,1102915000,6315908000,
TR,AEFES,2016,25628559000,10811537000.0,14817022000,6008675000,2686457000,10420257000,6329642000.0,4090615000,-40055000,2745264000,1030992000,7302670000,160694000.0
TR,AEFES,2017,29529632000,13864037000.0,15665595000,9097981000,5818654000,12732359000,7906500000.0,4825859000,305889000,5409622000,1179231000,7485235000,193785000.0
TR,AEFES,2018,39696170000,18373896000.0,21322274000,10368047000,8075465000,18689686000,11957339000.0,6732347000,98886000,4770052000,1943100000,10753432000,382564000.0
TR,AEFES,2019,45898132000,21517832000.0,24380300000,12683956000,9696522000,23076564000,14320243000.0,8756321000,1308595000,5814721000,2257493000,12006521000,450144000.0
TR,AEFES,2020,50561368000,25546640000.0,25014728000,15722558000,12542103000,26742693000,16799303000.0,9943390000,1452910000,8524950000,2708747000,12592066000,604324000.0
TR,AEFES,2021,85512881000,46180388000.0,39332493000,24663860000,24521394000,39284384000,25142116000.0,14142268000,2367266000,10260355000,5903274000,21297137000,2210945000.0
TR,AEFES,2022,268244570000,133519352000.0,134725218000,85826237000,69258939000,155060052000,101504427000.0,53555625000,23003578000,39326756000,23545932000,56948154000,2973713000.0
TR,AEFES,2023,382930193000,195413791000.0,187516402000,130126100000,113333758000,230829114000,145645251000.0,85183863000,48427296000,59587969000,35918488000,83184112000,3240361000.0
TR,AEFES,2024,461030275909,238818073586.0,222212202323,158768084530,140482364680,302825275779,183702917401.0,119122358378,30556553679,70986646875,39540935062,106341471176,3929564415.0
TR,AEFES,2025,455102388820,214109761978.0,240992626842,120079501621,116352141807,268329793642,167174330042.0,101155463600,19077143509,40906786675,31908878031,101636250004,2933042561.0
TR,AFYON,2013,51618064,11183359.0,40434705,23352672,8299666,55698750,50048546.0,5650204,2021623,3362740,6863067,25412971,
TR,AFYON,2014,70961740,17635413.0,53326327,38484470,14573360,77035954,57430392.0,19605562,12972300,12688794,7903446,24446808,
TR,AFYON,2015,373419627,208023183.0,165396444,194190624,39973424,64460340,49389930.0,15070410,14227079,164939002,6913742,154292865,
TR,AFYON,2016,589252419,414412722.0,174839697,35638796,240735043,60826896,55188789.0,5638107,9602315,522924,8571141,516709178,0.0
TR,AFYON,2017,789193877,560332996.0,228860881,188133038,337015628,168153098,133230098.0,34923000,54011326,65247953,10954160,567257185,0.0
TR,AFYON,2018,661360896,428646813.0,232714083,86267207,306179373,175199174,142690797.0,32508377,3922964,18748857,16958481,542599154,0.0
TR,AFYON,2019,648319142,476624628.0,171694514,66528431,297312242,163332069,169930960.0,-6598891,-61002977,5704011,11120235,514812202,0.0
TR,AFYON,2020,705594637,214912244.0,490682393,136470420,181777640,270305864,250379036.0,19926828,17064066,32350004,25878968,493166507,0.0
TR,AFYON,2021,800483482,233806847.0,566676635,196472859,208373709,413481737,350557471.0,62924266,76886460,18768321,86936694,516996274,0.0
TR,AFYON,2022,4265540396,1175194185.0,3090346211,1160924006,696924749,2455914351,2043928176.0,411986175,155581093,452835896,206475057,3066330421,36990666.0
TR,AFYON,2023,6724198009,990591333.0,5733606676,1815387118,928110317,3757897637,2855427569.0,902470068,1432920986,489124585,369431155,4388544751,0.0
TR,AFYON,2024,8834757136,1024056701.0,7810700435,2702520268,966465954,4241201204,3164966366.0,1076234838,561679422,1565427446,323938930,5720795930,0.0
TR,AFYON,2025,10224717590,1301777129.0,8922940461,2941874521,1248763221,4554885772,3681694125.0,873191647,283777906,1255849699,545469081,6920858940,0.0
TR,AGHOL,2013,6413198000,1474616000.0,4938582000,1764078000,721635000,1630694000,1306882000.0,323812000,1453980000,1187152000,157984000,553688000,40000000.0
TR,AGHOL,2014,6565625000,2097749000.0,4467876000,1961499000,1031574000,1989732000,1591382000.0,398350000,-26772000,1153597000,173319000,768385000,20000000.0
TR,AGHOL,2015,8840671000,4523461000.0,4317210000,1487136000,1773994000,2592183000,2096050000.0,496133000,-280005000,373184000,283000000,757196000,46044000.0
TR,AGHOL,2016,9348066000,4877534000.0,4470532000,1597757000,2464946000,14149931000,9487165000.0,4662766000,-411004000,413363000,221130000,752513000,150379000.0
TR,AGHOL,2017,37906111000,20640321000.0,17265790000,11980096000,9552062000,17163686000,11577288000.0,5586398000,105637000,5800315000,2122397000,8356588000,255670000.0
TR,AGHOL,2018,48072056000,26418293000.0,21653763000,13495464000,13899619000,23981255000,16299895000.0,7681360000,-1103479000,5282990000,3131137000,11738915000,308602000.0
TR,AGHOL,2019,66429538000,42457956000.0,23971582000,20476461000,21832636000,44781682000,31105319000.0,13676363000,1260856000,8927687000,5698025000,16543585000,355258000.0
TR,AGHOL,2020,73272993000,49078305000.0,24194688000,26494816000,27983618000,62081493000,43977428000.0,18104065000,542575000,12878419000,7168883000,16370382000,183316000.0
TR,AGHOL,2021,112291850000,72968948000.0,39322902000,38050962000,43556171000,81368494000,57089726000.0,24278768000,3541929000,16162782000,11422692000,25939696000,1790673000.0
TR,AGHOL,2022,377714512000,208282655000.0,169431857000,133800505000,128310460000,319647531000,236681513000.0,82966018000,37271068000,58564156000,46400553000,78566530000,2141671000.0
TR,AGHOL,2023,565676096000,306398327000.0,259277769000,212010781000,202392838000,542096480000,398875472000.0,143221008000,71124845000,90022940000,76248915000,118193479000,3485423000.0
TR,AGHOL,2024,711659506481,390705958616.0,320953547865,261964732688,256971789832,737948413949,523146324793.0,214802089156,34946999146,110802489860,93158415986,156819267914,5909274238.0
TR,AGHOL,2025,751821518140,401754893162.0,350066624978,243109589506,259186580257,778206819877,560739141444.0,217467678432,21592183085,84186421220,92236899420,164365456807,5609288782.0
TR,AGROT,2020,684330348,212743848.0,471586500,42397228,132773786,37938739,32872542.0,5066197,22776130,8184417,7601798,421162271,0.0
TR,AGROT,2021,1041871178,250208132.0,791663046,53446690,115480012,206690394,175913738.0,30776656,58124424,1265455,10558667,654033266,0.0
TR,AGROT,2022,4200370184,1129239489.0,3071130695,920765562,392052797,877073473,490345886.0,386727587,337721497,2014362,49012945,2285355326,0.0
TR,AGROT,2023,9202969163,2016613846.0,7186355317,3088717943,732093794,841128293,564546878.0,276581415,384408537,493807559,342992,3955378231,0.0
TR,AGROT,2024,10889100281,2481133654.0,8407966627,2849715708,662718134,2777096638,2677439424.0,99657215,-415865913,106422754,293715467,6289205010,0.0
TR,AGROT,2025,10558831313,2452427334.0,8106403979,1843259364,241708184,2485589549,2503198151.0,-17608601,-704783191,292142894,111494230,6581333304,0.0
TR,AGYO,2013,240320551,2029907.0,238290644,54732088,832999,6998442,2503811.0,4494631,-7305137,21843156,0,2570732,
TR,AGYO,2014,252817243,2203862.0,250613381,63246957,883269,6709093,2392776.0,4316317,12347445,22453718,0,2918796,
TR,AGYO,2015,292033100,3492813.0,288540287,56554082,1938466,6121239,2514364.0,3606875,37939105,23064985,0,3506287,
TR,AGYO,2016,322230671,13206542.0,309024129,38882231,3779380,6551705,2722946.0,3828759,20496640,29062093,0,3381862,0.0
TR,AGYO,2017,384983099,21983627.0,362999472,27793218,9639689,7136574,2869600.0,4266974,-16017591,25542452,0,6382352,0.0
TR,AGYO,2018,487324309,103973644.0,383350665,11922465,91734520,11342736,6350433.0,4992303,20349204,1075722,0,7768864,0.0
TR,AGYO,2019,526878523,35551615.0,491326908,11335391,12739787,31251184,18103793.0,13147391,31098378,604818,0,7774129,0.0
TR,AGYO,2020,528427418,35739959.0,492687459,9786597,31848912,25790617,14484474.0,11306143,1366675,338947,0,4464064,0.0
TR,AGYO,2021,614338182,8752298.0,605585884,21738248,3648566,34454560,19273030.0,15181530,80560413,8801209,0,3587458,0.0
TR,AGYO,2022,2987150261,22029690.0,2965120571,61143333,9915409,136366770,75184988.0,61181782,1310856324,21487921,0,17554117,0.0
TR,AGYO,2023,5252511617,34292986.0,5218218631,111221624,18219013,273672445,145682595.0,127989850,937783186,9833181,0,37241287,0.0
TR,AGYO,2024,6511416175,478727633.0,6032688542,138496007,38816729,392368247,195631266.0,196736980,-555052316,33552552,0,53839516,41915520.0
TR,AGYO,2025,7335910320,961261815.0,6374648505,241421747,36716014,460511923,223901582.0,236610341,-264289703,42523676,0,53210205,0.0
TR,AHGAZ,2020,2200107388,2700356132.0,-500248744,749890492,1729502574,2689962540,2369955987.0,320006553,39850871,243633827,12653896,1151759943,0.0
TR,AHGAZ,2021,3548863943,3892986681.0,-344122738,1625478320,2383892937,3700025016,3215316577.0,484708439,154769296,269886357,22000649,1370648672,0.0
TR,AHGAZ,2022,29546314335,15015451626.0,14530862709,10768102668,9789004069,23481276300,21802144258.0,1679132042,2711779448,6101656156,122254847,17656761740,0.0
TR,AHGAZ,2023,61973224611,26244880976.0,35728343635,16711218439,12950197280,28902244013,26816954137.0,2121111761,5950970058,12245397973,118466119,40786890351,0.0
TR,AHGAZ,2024,131687389768,79223787119.0,52463602649,59254280570,54060228024,34267586367,31509127702.0,5071603686,3690463273,12769514777,322421449,67388486575,0.0
TR,AHGAZ,2025,235877967270,153230395984.0,82647571286,123981897129,123035545993,43401764773,38678559456.0,12098780460,5482724030,20129977657,275436647,105378379474,0.0
TR,AHSGY,2021,2355160538,592760203.0,1762400335,332857709,182228037,36604044,0.0,36604044,236443895,81609084,226691709,2330410,0.0
TR,AHSGY,2022,2659103992,602154551.0,2056949441,264290811,151092446,40870202,0.0,40870202,294534914,14908440,226691709,1441813,0.0
TR,AHSGY,2023,4602800381,326493259.0,4276307122,319791633,326165284,37413218,0.0,37413218,1695307678,2230765,294712630,1247134,0.0
TR,AHSGY,2024,7076026726,1017366419.0,6058660307,1647742213,37140096,115084542,18218746.0,96865796,-271903183,1230477947,367537477,1157353,0.0
TR,AHSGY,2025,12913833853,2808211141.0,10105622712,1730985393,46019796,576438449,108958788.0,467479661,3438651467,1350736667,298646448,1273553,0.0
TR,AKCNS,2013,1477218408,477112860.0,1000105548,478717210,381051707,1202224568,938624067.0,263600501,159412727,15833231,117073000,665042156,
TR,AKCNS,2014,1602496583,446589339.0,1155907244,500808551,324332668,1410850235,1019225623.0,391624612,250261649,13277590,138833800,708780431,
TR,AKCNS,2015,1705079931,504477498.0,1200602433,569277391,326711352,1468533483,1040067231.0,428466252,282979216,21854524,135204055,744073243,
TR,AKCNS,2016,1843193180,615739165.0,1227454015,644276471,528156480,1461055290,1047113286.0,413942004,286979061,23394673,159762070,800140028,259179293.0
TR,AKCNS,2017,1916195842,807222802.0,1108973040,712990460,715060491,1519000715,1213196413.0,305804302,148813602,52746580,150954315,830479327,237738315.0
TR,AKCNS,2018,2160527093,1052961043.0,1107566050,995968009,864750419,1715570101,1350035351.0,365534750,179757429,275421213,244939954,842551526,128001510.0
TR,AKCNS,2019,2009746488,968672500.0,1041073988,762909724,649159854,1826105824,1573110547.0,252995277,74968766,152041813,181225628,826102634,154166698.0
TR,AKCNS,2020,2431856111,1224803854.0,1207052257,1036792286,837726837,1967108077,1635163166.0,331944911,114838196,318373248,180076748,852847828,46612297.0
TR,AKCNS,2021,3503196955,1960606954.0,1542590001,1795274126,1796321732,2871403785,2450487165.0,420916620,303618933,264962767,772668477,903600636,104970428.0
TR,AKCNS,2022,18581535118,7240806946.0,11340728172,7335050467,6516940029,16683577346,15283625861.0,1399951485,1934964500,2234191729,1716105052,6342710056,91894593.0
TR,AKCNS,2023,28314521000,8393705000.0,19920816000,11237844000,7753078000,27034142000,21291440000.0,5742702000,3423526000,3926538000,2253238000,9423519000,528560000.0
TR,AKCNS,2024,37170420013,10265813355.0,26904606658,14212040364,8863218282,28291315330,23572443994.0,4718871336,2189183361,5902387992,2706105964,12408200092,1830548852.0
TR,AKCNS,2025,40098061863,12543341249.0,27554720614,15120575527,10176353017,27079273360,23603234287.0,3476039073,799111703,6642422911,2385525598,14313669678,1570383244.0
TR,AKENR,2013,3201382644,2373355062.0,828027582,398264030,381928345,771028564,621594161.0,149434403,-127081836,242897506,15195862,2392396882,
TR,AKENR,2014,3244110714,2736019327.0,508091387,304508812,613681536,1124671014,1135271969.0,-10600955,-321251586,82229586,21839480,2498864172,
TR,AKENR,2015,5330857302,3695742991.0,1635114311,932409518,369775228,1802888608,1643532534.0,159356074,-351005560,476767228,17531489,4049357799,
TR,AKENR,2016,5044551542,3944372868.0,1100178674,630295752,565888847,1420842034,1376630683.0,44211351,-548673970,433746318,5669202,3974599720,0.0
TR,AKENR,2017,5879213602,4010780466.0,1868433136,172776667,609525198,1855097831,1801560026.0,53537805,-507197153,45241003,1666918,5474149740,0.0
TR,AKENR,2018,5704568702,5244003709.0,460564993,325456992,1467969393,2216107988,2158568675.0,57539313,-1556396550,19319811,674399,5227937915,0.0
TR,AKENR,2019,6874073181,5912905672.0,961167509,243750006,468919599,1823208667,1645368926.0,177839741,-740673273,88187054,817302,6459869993,0.0
TR,AKENR,2020,6734536777,6863148870.0,-128612093,364797365,609820894,2187508497,1989220429.0,198288068,-1084796458,214333131,5761993,6186528709,0.0
TR,AKENR,2021,13111835774,11533631670.0,1578204104,1528245711,1594068911,3917844338,3317028107.0,600816231,-2530261924,681299003,11117823,11383275666,0.0
TR,AKENR,2022,37804276653,27865404610.0,9938872043,6200984047,5572785941,32710184429,30241437818.0,2468746611,2104990445,2057447580,74356195,30444255517,0.0
TR,AKENR,2023,46128535000,26231382000.0,19897153000,3648463000,11872978000,34177798000,32004614000.0,2173184000,7276486000,1689794000,186791000,40776158000,0.0
TR,AKENR,2024,45491854004,27630437344.0,17861416660,4133955404,5110235472,33357390348,32810049677.0,547340671,-4316486065,2376149964,225321982,39187981280,0.0
TR,AKENR,2025,43709701234,29544472442.0,14165228792,2244939380,15034808019,24990524995,25589899488.0,-599374492,-5906856104,721668734,99725003,39394902986,0.0
TR,AKFGY,2013,1518526032,585734499.0,932791533,43602611,105200282,41262185,5338972.0,35923213,121349899,30326239,0,98357,
TR,AKFGY,2014,1473591646,617371480.0,856220166,40846598,128128504,51011677,5729946.0,45281731,-4947367,24097271,0,80630,
TR,AKFGY,2015,1616985920,812879394.0,804106526,37842292,59221184,53533927,7468913.0,46065014,-53900669,16238637,0,134379,
TR,AKFGY,2016,1498018392,937223128.0,560795264,43113465,96930231,54180018,9503784.0,44676234,-272142116,7826862,0,144110,0.0
TR,AKFGY,2017,1757758114,1149938901.0,607819213,31820761,163223533,63539265,9588722.0,53950543,38654953,3125149,0,125389,0.0
TR,AKFGY,2018,2436937014,1692941170.0,743995844,183109299,258829504,98124335,13836974.0,84287361,102663405,993485,146957087,70959,0.0
TR,AKFGY,2019,2662935747,1703392025.0,959543722,71088090,189083484,481931135,321016259.0,160914876,171314242,25589571,2767634,50398,0.0
TR,AKFGY,2020,2903964639,2186009637.0,717955002,38211623,527514361,65088643,9082754.0,56005889,-240295731,9887439,1236291,396703,0.0
TR,AKFGY,2021,6863235275,2510083676.0,4353151599,194279562,196541836,191493644,13997292.0,177496352,2112140155,61790068,254932,4110611,0.0
TR,AKFGY,2022,20511689781,7478773555.0,13032916226,584080243,508292705,946350358,37723020.0,908627338,1364204093,192028931,609923,6191675,0.0
TR,AKFGY,2023,33756400158,10969178971.0,22787221187,7645988069,3059263374,1580810406,54411254.0,1526399152,1055642831,3140765388,0,1903866,0.0
TR,AKFGY,2024,40196687794,9614051141.0,30582636653,5579986858,1864527351,1592022705,62664545.0,1529358160,1898264452,2236250149,2683308503,1892475,0.0
TR,AKFGY,2025,49235686204,13011465551.0,36224220653,5344335335,2412456149,1811200554,105025513.0,1706175042,2885486901,1279609840,3312157466,1346694,0.0
TR,AKFIS,2021,55806449000,40053175000.0,15753274000,7323301000,7006483000,2434418000,2216729000.0,217689000,2277685000,1111753000,103132000,363891000,306054000.0
TR,AKFIS,2022,45625240000,29010928000.0,16614312000,6005194000,5389843000,2127722000,2178469000.0,-50747000,2136242000,746118000,141939000,429383000,0.0
TR,AKFIS,2023,49086567000,28580378000.0,20506189000,6963928000,6871061000,3385995000,3462128000.0,-76133000,2938583000,651954000,307641000,303952000,0.0
TR,AKFIS,2024,57387392038,30342836611.0,27044555427,9787651898,10086657099,9788274946,9053344625.0,734930321,203527100,791490205,475705917,233285471,0.0
TR,AKFIS,2025,63968351534,29089221960.0,34879129574,10642343419,7169426185,10709746323,9985390409.0,724355915,1855290444,1329494311,597583038,213921389,0.0
TR,AKFYE,2018,2955354000,2484761000.0,470593000,266890000,434422000,244798000,127512000.0,117286000,-315162000,182919000,1063000,1865694000,0.0
TR,AKFYE,2019,3963640000,3651992000.0,311648000,406116000,771423000,502228000,232518000.0,269710000,-251690000,288874000,1063000,2754578000,0.0
TR,AKFYE,2020,8430102000,5669511000.0,2760591000,664306000,837132000,1023255000,418757000.0,604498000,-304047000,524196000,891000,6868899000,0.0
TR,AKFYE,2021,14567983000,9071896000.0,5496087000,1057746000,1734409000,1291036000,606615000.0,684421000,404746000,797952000,831000,12787899000,0.0
TR,AKFYE,2022,33705907000,18444804000.0,15261103000,2361723000,3940110000,4937829000,2063337000.0,2874492000,-1575721000,1488240000,0,27648145000,0.0
TR,AKFYE,2023,49926058000,20425912000.0,29500146000,2461093000,4536941000,6299589000,3122898000.0,3176691000,6569784000,1647612000,1632000,42385870000,0.0
TR,AKFYE,2024,64946764345,17408109038.0,47538655307,3204038708,3790348643,6672075462,4062345520.0,2609729942,221986845,1516788159,2136163,55251793378,0.0
TR,AKFYE,2025,83150368825,21698141863.0,61452226962,3326238091,5154745858,6377833527,4413042111.0,1964791416,2147858642,2338419603,2350458,72577420038,0.0
TR,AKHAN,2022,4981164450,3011856077.0,1969308373,3690162652,2462080599,7237417736,5880757041.0,1356660695,107749577,160876007,1238862109,1142503670,0.0
TR,AKHAN,2023,6555062720,3010680387.0,3544382333,5014066647,2220321494,6865554595,6047579005.0,817975590,214608106,901361112,1975566113,1419115725,0.0
TR,AKHAN,2024,7124880433,3370398103.0,3754482330,4885293855,2490449952,5836580229,5004864378.0,831715851,37045893,66691929,1855346334,1812757410,0.0
TR,AKHAN,2025,10103895182,5895272691.0,4208622491,5543204819,3977061423,8030572101,7090010501.0,940561601,76181283,252714084,2884802030,4317970734,0.0
TR,AKMGY,2013,197524098,3706775.0,193817323,51199081,3570641,81415469,23578431.0,57837038,59841965,48904930,0,0,
TR,AKMGY,2014,217637601,6575585.0,211062016,52853704,6412510,92469833,27312450.0,65157383,65687893,49917145,0,168832,
TR,AKMGY,2015,234424252,9618278.0,224805974,44819057,8168076,105088206,30290195.0,74798011,73325045,40330904,0,123944,
TR,AKMGY,2016,233113523,7385849.0,225727674,22908328,5732544,114923118,33501586.0,81421532,77821662,16358023,0,1164528,76763840.0
TR,AKMGY,2017,240541899,7549193.0,232992706,28149342,5969029,116579602,37462885.0,79116717,77807440,20813005,0,927670,70801600.0
TR,AKMGY,2018,265538439,6433363.0,259105076,73794035,5081825,116629010,33908975.0,82720035,88649656,41333713,0,688448,62603520.0
TR,AKMGY,2019,258501624,9176966.0,249324658,65682589,7226140,117658596,36921617.0,80736979,81558129,51120730,0,452572,90551520.0
TR,AKMGY,2020,265747122,25612209.0,240134913,84613579,23365482,87417743,31085545.0,56332198,56870007,66499988,0,228413,48443200.0
TR,AKMGY,2021,2152790902,7797814.0,2144993088,88406802,4758807,120661663,25580653.0,95081010,649124655,51381324,0,53200,99494880.0
TR,AKMGY,2022,5442167902,32003426.0,5410164476,279566681,20071970,436753429,98899478.0,337853951,-159353321,176240537,0,339139,240640149.0
TR,AKMGY,2023,8250899239,50191456.0,8200707783,510662801,38946458,720281212,180151717.0,540129495,716908965,359486758,0,375618,327745002.0
TR,AKMGY,2024,11334704654,1751266022.0,9583438632,871390368,35533605,1025539109,245763498.0,779775611,686405470,667367097,0,410965,475543205.0
