window,L_plus,L_minus,rel_gap
0,4.36859380e-04,4.26118932e-04,0.025205
1,3.57805344e-04,3.58048332e-04,0.000679
2,2.46155774e-04,2.47592397e-04,0.005836
3,3.46129382e-04,3.50931427e-04,0.013874
4,2.41235102e-04,2.41289221e-04,0.000224
5,2.85129936e-04,4.09098604e-04,0.434780
