model,window,alpha
AE(1),3,-0.06282825
AE(1),3,-0.03561113
AE(1),3,-0.01181887
AE(1),3,-0.03952806
AE(1),3,-0.02475628
AE(1),3,-0.01866511
AE(1),3,-0.04723783
AE(1),3,-0.05412360
AE(1),3,0.01316733
AE(1),3,0.02178949
AE(1),3,-0.08934870
AE(1),3,-0.03893104
AE(1),3,-0.02490673
AE(1),3,-0.02148062
AE(1),3,-0.01000733
AE(1),3,-0.05422779
AE(1),3,-0.02775757
AE(1),3,-0.03439285
AE(1),3,-0.03238159
AE(1),3,-0.02965084
AE(1),3,-0.00258527
AE(1),3,-0.05592211
AE(1),3,-0.01622348
AE(1),3,-0.01914724
AE(1),3,-0.04106251
AE(1),3,-0.01814890
AE(1),3,0.04929279
AE(1),3,-0.01421789
AE(1),3,-0.01979315
AE(1),3,-0.05493434
AE(1),3,-0.06680088
AE(1),3,-0.00855432
AE(1),3,-0.03957622
AE(1),3,-0.04746071
AE(1),3,-0.03625117
AE(1),3,-0.03932590
AE(1),3,-0.04160547
AE(1),3,-0.05216043
AE(1),3,-0.03473150
AE(1),3,-0.00837832
AE(1),3,-0.05317202
AE(1),3,-0.04792935
AE(1),3,-0.05650312
AE(1),3,-0.03759954
AE(1),3,-0.00918026
AE(1),3,-0.04908377
AE(1),3,0.00043293
AE(1),3,-0.03420675
AE(1),3,0.02653098
AE(1),3,-0.00810376
AE(1),3,-0.05759073
AE(1),3,-0.05333925
AE(1),3,-0.02535044
AE(1),3,-0.03312248
AE(1),3,0.00075363
AE(1),3,-0.00588648
AE(1),3,-0.04621402
AE(1),3,-0.02509802
AE(1),3,-0.00401209
AE(1),3,0.01463800
AE(1),3,-0.04325157
AE(1),3,-0.00936622
AE(1),3,0.01423548
AE(1),3,-0.02187740
AE(1),3,-0.04010444
AE(1),3,-0.00797494
AE(1),3,-0.05379361
AE(1),3,-0.02075017
AE(1),3,-0.00979294
AE(1),3,-0.07757422
AE(1),3,-0.05874239
AE(1),3,-0.02965213
AE(1),3,0.02920090
AE(1),3,0.01333598
AE(1),3,-0.02307117
AE(1),3,-0.02508149
AE(1),3,-0.05665184
AE(1),3,-0.03548843
AE(1),3,-0.05671934
AE(1),3,-0.06806826
AE(1),3,-0.04635008
AE(1),3,-0.06755635
AE(1),3,-0.02627546
AE(1),3,-0.03099373
AE(1),3,-0.04370974
AE(1),3,-0.03189346
AE(1),3,-0.03628822
