window,L_plus,L_minus,rel_gap
0,4.26821236e-04,4.36096481e-04,0.021731
1,3.59291153e-04,3.56604025e-04,0.007535
2,2.43585149e-04,2.59380788e-04,0.064846
3,3.48038186e-04,3.48918635e-04,0.002530
4,2.40605121e-04,2.40719353e-04,0.000475
5,2.86697235e-04,4.05095780e-04,0.412974
