window,L_plus,L_minus,rel_gap
0,4.25432983e-04,4.37555689e-04,0.028495
1,3.54200340e-04,3.62149818e-04,0.022443
2,2.43094357e-04,2.61019886e-04,0.073739
3,3.45662265e-04,3.51428665e-04,0.016682
4,2.40524620e-04,2.40689493e-04,0.000685
5,2.87665811e-04,4.00732795e-04,0.393050
