window,L_plus,L_minus,rel_gap
0,4.24241676e-04,4.38854215e-04,0.034444
1,3.53196665e-04,3.63278756e-04,0.028545
2,1.30662680e-04,5.66204195e-04,3.333328
3,3.50277172e-04,3.46745335e-04,0.010186
4,1.66636310e-04,3.61298706e-04,1.168187
5,2.87772855e-04,4.00157063e-04,0.390531
