model,oos_return
PCA(5)-norm1,-0.046887426423827865
PCA(5)-norm1,-0.0016062503921926126
PCA(5)-norm1,-0.4002286591005632
PCA(5)-norm1,-0.2755918019593136
PCA(5)-norm1,0.09200778114540067
PCA(5)-norm1,0.16541261720133504
PCA(5)-norm1,0.1372640373876464
PCA(5)-norm1,0.22389510618756847
PCA(5)-norm1,0.15989838232237757
PCA(5)-norm1,0.12945667211313444
PCA(5)-norm1,0.04634676595294203
PCA(5)-norm1,0.02456538465896729
PCA(5)-norm1,0.045003343023707974
PCA(5)-norm1,0.32820255538011706
PCA(5)-norm1,0.15308013233485115
PCA(5)-norm1,0.15043383479230021
PCA(5)-norm1,0.08492563040620504
PCA(5)-norm1,-0.11272075785296777
PCA(5)-norm1,-0.030209380157884824
PCA(5)-norm1,0.028754841201285287
PCA(5)-norm1,0.14907378975123906
PCA(5)-norm1,0.016280165569201605
PCA(5)-norm1,-0.2329529668063647
PCA(5)-norm1,-0.007983537506989997
PCA(5)-norm1,0.0023035502507999317
PCA(5)-norm1,-0.13083563703119766
PCA(5)-norm1,0.02892792926327054
PCA(5)-norm1,-0.07085719672349673
PCA(5)-norm1,0.032463235222189635
PCA(5)-norm1,-0.036542797884811115
PCA(5)-norm1,0.09338875767676143
PCA(5)-norm1,0.1908082471904931
PCA(5)-norm1,0.1682641805510078
PCA(5)-norm1,-0.014369968196425565
PCA(5)-norm1,0.015934556404429156
PCA(5)-norm1,-0.06515133852997272
PCA(5)-norm1,-0.06361907752550587
PCA(5)-norm1,0.1385139362927126
PCA(5)-norm1,-0.2600972677557615
PCA(5)-norm1,0.25862361382347915
PCA(5)-norm1,-0.055446381171849975
PCA(5)-norm1,-0.1587023777646963
PCA(5)-norm1,-0.37708549393885843
PCA(5)-norm1,-0.07195023940725405
PCA(5)-norm1,0.2670175381889826
PCA(5)-norm1,-0.01663317691892584
PCA(5)-norm1,-0.13279926070760434
PCA(5)-norm1,-0.059119429773509515
PCA(5)-norm1,0.08596336934283043
PCA(5)-norm1,0.5172889243272164
PCA(5)-norm1,0.38051791177225297
PCA(5)-norm1,-0.17275627907286945
PCA(5)-norm1,-0.04579994307656062
PCA(5)-norm1,-0.06313857496542344
PCA(5)-norm1,0.1357860778672504
PCA(5)-norm1,0.3492374110915867
PCA(5)-norm1,-0.1404233266809297
PCA(5)-norm1,-0.15260548846068017
PCA(5)-norm1,-0.008845952202208957
PCA(5)-norm1,-0.06678920660702908
PCA(5)-norm1,0.48513801316341154
PCA(5)-norm1,0.3790253110000512
PCA(5)-norm1,0.03204717593939662
PCA(5)-norm1,0.2506239317104665
PCA(5)-norm1,0.10165669737159225
