oos_return
0.069360
0.201528
-0.006608
0.021103
-0.098939
-0.177782
0.136615
0.050397
0.029081
0.126571
0.067169
0.004870
0.008189
-0.018319
-0.111053
-0.058173
-0.000489
0.068720
0.013445
-0.103460
-0.052753
-0.015669
-0.022415
0.106320
-0.014047
0.007034
0.003815
-0.000829
0.020416
0.019627
0.006556
0.035929
0.013874
0.018587
-0.008331
0.048689
-0.015766
0.015762
-0.053828
-0.033755
-0.022973
0.030278
-0.004201
-0.010008
-0.043881
0.069280
-0.077135
0.023462
0.037461
0.008030
0.007114
-0.007925
0.004273
0.017574
0.001477
0.028127
0.015482
0.032580
0.066495
-0.028419
0.019166
0.078006
0.097725
-0.030438
-0.030635
0.006313
-0.057410
0.128336
0.113890
0.069941
0.034258
0.072722
