window,L_plus,L_minus,rel_gap
0,4.40699456e-04,4.22529847e-04,0.043002
1,3.60061938e-04,3.55834258e-04,0.011881
2,1.48367995e-04,5.20920090e-04,2.511000
3,3.45798442e-04,3.51296272e-04,0.015899
4,2.40974987e-04,2.40746129e-04,0.000951
5,2.86860246e-04,4.06000705e-04,0.415326
