window,L_plus,L_minus,rel_gap
0,4.21914854e-04,4.41391399e-04,0.046162
1,3.54728836e-04,3.61403101e-04,0.018815
2,2.17654771e-04,3.01978347e-04,0.387419
3,3.52064875e-04,3.45189124e-04,0.019919
4,2.41784612e-04,2.41370115e-04,0.001717
5,2.87591334e-04,4.04707622e-04,0.407232
