window,L_plus,L_minus,rel_gap
0,4.37450624e-04,4.58960538e-04,0.049171
1,3.71063594e-04,3.66467924e-04,0.012540
2,1.12375288e-04,6.22016087e-04,4.535168
3,3.53212992e-04,3.50480928e-04,0.007795
4,1.62514174e-04,4.12341877e-04,1.537267
5,2.87927251e-04,4.05585946e-04,0.408640
