window,L_plus,L_minus,rel_gap
0,3.18285136e-04,3.18791775e-04,0.001592
1,3.45335226e-04,2.29768362e-03,5.653488
2,4.02639125e-04,3.59767536e-03,7.935235
3,3.74967844e-04,4.21070075e-03,10.229498
4,4.14814131e-04,1.30124204e-02,30.369279
5,2.66379397e-03,2.92074098e-03,0.096459
