window,L_plus,L_minus,rel_gap
0,3.17969942e-04,3.19155748e-04,0.003729
1,3.44523520e-04,2.26660748e-03,5.578963
2,4.10593144e-04,3.54206748e-03,7.626709
3,3.78849334e-04,4.16662730e-03,9.998112
4,4.16931871e-04,1.30435163e-02,30.284527
5,2.81086238e-03,2.77019641e-03,0.014680
