window,L_plus,L_minus,rel_gap
0,3.19109589e-04,3.18136066e-04,0.003060
1,3.46462330e-04,2.25800159e-03,5.517308
2,4.03808022e-04,3.53032025e-03,7.742571
3,3.71935690e-04,4.13272204e-03,10.111389
4,4.14559356e-04,1.29508097e-02,30.239941
5,2.66911695e-03,2.91511603e-03,0.092165
