window,L_plus,L_minus,rel_gap
0,3.18426144e-04,3.18648905e-04,0.000700
1,3.41023086e-04,2.30397610e-03,5.756071
2,4.14461916e-04,3.52748507e-03,7.510999
3,3.71983449e-04,4.10801359e-03,10.043539
4,4.13836387e-04,1.30788516e-02,30.603919
5,2.89930636e-03,2.68415292e-03,0.080157
