window,L_plus,L_minus,rel_gap
0,3.18426144e-04,3.18648905e-04,0.000700
1,3.36754922e-04,2.21924623e-03,5.590093
2,4.05173952e-04,3.54538253e-03,7.750273
3,3.70967580e-04,4.17257892e-03,10.247826
4,4.21991397e-04,1.30116381e-02,29.833894
5,2.83740438e-03,2.74403417e-03,0.034027
