window,L_plus,L_minus,rel_gap
0,3.18424427e-04,3.18649574e-04,0.000707
1,3.47857596e-04,2.25238968e-03,5.475034
2,9.59255092e-04,1.23027281e-03,0.282529
3,3.76778247e-04,4.21908638e-03,10.197797
4,4.01571277e-04,1.29200062e-02,31.173631
5,2.59763165e-03,2.99172755e-03,0.151714
