window,L_plus,L_minus,rel_gap
0,3.18426144e-04,3.18648905e-04,0.000700
1,3.33646807e-04,2.10994692e-03,5.323894
2,4.08289081e-04,3.57973506e-03,7.767648
3,3.78053432e-04,4.17406950e-03,10.040951
4,4.18079173e-04,1.29402606e-02,29.951699
5,2.80760485e-03,2.77343323e-03,0.012321
