window,L_plus,L_minus,rel_gap
0,3.17997328e-04,3.19272862e-04,0.004011
1,3.40496452e-04,2.26568221e-03,5.654055
2,4.04869497e-04,3.55150830e-03,7.771983
3,3.77062475e-04,4.20050090e-03,10.140066
4,4.46476741e-04,1.29789459e-02,28.069702
5,2.56668078e-03,3.02566495e-03,0.178824
