window,L_plus,L_minus,rel_gap
0,3.21030937e-04,3.21945117e-04,0.002848
1,3.45808337e-04,2.33287807e-03,5.746159
2,3.93488619e-04,2.94281542e-03,6.478782
3,3.65521031e-04,3.69682047e-03,9.113838
4,3.97356169e-04,1.15766879e-02,28.134285
5,2.54096184e-03,2.49056728e-03,0.020234
