window,L_plus,L_minus,rel_gap
0,4.42035118e-04,4.53976740e-04,0.027015
1,3.71740665e-04,3.65929649e-04,0.015880
2,2.39840578e-04,2.60721892e-04,0.087063
3,3.51135852e-04,3.52530711e-04,0.003972
4,2.43319024e-04,2.43646660e-04,0.001347
5,2.87931791e-04,4.05064522e-04,0.406807
