window,L_plus,L_minus,rel_gap
0,4.26071638e-04,4.36888135e-04,0.025387
1,3.57582292e-04,3.58264922e-04,0.001909
2,1.25687860e-04,5.97201695e-04,3.751467
3,3.45076929e-04,3.52118775e-04,0.020407
4,1.08816967e-04,5.77760278e-04,4.309469
5,2.86986789e-04,4.02948324e-04,0.404066
