oos_return
0.169809
0.070867
0.049917
0.055146
0.183948
0.207184
-0.091683
-0.078295
-0.002923
-0.043407
-0.017663
-0.092487
0.049739
0.001595
0.024996
0.049879
0.016188
-0.064673
-0.097582
-0.024088
0.004115
-0.013508
-0.032789
-0.013927
0.019183
-0.049496
-0.036749
-0.009205
0.003988
-0.022997
0.166059
0.118451
0.029913
0.000229
0.002384
-0.015835
0.018257
0.015402
0.045096
0.042654
0.028180
-0.031062
0.017696
-0.015214
0.004672
0.099676
-0.008559
-0.032449
0.044863
-0.013596
-0.019835
-0.043865
-0.009519
-0.049229
0.004208
-0.007461
-0.021192
-0.054763
0.035712
0.084000
0.015271
-0.101535
-0.476372
0.128459
0.026124
-0.018986
-0.061603
-0.014474
-0.115127
-0.178958
-0.160779
-0.065946
0.028292
0.283238
0.234177
-0.155258
0.122064
0.257807
0.158199
0.190063
0.106371
0.369793
0.054206
0.380944
0.071639
-0.132693
-0.165452
-0.080111
0.075867
0.081126
-0.092658
-0.016331
-0.011176
-0.058010
-0.145314
-0.033113
0.001419
0.055975
-0.049248
-0.174450
-0.034241
-0.041716
-0.133721
-0.030381
0.054374
0.098150
-0.006478
-0.027523
0.133483
-0.076201
0.075494
0.115165
-0.134394
-0.110788
-0.011462
-0.070029
-0.114372
-0.316363
0.085345
0.049802
-0.104538
-0.009483
-0.017651
-0.095060
0.069876
0.016641
-0.075709
-0.064677
0.014424
-0.057014
-0.120229
-0.053658
-0.043557
-0.031080
0.057152
-0.073693
0.128745
0.076309
0.006743
-0.076313
-0.119456
0.125274
-0.011426
-0.128806
