model,oos_return
FF5-norm1,-0.003696514902220025
FF5-norm1,0.021685214370999698
FF5-norm1,-0.01338661893551078
FF5-norm1,-0.005061310369053811
FF5-norm1,-0.03886838915080642
FF5-norm1,-0.018148217696731906
FF5-norm1,-0.03616253689193645
FF5-norm1,-0.006120544930470132
FF5-norm1,0.014060185244110084
FF5-norm1,-0.007671846780169248
FF5-norm1,-0.0022225663513687267
FF5-norm1,0.04233775228797176
FF5-norm1,-0.015064987889706472
FF5-norm1,0.008499674325151179
FF5-norm1,-0.029362323689324475
FF5-norm1,0.08605996093972766
FF5-norm1,-0.04033455777408581
FF5-norm1,0.018995761639804376
FF5-norm1,-0.01334266277934318
FF5-norm1,0.03565801202394136
FF5-norm1,-0.005969034706363472
FF5-norm1,-0.0013472833366597698
FF5-norm1,0.08099214494795859
FF5-norm1,0.030933748747464115
FF5-norm1,0.01143870776248035
FF5-norm1,0.03000090615834454
FF5-norm1,0.08508641769007094
FF5-norm1,0.039333590463819644
FF5-norm1,-0.02674222966082085
FF5-norm1,0.036000169627566914
FF5-norm1,0.037183070376662325
FF5-norm1,-0.0196970657564295
FF5-norm1,0.05066336068281644
FF5-norm1,0.030981587697212383
FF5-norm1,-0.03151652684582604
FF5-norm1,-0.0482923518824844
FF5-norm1,-0.07431749009426816
FF5-norm1,-0.07527348694282464
FF5-norm1,-0.008016365805033563
FF5-norm1,0.017160501165443768
FF5-norm1,-0.03806031992046872
FF5-norm1,0.04046766524017727
FF5-norm1,0.07389652700830349
FF5-norm1,0.0061924096852393855
FF5-norm1,0.017991893888419295
FF5-norm1,0.012646279708188532
FF5-norm1,-0.00279290045711128
FF5-norm1,-0.004726705259618009
FF5-norm1,0.002004088710276987
FF5-norm1,0.02495506705360771
FF5-norm1,0.018136837987863818
FF5-norm1,0.0010223371300945984
FF5-norm1,-0.025314980661306403
FF5-norm1,-0.012171004203410336
FF5-norm1,0.014383881171190344
FF5-norm1,-0.017529705859009793
FF5-norm1,-0.005055996976257673
FF5-norm1,0.022688614702131966
FF5-norm1,0.014864357521168664
FF5-norm1,0.004334041727252854
FF5-norm1,-0.011418081560527813
FF5-norm1,-0.002811804175166334
FF5-norm1,0.013669634566341187
FF5-norm1,-0.013355489036990582
FF5-norm1,-0.005842308406082582
FF5-norm1,0.032675561772006666
FF5-norm1,0.03976546691965429
FF5-norm1,0.012606857703690603
FF5-norm1,0.03905865767524558
FF5-norm1,0.029456807599710134
FF5-norm1,0.0558421822307567
FF5-norm1,-0.034502114651919616
FF5-norm1,0.007572430499165982
FF5-norm1,-0.00861479338068633
FF5-norm1,0.02233877708164298
FF5-norm1,-0.006774341257405471
FF5-norm1,-0.010011349951377225
FF5-norm1,0.009697916493612185
FF5-norm1,0.008527512626653395
FF5-norm1,-0.007858944555881969
FF5-norm1,-0.001416067951918599
FF5-norm1,0.031622920555199684
FF5-norm1,-0.01183609096342085
FF5-norm1,-0.024469275071046532
FF5-norm1,0.006505755387647774
FF5-norm1,0.01133508865257364
FF5-norm1,0.009723150011127765
FF5-norm1,0.014038122294515154
FF5-norm1,-0.017843902399186293
FF5-norm1,0.05579580272239199
FF5-norm1,0.02905187974808417
FF5-norm1,0.00239020937186498
FF5-norm1,-0.00333706782990003
FF5-norm1,-0.007390008613786939
FF5-norm1,0.05794770477060363
FF5-norm1,-0.0008942189298925854
FF5-norm1,-0.022984313254673816
q-factor-norm1,0.12348326241500246
q-factor-norm1,0.04767712836088425
q-factor-norm1,0.03657761774784069
q-factor-norm1,0.014087686617964276
q-factor-norm1,0.11320867475848972
q-factor-norm1,0.09910022795281391
q-factor-norm1,0.016987573708863862
q-factor-norm1,-0.019563929884202746
q-factor-norm1,0.002154463803023164
q-factor-norm1,-0.04210132531556907
q-factor-norm1,0.01825946579230566
q-factor-norm1,-0.04368649539832575
q-factor-norm1,0.004764832094802447
q-factor-norm1,0.02191067161057538
q-factor-norm1,0.013297564971071346
q-factor-norm1,0.060046820872691156
q-factor-norm1,0.029145008026084718
q-factor-norm1,-0.02557389365571219
q-factor-norm1,-0.047371259287499065
q-factor-norm1,0.011554091944527603
q-factor-norm1,0.014826033334893754
q-factor-norm1,0.010164673642621722
q-factor-norm1,-0.018976545405499527
q-factor-norm1,0.029983745310936425
q-factor-norm1,0.0004685451726129785
q-factor-norm1,0.004283313671965196
q-factor-norm1,0.006144958403966243
q-factor-norm1,-0.029304944413450728
q-factor-norm1,0.011564362437181015
q-factor-norm1,-0.0010257941667866678
q-factor-norm1,0.06574321051224656
q-factor-norm1,0.017923384995445605
q-factor-norm1,-0.044862907864090536
q-factor-norm1,0.06314089343965824
q-factor-norm1,0.04831593280752033
q-factor-norm1,-0.015383108177891939
q-factor-norm1,0.004826325680691042
q-factor-norm1,0.025936318946642337
q-factor-norm1,0.07444033681423272
q-factor-norm1,-0.018813716748325663
q-factor-norm1,-0.022015578025525534
q-factor-norm1,-0.03339340842104088
q-factor-norm1,0.014857747925110219
q-factor-norm1,0.019514386205848704
q-factor-norm1,0.030941285383442377
q-factor-norm1,0.11438109101323003
q-factor-norm1,-0.02634929024399028
q-factor-norm1,0.004968373391977773
q-factor-norm1,0.040704583829492345
q-factor-norm1,0.0028152025495150777
q-factor-norm1,0.030614944193221902
q-factor-norm1,-0.05362704630630205
q-factor-norm1,-0.01903372580762857
q-factor-norm1,-0.045150024797100084
q-factor-norm1,-0.04343453772952727
q-factor-norm1,0.0015452530521393396
q-factor-norm1,-0.007512545606622201
q-factor-norm1,0.0294450637637411
q-factor-norm1,0.046500614082955
q-factor-norm1,-0.0809498413009457
q-factor-norm1,-0.013233085322447768
q-factor-norm1,-0.0933615491397125
q-factor-norm1,0.14477638359920897
q-factor-norm1,-0.08430924331316907
q-factor-norm1,0.05761275773448959
q-factor-norm1,0.021617484055442393
q-factor-norm1,0.09336455773663391
q-factor-norm1,-0.02308813505122117
q-factor-norm1,0.029765778895789602
q-factor-norm1,0.1180294242063889
q-factor-norm1,0.08273414652242762
q-factor-norm1,0.06428949633250093
q-factor-norm1,0.056473422909466865
q-factor-norm1,0.13431232814871324
q-factor-norm1,0.10932372363094274
q-factor-norm1,-0.05458270045488058
q-factor-norm1,0.07247913674801677
q-factor-norm1,0.07153947965699005
q-factor-norm1,0.030537510833206393
q-factor-norm1,0.07387327173202485
q-factor-norm1,0.12218260399955316
q-factor-norm1,0.11842386224184687
q-factor-norm1,0.016657527796924726
q-factor-norm1,-0.07189648376745225
q-factor-norm1,0.004805311224862274
q-factor-norm1,-0.004488442059345871
q-factor-norm1,-0.07840757224400952
q-factor-norm1,0.003101762945775976
q-factor-norm1,0.01403309424537802
q-factor-norm1,0.037401346859088636
q-factor-norm1,-0.04147032464136871
q-factor-norm1,-0.008920931070272066
q-factor-norm1,-0.03498068458506212
q-factor-norm1,-0.01114950714266397
q-factor-norm1,-0.07169895512827307
q-factor-norm1,-0.0370307721394043
q-factor-norm1,-0.01012327340732892
q-factor-norm1,0.054947369853635394
q-factor-norm1,-0.04554260550659699
q-factor-norm1,-0.07203668851899343
q-factor-norm1,0.000796891317822142
q-factor-norm1,-0.011740388922468925
q-factor-norm1,-0.0539411521365112
q-factor-norm1,0.023766710941209846
q-factor-norm1,0.017192122575722425
q-factor-norm1,0.06208875606365501
q-factor-norm1,0.036248602567360566
q-factor-norm1,-0.004299260545964556
q-factor-norm1,-0.039612590317718396
q-factor-norm1,0.04434248779674147
q-factor-norm1,-0.017162305709473212
q-factor-norm1,-0.03466680127670801
q-factor-norm1,0.058057864171822106
q-factor-norm1,0.04640419841826764
q-factor-norm1,0.0333361512410928
q-factor-norm1,0.01759479585642166
q-factor-norm1,0.06227949548345732
q-factor-norm1,0.1653160204041044
q-factor-norm1,-0.021275051087045097
q-factor-norm1,0.001537315715858724
q-factor-norm1,-0.021199585006403985
q-factor-norm1,-0.0068079428854686905
q-factor-norm1,0.005444043460008926
q-factor-norm1,-0.0262328807392489
q-factor-norm1,0.043138722415347754
q-factor-norm1,0.01748502555159507
q-factor-norm1,-0.018764864868691375
q-factor-norm1,-0.01270020480900617
q-factor-norm1,0.01841631338964408
q-factor-norm1,-0.020020740500744746
q-factor-norm1,-0.03766411052190526
q-factor-norm1,-0.011135727311809996
q-factor-norm1,-0.019420960993642593
q-factor-norm1,-0.016214388943086393
q-factor-norm1,0.033524576231972955
q-factor-norm1,-0.028093543172477736
q-factor-norm1,0.03748593188323932
q-factor-norm1,0.024629628500208382
q-factor-norm1,0.03320065650310562
q-factor-norm1,-0.02096219325422364
q-factor-norm1,-0.019889789622997454
q-factor-norm1,0.046048995450863064
q-factor-norm1,0.016923335798605443
q-factor-norm1,-0.03364580367399139
PCA(5)-norm1,1.190420475108372
PCA(5)-norm1,0.27790310595134865
PCA(5)-norm1,0.31853558750784833
PCA(5)-norm1,0.3451385207422202
PCA(5)-norm1,1.050124078929601
PCA(5)-norm1,0.9816203013536959
PCA(5)-norm1,-0.7141672599485444
PCA(5)-norm1,-0.4601257174177859
PCA(5)-norm1,-0.04004028067788892
PCA(5)-norm1,-0.29132188982780716
PCA(5)-norm1,-0.26528738369365945
PCA(5)-norm1,-0.5072614604070601
PCA(5)-norm1,0.3295675125485853
PCA(5)-norm1,-0.07914736989404332
PCA(5)-norm1,0.04061131971261995
PCA(5)-norm1,0.29651830248142846
PCA(5)-norm1,0.038505841110400604
PCA(5)-norm1,-0.4350951682145796
PCA(5)-norm1,-0.5616762553659598
PCA(5)-norm1,-0.07200355798712377
PCA(5)-norm1,-0.023494104937321538
PCA(5)-norm1,-0.1362436282038282
PCA(5)-norm1,-0.2585303516132067
PCA(5)-norm1,-0.10103124877891688
PCA(5)-norm1,0.07107058449916195
PCA(5)-norm1,-0.2851371421058616
PCA(5)-norm1,-0.20543033916433415
PCA(5)-norm1,-0.003288948692442274
PCA(5)-norm1,0.02429261014012739
PCA(5)-norm1,-0.07625929142079675
PCA(5)-norm1,0.7890745560813717
PCA(5)-norm1,0.5525754220998762
PCA(5)-norm1,0.119276930754118
PCA(5)-norm1,0.019983167043931632
PCA(5)-norm1,-0.021049744062081596
PCA(5)-norm1,-0.14158156860599783
PCA(5)-norm1,0.1462473046598994
PCA(5)-norm1,0.027971727356983007
PCA(5)-norm1,0.36041529370431263
PCA(5)-norm1,0.21430323648918548
PCA(5)-norm1,0.23673322956210022
PCA(5)-norm1,-0.2732202750533496
PCA(5)-norm1,0.08759950810039886
PCA(5)-norm1,-0.04749960417089314
PCA(5)-norm1,0.04827540901812538
PCA(5)-norm1,0.6899170157019947
PCA(5)-norm1,-0.10592198655441361
PCA(5)-norm1,-0.18442806612101253
PCA(5)-norm1,0.3275724121329132
PCA(5)-norm1,-0.1664562804347634
PCA(5)-norm1,-0.08695637944952668
PCA(5)-norm1,-0.3487658628487146
PCA(5)-norm1,-0.009359481667924113
PCA(5)-norm1,-0.35330960068034317
PCA(5)-norm1,-0.010464964001250522
PCA(5)-norm1,-0.14743701870606454
PCA(5)-norm1,-0.09070514860113627
PCA(5)-norm1,-0.3518688356742773
PCA(5)-norm1,0.1773250415609364
PCA(5)-norm1,0.5788111899845153
PCA(5)-norm1,-0.14555433570339224
PCA(5)-norm1,0.5550975989907785
PCA(5)-norm1,3.1707711709481536
PCA(5)-norm1,-1.0113182002163226
PCA(5)-norm1,-0.2110348279709342
PCA(5)-norm1,0.21180820517700955
PCA(5)-norm1,0.29461074496247003
PCA(5)-norm1,-0.02084186875123487
PCA(5)-norm1,0.6851463178567295
PCA(5)-norm1,1.2325259609833579
PCA(5)-norm1,0.7776749007800848
PCA(5)-norm1,0.6402056758798558
PCA(5)-norm1,0.02681840421999752
PCA(5)-norm1,1.0648545893602164
PCA(5)-norm1,0.7533192358031826
PCA(5)-norm1,-0.596955061607464
PCA(5)-norm1,0.5266296469594868
PCA(5)-norm1,0.9744992648843859
PCA(5)-norm1,0.5756279737827484
PCA(5)-norm1,0.8205397144703628
PCA(5)-norm1,0.3239496174755301
PCA(5)-norm1,1.140217457459874
PCA(5)-norm1,0.3423703080001898
PCA(5)-norm1,1.4203296033970965
PCA(5)-norm1,0.9437722065196795
PCA(5)-norm1,-0.833597463025801
PCA(5)-norm1,-1.2620102555459642
PCA(5)-norm1,-0.28527778532709325
PCA(5)-norm1,0.6806447155148246
PCA(5)-norm1,0.6867357805010472
PCA(5)-norm1,-0.7367132982440271
PCA(5)-norm1,0.007908392018321626
PCA(5)-norm1,0.05804084844411994
PCA(5)-norm1,-0.46550651127289255
PCA(5)-norm1,-1.1358123564937195
PCA(5)-norm1,0.0808431704901766
PCA(5)-norm1,0.21072669311819178
PCA(5)-norm1,0.34313889675695075
PCA(5)-norm1,-0.3129079312111111
PCA(5)-norm1,-0.9641746245589801
PCA(5)-norm1,0.04652249249705265
PCA(5)-norm1,-0.21394827627802063
PCA(5)-norm1,-0.5622358336753202
PCA(5)-norm1,0.054825576105469634
PCA(5)-norm1,0.5521112799222689
PCA(5)-norm1,0.7036670281165114
PCA(5)-norm1,0.18766798670078083
PCA(5)-norm1,-0.1212634536987955
PCA(5)-norm1,-0.5067213301967457
PCA(5)-norm1,0.20374499516242575
PCA(5)-norm1,-0.348435228442475
PCA(5)-norm1,-0.4339316228966029
PCA(5)-norm1,0.5628732978655884
PCA(5)-norm1,0.6761173491878967
PCA(5)-norm1,0.14909890316460606
PCA(5)-norm1,0.4960871558345262
PCA(5)-norm1,0.6369700082120247
PCA(5)-norm1,1.4428859586931972
PCA(5)-norm1,-0.29883965885732966
PCA(5)-norm1,-0.19509549779233631
PCA(5)-norm1,-0.2892822948359262
PCA(5)-norm1,-0.05994850009516372
PCA(5)-norm1,-0.0072427696761367365
PCA(5)-norm1,-0.39089898899382913
PCA(5)-norm1,0.25056634942563716
PCA(5)-norm1,0.14225547480851564
PCA(5)-norm1,-0.24065172257662779
PCA(5)-norm1,-0.15888489238935297
PCA(5)-norm1,0.30359889115333577
PCA(5)-norm1,-0.1699090263512441
PCA(5)-norm1,-0.46595768312964403
PCA(5)-norm1,-0.2527398783729065
PCA(5)-norm1,-0.26034884384825063
PCA(5)-norm1,-0.19670053426714318
PCA(5)-norm1,0.41271735947919563
PCA(5)-norm1,-0.4555368801886809
PCA(5)-norm1,0.7693209160253005
PCA(5)-norm1,0.49247355569134416
PCA(5)-norm1,0.10510875784099895
PCA(5)-norm1,-0.37989896058339506
PCA(5)-norm1,-0.4466218827679354
PCA(5)-norm1,0.8716269373266604
PCA(5)-norm1,0.11262539007997778
PCA(5)-norm1,-0.7428049205578824
