oos_return
0.170990
0.040377
0.054774
0.047410
0.172232
0.197165
-0.088278
-0.072694
-0.002792
-0.045732
-0.025516
-0.092921
0.063595
-0.002956
0.018756
0.050676
0.001421
-0.061496
-0.102181
-0.029320
0.001620
-0.012834
-0.034700
-0.006613
0.009135
-0.046345
-0.043583
-0.011748
-0.003563
-0.026987
0.156032
0.100633
0.020021
-0.002738
-0.012706
-0.010362
0.012448
-0.000311
0.031335
0.043328
0.021795
-0.030292
0.002657
-0.012000
-0.004435
0.066954
-0.012879
-0.035578
0.030260
-0.025507
-0.029304
-0.051144
-0.006434
-0.044632
-0.011226
-0.023532
-0.025100
-0.063181
0.020833
0.070943
0.001861
0.136311
0.583857
-0.182566
-0.055346
-0.000416
0.057705
0.008752
0.164520
0.228895
0.153441
0.121830
0.024631
0.247575
0.182855
-0.119421
0.095456
0.260110
0.141647
0.184115
0.079432
0.410210
0.070777
0.417508
0.060380
-0.115658
-0.147260
-0.059015
0.092098
0.101861
-0.098154
-0.024416
0.017888
-0.052407
-0.120824
0.010721
0.041018
0.094842
-0.075747
-0.181861
0.028112
-0.031106
-0.129130
-0.001251
0.097670
0.144778
0.024163
-0.030974
-0.116517
0.071775
-0.074904
-0.103996
0.150507
0.129917
0.028504
0.118330
0.154856
0.322794
-0.085638
-0.039359
-0.090534
0.000216
-0.007498
-0.086986
0.066814
0.035228
-0.054138
-0.039158
0.070098
-0.046502
-0.119161
-0.045167
-0.026635
-0.029255
0.057922
-0.067656
0.136286
0.091596
0.032411
-0.060270
-0.071525
0.163814
0.000641
-0.126390
