model,oos_return
AE(3),0.04165381
AE(3),0.02597126
AE(3),-0.03006615
AE(3),0.02978400
AE(3),-0.00185291
AE(3),-0.07885294
AE(3),-0.05513177
AE(3),0.01322703
AE(3),0.00546285
AE(3),-0.01575795
AE(5),0.13832615
AE(5),-0.01929191
AE(5),0.03888596
AE(5),0.02422709
AE(5),0.02017320
AE(5),0.21896063
AE(5),-0.24178302
AE(5),-0.11237838
AE(5),0.07122168
AE(5),-0.06433603
AE(5),-0.02168336
AE(5),-0.12210940
AE(5),-0.05633572
AE(5),0.12775671
AE(5),0.09025752
AE(5),0.00730213
AE(5),-0.04165801
AE(5),0.01969745
AE(5),-0.06074556
AE(5),-0.03776720
AE(5),-0.09062870
AE(5),-0.01537316
AE(5),-0.00292621
AE(5),0.00804929
AE(5),-0.02171621
AE(5),0.05235974
AE(5),0.03983915
AE(5),-0.02761938
AE(5),0.02047268
AE(5),0.01544190
AE(5),-0.01045485
AE(5),0.04575529
AE(5),-0.00677077
AE(5),0.10637571
AE(5),0.02641162
AE(5),-0.03416061
AE(5),0.03561372
AE(5),0.17134778
AE(5),0.00734935
AE(5),0.14426257
AE(5),0.30305638
AE(5),-0.03584290
AE(5),-0.05427864
AE(5),-0.03994701
AE(5),0.10377347
AE(5),0.42065418
AE(5),0.11779437
AE(5),0.01405742
AE(5),0.07269981
AE(5),0.07524191
AE(5),0.01913419
AE(5),-0.34746684
AE(5),0.06180887
AE(5),-0.26052654
AE(5),-0.14843138
AE(5),0.02447810
AE(5),-0.00888492
AE(5),0.03834132
AE(5),0.03287067
AE(5),0.06762733
AE(5),-0.01494480
AE(5),0.02426868
AE(5),0.14119493
AE(5),0.19822437
AE(5),-0.06086623
AE(5),0.08163140
AE(5),-0.04845669
AE(5),0.10566545
AE(5),0.23172622
AE(5),0.20324483
AE(5),0.30604399
AE(5),-0.14954866
AE(5),-0.32595673
AE(5),0.00425847
AE(5),0.15048780
AE(5),0.02806052
AE(5),0.28362339
AE(5),0.54059976
AE(5),0.23812648
AE(5),-0.11398052
AE(5),-0.27684156
AE(5),0.60208635
AE(5),0.42972617
AE(5),-0.13239456
AE(5),-0.29873599
AE(5),0.26568193
AE(5),-0.18696398
AE(5),0.24252679
AE(5),-0.21244935
AE(5),0.41033426
AE(5),-0.01251362
AE(5),0.05215141
AE(5),-0.26153720
AE(5),0.01830167
AE(5),-0.18341916
AE(5),-0.09784244
AE(5),1.03457938
AE(5),0.52644463
AE(5),-0.00997065
AE(5),0.18113581
AE(5),0.51839224
AE(5),-0.12276590
AE(5),0.18458116
AE(5),-0.12796717
AE(5),0.25410079
AE(5),-0.04888890
AE(5),0.27001752
AE(5),-0.09131924
AE(5),0.06137425
AE(5),0.10285792
AE(5),-0.14679934
AE(5),-0.24947995
AE(5),0.37519064
AE(5),0.10185692
AE(5),0.03539507
AE(5),-0.17024132
AE(5),0.18627027
AE(5),0.62867766
AE(5),0.04067766
AE(5),-0.06515507
AE(5),0.14272399
AE(5),0.02593913
AE(5),0.10918431
AE(5),0.09900096
AE(5),0.23004314
AE(5),0.09675731
AE(5),-0.04975312
AE(5),0.02286479
AE(5),0.03698730
AE(5),0.04841431
AE(5),-0.07746686
AE(5),0.07405222
AE(5),0.06694079
AE(5),-0.02785683
AE(5),0.33649863
AE(5),0.06253156
AE(5),-0.31047027
AE(5),-0.05933579
AE(5),0.22532070
AE(5),-0.35298421
AE(5),-0.95498947
AE(5),0.00249633
AE(5),0.01218922
AE(5),0.28503670
