model,sharpe_raw,sharpe_norm1,gross_lev_mean,gross_lev_max,min_month_raw_pct,min_month_norm1_pct,wealth_raw,wealth_norm1
Market,0.327346009560689,0.5142071512588892,1.5671028550946495,3.2332161506169883,-55.73295455038214,-24.8645,0.9009555078232736,5.602674069405663
FF5,0.815809468785895,0.8185256037701881,14.65093453210649,19.77590891521166,-112.21417170702406,-7.5273486942824634,4.071635170885553,2.5136319104361
q-factor,0.8848467581519596,0.898615786266579,8.42170411128026,12.364279222731197,-89.80923466647745,-9.226431711240158,19.717612558248728,5.259876933733412
PCA(5),0.6070736378107272,0.6383954276896049,0.6180933232377581,1.1213543670836201,-70.06691440068153,-126.20102555459643,3.424324100097927,-0.00032473243068409006
