window,L_plus,L_minus,rel_gap
0,4.23905818e-04,4.39203461e-04,0.036087
1,3.53647571e-04,3.62863473e-04,0.026060
2,1.22649464e-04,6.09914248e-04,3.972824
3,3.44452012e-04,3.52757314e-04,0.024112
4,1.80123418e-04,3.38183512e-04,0.877510
5,2.87452654e-04,4.05553001e-04,0.410851
