window,L_plus,L_minus,rel_gap
0,4.39667638e-04,4.56516253e-04,0.038321
1,3.70831403e-04,3.66795808e-04,0.011002
2,2.40179885e-04,2.59370107e-04,0.079899
3,3.48750909e-04,3.55060358e-04,0.018092
4,2.43467875e-04,2.43539063e-04,0.000292
5,2.86383962e-04,4.09617031e-04,0.430307
