window,L_plus,L_minus,rel_gap
0,4.20752389e-04,4.42656921e-04,0.052060
1,3.56035744e-04,3.59886006e-04,0.010814
2,2.33697807e-04,2.72526784e-04,0.166150
3,3.51298746e-04,3.45839362e-04,0.015786
4,2.39782137e-04,2.41262387e-04,0.006173
5,2.87471310e-04,4.07492626e-04,0.417507
