window,L_plus,L_minus,rel_gap
0,4.36169939e-04,4.60359821e-04,0.055460
1,3.65057786e-04,3.73052811e-04,0.021901
2,2.40870286e-04,2.57259730e-04,0.068043
3,3.57114215e-04,3.47153225e-04,0.028693
4,2.42192866e-04,2.44512630e-04,0.009578
5,2.89211574e-04,3.96072719e-04,0.369491
