window,L_plus,L_minus,rel_gap
0,3.19010753e-04,3.18239938e-04,0.002422
1,3.45106702e-04,2.28807027e-03,5.630037
2,4.08214051e-04,3.53793451e-03,7.666861
3,3.77991120e-04,4.16707480e-03,10.024266
4,4.11971094e-04,1.29098380e-02,30.336757
5,2.78006983e-03,2.80093960e-03,0.007507
