window,L_plus,L_minus,rel_gap
0,3.21714819e-04,3.21301894e-04,0.001285
1,3.42041021e-04,2.32575787e-03,5.799646
2,3.85736406e-04,2.96079810e-03,6.675703
3,3.74041847e-04,3.71436891e-03,8.930357
4,4.09228640e-04,1.19197518e-02,28.127365
5,2.63518514e-03,2.39959825e-03,0.098178
