oos_return
0.061789
0.016010
0.141729
0.198939
0.138888
0.082535
0.003220
0.212303
0.152531
-0.113981
0.102825
0.230691
0.151996
0.181346
0.101176
0.378677
0.060052
0.377074
0.070312
-0.128717
-0.164539
-0.073266
0.076574
0.081276
-0.084632
-0.017498
-0.009810
-0.059864
-0.146118
-0.029415
0.017598
0.072291
-0.083945
-0.198943
-0.005152
-0.062161
0.085498
0.009484
-0.043647
-0.048771
0.007665
0.034211
0.053080
-0.005011
0.047817
0.072547
-0.045622
-0.063500
0.002819
0.074752
0.119322
0.302597
-0.084263
-0.046356
-0.092857
-0.011101
-0.016596
-0.096251
0.070508
0.025123
-0.073316
-0.062603
0.006012
-0.053368
-0.118784
-0.048787
-0.043220
-0.029924
0.056124
-0.076430
0.126039
0.077244
0.006877
-0.070011
-0.111292
0.116592
-0.008906
-0.128243
-0.099675
-0.101321
0.054818
0.126694
-0.011391
0.162349
