oos_return
0.163934
0.051369
0.052474
0.063606
0.164879
0.184834
-0.093203
-0.064888
-0.004163
-0.045320
-0.034143
-0.070889
0.050621
-0.002544
0.029082
0.047382
0.010225
-0.062067
-0.099090
-0.032058
0.006509
-0.014222
-0.032091
-0.014806
0.015593
-0.052163
-0.044588
-0.012670
-0.002341
-0.025599
0.156305
0.097584
0.020033
0.001778
-0.005378
-0.007281
0.014139
0.005142
0.048447
0.043628
0.022605
-0.041114
0.009171
-0.001730
0.007073
0.092686
-0.013861
-0.031232
0.041457
-0.017331
-0.022652
-0.044828
-0.007409
-0.044518
0.008003
-0.015858
-0.020717
-0.058492
0.033299
0.076688
-0.004741
0.128095
0.601273
-0.183094
-0.045577
0.008096
0.076517
0.018642
0.169391
0.225317
0.169250
0.123441
0.027323
0.267107
0.220742
-0.144990
0.107100
0.245542
0.138984
0.182511
0.098706
0.389295
0.049013
0.404028
0.059692
-0.121012
-0.164494
-0.065084
0.078388
0.082463
-0.084851
-0.028096
-0.010374
-0.063805
-0.150524
-0.024408
0.025227
0.075478
-0.083070
-0.193509
-0.007209
-0.071329
-0.150796
-0.013998
0.077008
0.148637
0.017712
-0.049910
-0.129064
0.069897
-0.079400
-0.118392
0.134562
0.121748
0.012960
0.080614
0.124126
0.323478
-0.090602
-0.048539
-0.089404
-0.009471
-0.018923
-0.090887
0.063122
0.023345
-0.077378
-0.062609
0.010430
-0.049527
-0.114462
-0.045900
-0.036349
-0.028840
0.051698
-0.070779
0.121674
0.077778
0.020727
-0.068399
-0.108411
0.119785
-0.007503
-0.124877
