window,L_plus,L_minus,rel_gap
0,3.18178965e-04,3.19041719e-04,0.002712
1,3.45678302e-04,2.30363384e-03,5.664097
2,4.02030040e-04,3.62228695e-03,8.009991
3,3.70496709e-04,4.18243650e-03,10.288728
4,4.12395486e-04,1.30753033e-02,30.705738
5,2.66979611e-03,2.91441032e-03,0.091623
