window,L_plus,L_minus,rel_gap
0,3.21201573e-04,3.21741507e-04,0.001681
1,3.46571789e-04,2.31129723e-03,5.669029
2,3.91278707e-04,2.95137963e-03,6.542909
3,3.65477230e-04,3.70088872e-03,9.126181
4,4.10768582e-04,1.19481841e-02,28.087386
5,2.55908188e-03,2.47276225e-03,0.034908
