window,L_plus,L_minus,rel_gap
0,3.18881677e-04,3.18366103e-04,0.001619
1,3.41221516e-04,2.27647484e-03,5.671545
2,4.06159816e-04,3.56217800e-03,7.770385
3,3.75910720e-04,4.19958727e-03,10.171768
4,4.08788474e-04,1.29396273e-02,30.653601
5,2.82575749e-03,2.75548152e-03,0.025504
