window,L_plus,L_minus,rel_gap
0,3.21608997e-04,3.21404805e-04,0.000635
1,3.46038549e-04,2.34926399e-03,5.789024
2,3.84385174e-04,2.98679364e-03,6.770314
3,3.69569112e-04,3.71363224e-03,9.048546
4,3.87722102e-04,1.13824140e-02,28.357145
5,2.48096883e-03,2.55071744e-03,0.028113
