oos_return
0.020335
0.170449
0.017361
0.054510
-0.091264
-0.141850
0.138226
0.020772
-0.010348
0.137869
0.028406
0.052208
0.001039
-0.012461
-0.051141
-0.053492
-0.021721
0.048676
0.019454
-0.093241
-0.085168
-0.007591
-0.008180
0.076017
-0.012228
-0.038359
0.005489
0.022818
-0.014106
-0.047771
-0.015381
-0.024055
-0.022040
-0.011135
0.023786
-0.051377
-0.046240
0.021253
-0.068864
-0.054803
0.003373
0.034189
-0.021174
-0.027396
-0.021007
0.046171
-0.043106
-0.001946
0.045272
0.072475
-0.019650
-0.040121
-0.010988
0.005642
0.015423
0.076536
-0.018317
0.031698
0.098833
-0.126580
0.033309
0.149154
0.096581
-0.009645
-0.035989
0.004199
-0.049841
0.119285
0.164016
0.121730
0.059974
0.086110
