window,L_plus,L_minus,rel_gap
0,3.17964965e-04,3.18289531e-04,0.001021
1,3.47557885e-04,2.30182032e-03,5.622840
2,4.07972344e-04,3.50695802e-03,7.596068
3,3.67280503e-04,4.20049997e-03,10.436763
4,4.32462257e-04,1.32004060e-02,29.523834
5,2.68464768e-03,2.83831335e-03,0.057239
