ticker,year,month,ret_monthly,size,st_rev,turnover,vol,bm,mom,roe,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,investment,cbop,dy
CHAS,2014,1,0.12745098039215685,-1.0225942332884712,,-0.1477451800785778,,,,,,,,,,,,,,,,
CHBL,2014,1,1.0907335907335907,-0.3984915443116658,,1.831185802856513,,,,,,,,,,,,,,,,
CHCC,2014,1,0.216147890662032,0.7694356355370331,,0.4092011795450338,,,,,,,0.8737175038931496,,1.183952806478562,,,,,,,
CLOV,2014,1,0.7266368214885282,1.3177308434159187,,-0.5719382401478836,,,,,,,,,,,,,,,,
COLG,2014,1,0.05438066465256797,2.340476603267325,,-0.5861044646895275,,,,0.3077001164203475,,,-0.3807868795919254,,2.282902516837619,,,,-0.9711332048051272,,,
CPPL,2014,1,0.39330543933054396,0.05492992605143073,,0.32980402184057767,,,,,,,,,,,,,,,,
CRTM,2014,1,0.1809744779582365,-0.06271704648696262,,1.5958210466473837,,,,,,,,,,,,,,,,
CSAP,2014,1,0.09584393553859205,0.15114747585861538,,3.6788114961613556,,,,0.17680073274481706,,,0.1380468139697372,,-0.5807038870220137,,,,-0.966634421523717,,,
CWSM,2014,1,-0.043659043659043606,-0.2584945530333222,,-0.5646090394149118,,,,,,,,,,,,,,,,
DAAG,2014,1,-0.09759836484414919,-1.7468146442751822,,-0.020926523506604334,,,,,,,,,,,,,,,,
DADX,2014,1,0.3400335008375208,-0.8975557060033031,,-0.49479123309902334,,,,,,,,,,,,,,,,
DCL,2014,1,0.07040229885057481,0.15599389825416338,,0.5861232069274697,,,,,,,,,,,,,,,,
DFML,2014,1,0.12430426716141008,-0.2207864317187407,,0.7401957792296885,,,,,,,,,,,,,,,,
DFSM,2014,1,0.00868055555555558,-0.7674459374237751,,1.3746819478309367,,,,,,,,,,,,,,,,
DGKC,2014,1,0.11617870057156177,1.2536854998087765,,2.4390672230632764,,,,,,,0.6993812072273581,,-0.5123912176137989,,,,,,,
DIIL,2014,1,-0.052631578947368474,-1.3568347937299712,,-0.5848945897742802,,,,,,,,,,,,,,,,
DINT,2014,1,0.2746359284454525,0.4732309265193134,,-0.5668201489183172,,,,,,,,,,,,,,,,
DKTM,2014,1,0.43891050583657587,-1.3133652269284797,,-0.3061581025875878,,,,,,,,,,,,,,,,
DMTM,2014,1,0.03722222222222227,-1.2220044356823012,,-0.49311130062242586,,,,,,,,,,,,,,,,
DMTX,2014,1,0.3035714285714286,-1.8584068490245162,,-0.5229319391206022,,,,,,,,,,,,,,,,
DNCC,2014,1,0.6097560975609757,0.23562150010594285,,-0.5728276207545379,,,,,,,,,,,,,,,,
DOL,2014,1,0.1148148148148147,-0.4770087033057003,,0.20373931329296882,,,,,,,,,,,,,,,,
DSIL,2014,1,0.3081285444234405,-0.7582922795689961,,1.976224425778575,,,,,,,,,,,,,,,,
DSL,2014,1,-0.03392857142857131,-0.0891449471222746,,-0.5132470544639817,,,,,,,,,,,,,,,,
DSML,2014,1,0.6159420289855073,-1.637382669248219,,-0.485667009709978,,,,,,,,,,,,,,,,
DWSM,2014,1,0.08913649025069637,-0.9845162033002874,,0.1611539399421918,,,,,,,,,,,,,,,,
DWTM,2014,1,-0.1232628398791541,-0.6909150379858687,,-0.45348760505845653,,,,,,,,,,,,,,,,
DYNO,2014,1,0.3772298006295909,-0.5059384364591883,,0.08463170240674471,,,,,,,,,,,,,,,,
ECOP,2014,1,0.31582200247218783,-0.48984271050343975,,0.6951748042293869,,,,,,,,,,,,,,,,
EFOODS,2014,1,-0.023266947529682058,1.546605690977666,,0.03302617435523137,,,,,,,0.8089419202896232,,,,,,,,,
ELCM,2014,1,-0.13728651030193084,-1.6513842695872052,,-0.5457434606365622,,,,,,,,,,,,,,,,
ELSM,2014,1,0.27872319969233716,-0.32499957737637575,,-0.370964266653764,,,,,,,,,,,,,,,,
EMCO,2014,1,0.35074626865671643,-1.2820154206505197,,1.767966797646927,,,,,,,,,,,,,,,,
ENGRO,2014,1,0.12552089910342223,1.6746759475291133,,0.9164874664372835,,,,,,,0.21170614436375298,,,,,,,,,
EPCL,2014,1,0.12005965697240861,0.7265260136964772,,0.19010267275685896,,,,-0.27711520384190186,,,-0.968248629539204,,-0.22808547908182458,,,,0.5604292928589885,,,
EXIDE,2014,1,-0.08560943643512453,-0.03320086373904866,,-0.5379894042679179,,,,,,,,,,,,,,,,
FASM,2014,1,0.26890613493457205,-0.12269633190597208,,-0.515164962023005,,,,0.41692621375228955,,,1.1481290870064065,,0.11833566492524138,,,,,,,
FATIMA,2014,1,-0.008053221288515378,1.4181714365468183,,-0.41014255664724963,,,,0.33022252279396974,,,-1.1802210551877863,,0.09898439730299853,,,,-0.1392360324916108,,,
FCCL,2014,1,0.05579937304075244,1.1916833534259186,,0.46488630638290446,,,,,,,,,,,,,,,,
FECTC,2014,1,0.21599820748375542,-0.031094109772851326,,0.7071393683035199,,,,0.5903242766173299,,,-0.04178044308799666,,0.837050951178502,,,,,,,
FEROZ,2014,1,0.040618101545253804,0.4239936144437245,,-0.15357788746162554,,,,,,,,,,,,,,,,
FFBL,2014,1,-0.03149965761241735,1.3801709725347384,,-0.3120182200571523,,,,1.0266199282289639,,,-0.4033045016271738,,0.9384427523555722,,,,0.11555641217476142,,,
FFC,2014,1,0.013219006788138588,1.8344992728584182,,-0.21745135018344816,,,,2.625867772969212,,,-0.29046342159144994,,1.6443815624695173,,,,-0.15805545382295236,,,
FLYNG,2014,1,0.16123778501628672,0.2512527251351478,,-0.24708042956199117,,,,,,,,,,,,,,,,
FML,2014,1,1.0468529494778434,1.0676584792793657,,-0.5861012386420809,,,,,,,,,,,,,,,,
FRCL,2014,1,0.2794918330308531,-1.122052100091921,,-0.26929960763588956,,,,,,,,,,,,,,,,
FRSM,2014,1,-0.03533026113671267,-0.4003077517733223,,0.09922180238113741,,,,,,,,,,,,,,,,
FZCM,2014,1,0.13616500611781168,0.32833396394557407,,-0.5810221832901977,,,,,,,,,,,,,,,,
GADT,2014,1,0.3769817425467994,0.49554911893653114,,-0.3621529795064519,,,,0.06876540404887711,,,-0.0496698773944813,,-0.40569987301219,,,,0.0629523819522819,,,
GAIL,2014,1,0.28737864077669895,-1.0201322526021748,,-0.29435201708286685,,,,,,,,,,,,,,,,
GAMON,2014,1,-0.03547671840354771,-1.4863986556942943,,-0.36390553876695264,,,,,,,,,,,,,,,,
GATI,2014,1,0.12252100840336144,0.9461272229578209,,-0.5859971159470068,,,,,,,,,,,,,,,,
GATM,2014,1,0.3676081200353045,1.2961094770738248,,-0.31762744804457765,,,,,,,2.2309690688625787,,0.07906656638070325,,,,,,,
GFIL,2014,1,-0.08999999999999997,-0.9139707233314174,,-0.45382306369574443,,,,,,,,,,,,,,,,
GGL,2014,1,0.06132404181184681,0.6092575268774951,,-0.11372284562817112,,,,-0.017854824800733922,,,-1.7148507543428353,,-0.4736871775969749,,,,0.4852948806582096,,,
GHGL,2014,1,0.1419999999999999,1.4841149077353333,,-0.5457959801079176,,,,,,,,,,,,,,,,
GHNI,2014,1,0.3734392735527807,-0.48728969723935217,,-0.2800118812989373,,,,,,,0.976485406218273,,-0.6888468550315548,,,,,,,
GHNL,2014,1,0.7210567210567211,-0.39085180742241554,,1.032853976246457,,,,-0.6227630785969909,,,0.000681924411357391,,-0.8584356994548502,,,,-0.12788853747780463,,,
GLAXO,2014,1,0.13838925189046325,1.3308311657356118,,-0.21241086718721858,,,,-0.31933466455118786,,,-0.3227593240887839,,0.6790255566305473,,,,-0.649236408707654,,,
GLPL,2014,1,0.5689810640216411,0.7337761252350021,,-0.5763381391159075,,,,0.879475219911393,,,-0.2216561730216921,,1.673823689586809,,,,-0.29694359339078835,,,
GVGL,2014,1,0.3707165109034267,0.059267974148405976,,-0.552385502104156,,,,,,,,,,,,,,,,
GWLC,2014,1,0.15810276679841895,0.4881898826717734,,-0.5395706981109059,,,,,,,,,,,,,,,,
HABSM,2014,1,0.1692940370116518,0.2654523994481833,,-0.17741239828726027,,,,-0.000577233801292133,,,-0.030452282942503222,,-0.1679238461978106,,,,-1.053357068317687,,,
HAEL,2014,1,0.2638095238095237,-1.3274338185305317,,-0.10794972140397902,,,,,,,,,,,,,,,,
HAFL,2014,1,0.321803782123808,-1.5923460673135397,,-0.5606930992842499,,,,,,,,,,,,,,,,
HAL,2014,1,0.20953397367484894,-0.3571500092741328,,-0.515186963377996,,,,,,,0.0355776905050204,,0.8436752128573418,,,,1.5502792863051635,,,
HINO,2014,1,0.4877555050854152,0.4434153335646228,,-0.5014825330131354,,,,-0.6758603345519558,,,0.012988028595595249,,-0.43646761771093806,,,,0.0379047773987053,,,
HINOON,2014,1,0.223656458280604,0.4565346676200476,,-0.4631352999977933,,,,,,,0.7705530937268038,,3.2404446514738052,,,,,,,
HIRAT,2014,1,0.10241356816699265,-0.3227949080107669,,3.3260502839222603,,,,,,,,,,,,,,,,
HSPI,2014,1,0.111014744145707,-0.3394192410406214,,-0.4468298509944207,,,,-0.849935263004979,,,0.5571882372435984,,-1.3428762688762381,,,,,,,
HUBC,2014,1,0.06340579710144922,1.5788068180166595,,-0.3346686917422346,,,,0.5139471419402017,,,-1.221576110094362,,-0.4081891651027248,,,,-0.044006882748911125,,,
HUMNL,2014,1,0.1858914521936259,1.6671725955935353,,-0.5803837881420694,,,,0.4220973518272737,,,0.5250303104920003,,1.959016541104525,,,,,,,
HWQS,2014,1,0.021170610211706187,-1.1243991095859613,,0.4096753044826778,,,,,,,,,,,,,,,,
IBFL,2014,1,0.3874820143884894,1.0956186620781776,,-0.5749978809618852,,,,0.1907731699652302,,,-0.7766639292838754,,-1.0568190990783815,,,,-0.46288798639496564,,,
IBLHL,2014,1,0.12836067833999731,0.3280072847514505,,-0.4828676068989605,,,,,,,,,,,,,,,,
ICI,2014,1,0.269148683898506,1.0910336820169066,,-0.2664066066388962,,,,,,,,,,,,,,,,
ICL,2014,1,-0.005778894472361684,0.1441339854216986,,-0.5317373078287315,,,,,,,,,,,,,,,,
IDRT,2014,1,0.03398755385351837,-0.8994578295512821,,-0.4502714051590413,,,,,,,,,,,,,,,,
IDSM,2014,1,0.09268292682926815,-1.208352254255618,,-0.5357937163509587,,,,,,,,,,,,,,,,
IDYM,2014,1,-0.07070085470085474,1.413850290540399,,-0.5855627741376309,,,,,,,,,,,,,,,,
ILTM,2014,1,0.5371063642369522,,,,,,,,,,0.5056947335711901,,0.01402024388913025,,,,,,,
INDU,2014,1,0.14414414414414423,1.0956135002770653,,-0.47716144661189713,,,,0.09358461885568747,,,-0.37388609814988577,,0.0025056677971902223,,,,-1.171176128850336,,,
INIL,2014,1,0.10976924735820592,0.3979981837715179,,-0.09111652900798971,,,,-0.3206250069563975,,,0.03905582468135185,,-0.5425160273279444,,,,0.165446706768626,,,
INKL,2014,1,0.6497109826589593,-1.4314072544065457,,-0.2797271279473245,,,,,,,,,,,,,,,,
ISIL,2014,1,0.15495668912415783,0.7989521077384086,,-0.5768796737438787,,,,-0.17195618438765822,,,-0.5786035789287011,,-0.1697339091906003,,,,0.5363084923305382,,,
ISL,2014,1,0.2590011614401859,0.5527917250807437,,-0.09310734168171178,,,,,,,,,,,,,,,,
JATM,2014,1,0.1871227364185113,-1.397103633407808,,-0.48334893966441167,,,,,,,,,,,,,,,,
JDMT,2014,1,0.9615789473684211,-0.38242894347139733,,-0.3604885287114845,,,,-0.2597628447942824,,,-0.1583910797863407,,-0.5547985908309653,,,,-0.23467459915211433,,,
JDWS,2014,1,0.017615509521232253,0.6798936951692659,,-0.5609352866173194,,,,,,,,,,,,,,,,
JKSM,2014,1,0.17630385487528333,0.17774206297118164,,-0.5498880043527117,,,,0.13423260998512185,,,-0.2690956475849463,,0.1858217620101536,,,,-0.1845406368717028,,,
JOPP,2014,1,0.9212713936430319,-1.2257501705604559,,0.2638194534265545,,,,,,,,,,,,,,,,
JUBS,2014,1,0.24010554089709757,-1.0576039201249683,,-0.41754339931038664,,,,,,,,,,,,,,,,
JVDC,2014,1,-0.1548862937922557,0.9279148239632395,,-0.5861044646895275,,,,,,,,,,,,,,,,
KAPCO,2014,1,0.036437246963562764,1.3925019365460005,,-0.5475684481858557,,,,,,,,,,,,,,,,
KCL,2014,1,0.5918367346938775,-1.0935539151547895,,-0.4886720436561889,,,,,,,,,,,,,,,,
KHTC,2014,1,-0.06000000000000005,-0.2729972953563294,,-0.5575023922486197,,,,,,,,,,,,,,,,
KML,2014,1,0.30965909090909083,0.6554306447653613,,-0.5403802490689839,,,,2.5925589680681336,,,-1.5095409448067942,,0.013855101643655951,,,,0.6439462327272439,,,
KOHC,2014,1,0.22880229109133676,0.9942383394651447,,0.2085491210982013,,,,1.1498772859704927,,,-0.789291601624309,,1.0186157748775893,,,,-0.4798101743524386,,,
KOHE,2014,1,-0.013806706114398493,0.33456407376880476,,-0.450457608526764,,,,-0.216874001477863,,,-0.05860697743508413,,-0.34938076250209654,,,,-1.3936020971074985,,,
KOHP,2014,1,0.22807017543859653,-1.9681807859445115,,0.5479307327590575,,,,,,,,,,,,,,,,
KOHTM,2014,1,0.1440758293838862,-0.8252783647389099,,0.07467597801464891,,,,,,,,,,,,,,,,
KOIL,2014,1,0.1673728813559323,-1.3435674992692068,,2.6099079695021756,,,,,,,,,,,,,,,,
KOSM,2014,1,0.014285714285714013,0.5322220946658808,,-0.5366007627263288,,,,,,,,,,,,,,,,
KPUS,2014,1,-0.1404011461318052,-1.4116892962952505,,-0.585537149778091,,,,,,,2.2309690688625787,,-1.954578665341821,,,,,,,
KSBP,2014,1,-0.03696734919756495,-0.43605668994022895,,-0.4931213254529601,,,,,,,,,,,,,,,,
KSTM,2014,1,0.5784313725490198,-1.6536332678309509,,0.024741709610096845,,,,,,,,,,,,,,,,
KTML,2014,1,-0.014671557185728545,1.2291313525752425,,-0.4163860346596274,,,,-0.4813331820835897,,,0.04922562783094332,,-0.5570294175576269,,,,-0.12503332126593966,,,
LEUL,2014,1,0.1212121212121211,-1.8601501184860025,,0.11181498493871343,,,,,,,,,,,,,,,,
LMSM,2014,1,-0.0950819672131149,-1.5817034151019211,,-0.20236250845845927,,,,-0.8623518225561192,,,-2.77008659334643,,,,,,1.6524398331524772,,,
LOTCHEM,2014,1,-0.0095367847411445,0.6255600878516403,,-0.08338398152776968,,,,-0.9237208505019715,,,-0.3585448893503883,,-1.5973961646821886,,,,-0.33372142802177923,,,
LPL,2014,1,-0.0010050251256281673,0.30472946788394223,,-0.4444808967984944,,,,,,,,,,,,,,,,
LUCK,2014,1,0.032947610631273605,1.6629093313676804,,-0.3308440789592284,,,,,,,,,,,,,,,,
MACFL,2014,1,0.11945231350330499,-0.34196575306842225,,-0.2028844933810693,,,,,,,,,,,,,,,,
MARI,2014,1,0.06144804889515765,1.098303983826036,,0.6485477332789625,,,,,,,1.1100829916163213,,,,,,,,,
MDTL,2014,1,0.24999999999999978,-0.7353419664150223,,2.01208426152093,,,,,,,,,,,,,,,,
MEHT,2014,1,-0.018904044029672162,0.35184567735414357,,-0.5835451689228242,,,,-0.025233972976715674,,,-0.2738818077907686,,-0.13141813943121086,,,,0.046571739658594236,,,
MERIT,2014,1,0.14293785310734464,0.15500932689193322,,0.08651395200817497,,,,,,,1.767801628903426,,-1.0819607288870559,,,,,,,
MFFL,2014,1,0.04623104084170815,0.8223784438034474,,-0.5465232648622182,,,,,,,,,,,,,,,,
MIRKS,2014,1,0.41463414634146334,0.13303839408774198,,-0.43939450748679193,,,,-0.20340935741511842,,,-0.83452398973356,,-0.8387057998174102,,,,0.305278855357374,,,
MLCF,2014,1,0.07801676995989792,1.1114965384095266,,0.9065834249986059,,,,,,,,,,,,,,,,
MQTM,2014,1,0.13148678764724608,-0.7003760053256197,,0.3093535395760883,,,,,,,,,,,,,,,,
MRNS,2014,1,-0.013333333333333308,0.303162461477396,,-0.5449590471107014,,,,,,,,,,,,,,,,
MSOT,2014,1,0.15627965833596957,0.5740390356782276,,-0.3997246672505601,,,,,,,,,,,,,,,,
MTIL,2014,1,0.5576036866359446,-1.394780581067584,,1.5678708131879286,,,,,,,,,,,,,,,,
MTL,2014,1,-0.04072538860103625,1.606209495441462,,-0.5537113169157694,,,,1.206304799071844,,,-0.5212145710021319,,0.9714303454108896,,,,-0.3011418005739469,,,
MUBT,2014,1,0.28095238095238106,-1.9737755166487605,,0.9309172826012878,,,,,,,,,,,,,,,,
MUREB,2014,1,1.0029748512574375,0.9542300508624265,,-0.20960476205097672,,,,,,,,,,,,,,,,
NAGC,2014,1,0.1059033590001115,-0.21177816975758054,,-0.5021195175941044,,,,-0.1297975777577566,,,-0.38438580508868464,,-0.21610356026879757,,,,-0.460901795178697,,,
NATF,2014,1,0.3776796830786644,1.8264536013376091,,-0.5542180182682027,,,,,,,,,,,,,,,,
NCL,2014,1,0.05980066445182719,0.7806742840475979,,1.8259359034720983,,,,,,,,,,,,,,,,
NCPL,2014,1,0.03479010925819437,0.7114457551016821,,-0.12193034428281523,,,,0.8955662509870338,,,-1.6630402933383313,,,,,,0.1291263818636182,,,
NESTLE,2014,1,0.652980132450331,2.3636121947567768,,-0.5793402559905937,,,,,,,1.631186318546215,,1.364317770548357,,,,,,,
NETSOL,2014,1,0.031569384510560905,0.15794422151139959,,1.6109451545692477,,,,,,,0.4322007320986865,,-0.08487767379305884,,,,,,,
NICL,2014,1,1.467828418230563,-0.16762512229384574,,0.37226720633070737,,,,,,,,,,,,,,,,
NML,2014,1,0.057214712354605624,1.310316862468266,,1.693398516240039,,,,-0.29511225271361924,,,0.004062201633157678,,-0.7186009766699817,,,,-1.0734080276426858,,,
NONS,2014,1,-0.08159660897209464,-0.8987643562541818,,-0.46248476346949724,,,,,,,,,,,,,,,,
NPL,2014,1,0.08649367930805041,0.6485556649868259,,-0.046083472973221414,,,,0.5561049491516554,,,-1.8151119196114278,,-0.21385177804832647,,,,-0.010592402811925933,,,
NRL,2014,1,-0.019116555308092087,0.8269421992558812,,-0.2922783160329219,,,,,,,,,,,,,,,,
NSRM,2014,1,0.9404008438818565,-0.7639281445126545,,,,,,0.39671021259652217,,,,,,,,,,,,
OGDC,2014,1,-0.01382255029671442,2.3636121947567768,,-0.5599904922851042,,,,,,,0.5166815961415174,,0.8807387876152157,,,,,,,
OTSU,2014,1,0.2558041367665682,-0.6560053744961932,,-0.28197896450237075,,,,,,,,,,,,,,,,
PACE,2014,1,0.15303430079155667,-0.359192494339172,,1.6482045171381576,,,,,,,,,,,,,,,,
PAEL,2014,1,-0.03851925962981484,0.7839296054314256,,0.33125682947527607,,,,-0.48749451714885367,,,-0.883153995965444,,-0.49694987674357355,,,,-0.005928684285095511,,,
PAKD,2014,1,0.013233601841196707,-0.5860550536580722,,-0.4921346420156991,,,,-0.1783042760281303,,,-0.06755099440551966,,-0.1500760152321628,,,,-0.2257327271964014,,,
PAKT,2014,1,0.1627183706836801,1.9035339305894232,,-0.5607030649754822,,,,,,,,,,,,,,,,
PCAL,2014,1,-0.09880806505514084,0.19511466248335665,,-0.572059383968918,,,,-0.3817159322696325,,,0.055786004606938444,,-0.214604138210499,,,,-0.31073974246539426,,,
PECO,2014,1,0.050000000000000044,-1.0787934055677075,,-0.5855880398603536,,,,-0.7690294265041258,,,-0.509160029142081,,-1.4354813156500768,,,,-0.7005522295337673,,,
PGCL,2014,1,-0.001264984037106065,-0.6662582310331308,,-0.551768607567599,,,,-0.05285378760364336,,,0.20838610364083743,,0.006223392913442068,,,,-0.5038705294697794,,,
PHDL,2014,1,0.1345623707787731,-0.42174985636793527,,-0.5853835087740787,,,,,,,,,,,,,,,,
PIAA,2014,1,0.10023866348448696,,,,,,,,,,,,,,,,,,,
PIBTL,2014,1,1.3632127266397065,1.5502085503236498,,-0.5741417440222636,,,,,,,,,,,,,,,,
PICT,2014,1,0.12615384615384606,1.0895535635846763,,-0.5730016793515269,,,,,,,0.6167425120910586,,1.7254176178653697,,,,,,,
PIOC,2014,1,0.04151436031331612,0.5339264489811842,,0.6445975177482922,,,,,,,0.8184066448368619,,,,,,,,,
PKGP,2014,1,-0.029940119760479167,0.4656835857155519,,1.5132193134159375,,,,,,,0.16885602743699574,,,,,,,,,
PKGS,2014,1,0.2558412500458498,1.105816088772924,,-0.4281149006200157,,,,,,,0.9198489223623126,,-1.1633428235684458,,,,,,,
PMPK,2014,1,0.30379746835443044,1.314425751675057,,-0.5822764298866937,,,,,,,,,,,,,,,,
PMRS,2014,1,0.34439775910364134,-0.981700613077447,,-0.3634142828655181,,,,,,,,,,,,,,,,
POL,2014,1,0.06443511281670045,1.8538285124357328,,-0.4309946366889224,,,,0.6898579856212252,,,-1.0949951054188969,,0.4184560386712913,,,,-0.8650880438117979,,,
POML,2014,1,0.5079365079365079,-0.48663575984737145,,-0.5432797885305537,,,,,,,,,,,,,,,,
PPL,2014,1,0.033417461207702504,2.3636121947567768,,-0.47471410461599356,,,,,,,,,,,,,,,,
PPP,2014,1,0.12168184460375908,-0.8634252457325648,,-0.4620214715047049,,,,,,,0.01233492572654961,,-0.2840805826848336,,,,,,,
PPVC,2014,1,0.7894736842105263,-1.4706731834697697,,1.246643639835847,,,,,,,-0.2430844541335176,,-1.9349121568798924,,,,3.907358412648371,,,
PRET,2014,1,0.07027027027027022,-0.44726398588496014,,-0.18895897169805265,,,,,,,,,,,,,,,,
