ticker,year,shares
GHGL,2025,1000386949
GHGL,2026,999714838
GHNI,2013,42602339
GHNI,2014,42602339
GHNI,2015,42602339
GHNI,2016,42602339
GHNI,2017,42602339
GHNI,2018,42602339
GHNI,2019,42602339
GHNI,2020,42602339
GHNI,2021,42602339
GHNI,2022,42602339
GHNI,2023,42618527
GHNI,2024,42606979
GHNI,2025,42606944
GHNI,2026,42608844
GHNL,2013,57149718
GHNL,2014,57149718
GHNL,2015,57149718
GHNL,2016,57149718
GHNL,2017,57149718
GHNL,2018,57149718
GHNL,2019,57149718
GHNL,2020,57149718
GHNL,2021,57096943
GHNL,2022,57149718
GHNL,2023,57002500
GHNL,2024,57002500
GHNL,2025,57002500
GHNL,2026,57002500
GLAXO,2013,318614748
GLAXO,2014,318614748
GLAXO,2015,318614748
GLAXO,2016,318614748
GLAXO,2017,318614748
GLAXO,2018,318614748
GLAXO,2019,318614748
GLAXO,2020,318614748
GLAXO,2021,318614748
GLAXO,2022,318614748
GLAXO,2023,317829167
GLAXO,2024,318520809
GLAXO,2025,318466169
GLAXO,2026,318467278
GLPL,2013,31872000
GLPL,2014,31872000
GLPL,2015,31872000
GLPL,2016,31872000
GLPL,2017,31872000
GLPL,2018,31872000
GLPL,2019,31872000
GLPL,2020,31872000
GLPL,2021,31872000
GLPL,2022,31872000
GLPL,2023,31872000
GLPL,2024,31904482
GLPL,2025,31824843
GLPL,2026,31872000
GOC,2013,7348000
GOC,2014,7348000
GOC,2015,7348000
GOC,2016,7348000
GOC,2017,7348000
GOC,2018,7348000
GOC,2019,7348000
GOC,2020,7348000
GOC,2021,7348000
GOC,2022,7348000
GOC,2023,7349665
GOC,2024,7349442
GOC,2025,7359544
GOC,2026,7348950
GRYL,2013,21500000
GRYL,2014,21500000
GRYL,2015,21500000
GRYL,2016,21500000
GRYL,2017,21500000
GRYL,2018,21500000
GRYL,2019,21500000
GRYL,2020,21500000
GRYL,2021,21500000
GRYL,2022,21500000
GRYL,2023,21500000
GRYL,2024,21500000
GRYL,2025,21500000
GRYL,2026,21500000
GSKCH,2013,117054508
GSKCH,2014,117054508
GSKCH,2015,117054508
GSKCH,2016,117054508
GSKCH,2017,117054508
GSKCH,2018,117053704
GSKCH,2019,117087430
GSKCH,2020,117069481
GSKCH,2021,117078113
GSKCH,2022,117054508
GSKCH,2023,117054508
GSKCH,2024,117054508
GSKCH,2025,117054508
GSKCH,2026,117054508
GVGL,2013,149974603
GVGL,2014,149974603
GVGL,2015,149974603
GVGL,2016,149974603
GVGL,2017,149974603
GVGL,2018,149974603
GVGL,2019,149974603
GVGL,2020,149974603
GVGL,2021,149974603
GVGL,2022,149974603
GVGL,2023,149804942
GVGL,2024,149916027
GVGL,2025,150019364
GVGL,2026,149942178
GWLC,2013,400805621
GWLC,2014,400805621
GWLC,2015,400805621
GWLC,2016,400805621
GWLC,2017,400805621
GWLC,2018,400805621
GWLC,2019,400805621
GWLC,2020,400805621
GWLC,2021,400805621
GWLC,2022,400805621
GWLC,2023,400132143
GWLC,2024,400627586
GWLC,2025,400135027
GWLC,2026,400273960
HABSM,2013,149972209
HABSM,2014,149972209
HABSM,2015,149972209
HABSM,2016,149972209
HABSM,2017,149972209
HABSM,2018,149972209
HABSM,2019,149972209
HABSM,2020,149972209
HABSM,2021,149972209
HABSM,2022,149972209
HABSM,2023,150028217
HABSM,2024,135018802
HABSM,2025,135049653
HABSM,2026,135000000
HAEL,2013,12996304
HAEL,2014,12996304
HAEL,2015,12996304
HAEL,2016,12996304
HAEL,2017,12996304
HAEL,2018,12996304
HAEL,2019,12996304
HAEL,2020,12996304
HAEL,2021,12996304
HAEL,2022,12996304
HAEL,2023,12949451
HAEL,2024,12968493
HAEL,2025,12951402
HAEL,2026,12996304
HAFL,2013,1200000
HAFL,2014,1200000
HAFL,2015,1200000
HAFL,2016,1200000
HAFL,2017,1200000
HAFL,2018,1200000
HAFL,2019,1200000
HAFL,2020,1200000
HAFL,2021,1200000
HAFL,2022,1200000
HAFL,2023,1200000
HAFL,2024,1200000
HAFL,2025,1200000
HAFL,2026,1200000
HAL,2013,40000000
HAL,2014,40000000
HAL,2015,40000000
HAL,2016,40052439
HAL,2017,39847423
HAL,2018,40047674
HAL,2019,40015909
HAL,2020,40000000
HAL,2021,40000000
HAL,2022,40000000
HAL,2023,40000000
HAL,2024,40000000
HAL,2025,40000000
HAL,2026,40000000
HASCOL,2013,999120680
HASCOL,2014,999120680
HASCOL,2015,999120680
HASCOL,2016,999120680
HASCOL,2017,999120680
HASCOL,2018,999120680
HASCOL,2019,999120680
HASCOL,2020,999120680
HASCOL,2021,999120680
HASCOL,2022,999120680
HASCOL,2023,999120680
HASCOL,2024,999120680
HASCOL,2025,999120680
HASCOL,2026,999120680
HBL,2013,1467062880
HBL,2014,1467062880
HBL,2015,1467062880
HBL,2016,1467062880
HBL,2017,1467062880
HBL,2018,1467062880
HBL,2019,1467062880
HBL,2020,1467062880
HBL,2021,1467062880
HBL,2022,1467062880
HBL,2023,1466872936
HBL,2024,1466817028
HBL,2025,1466958146
HBL,2026,1466852508
HGFA,2013,283500000
HGFA,2014,283500000
HGFA,2015,283500000
HGFA,2016,283500000
HGFA,2017,283500000
HGFA,2018,283500000
HGFA,2019,283500000
HGFA,2020,283500000
HGFA,2021,283500000
HGFA,2022,283500000
HGFA,2023,283500000
HGFA,2024,283500000
HGFA,2025,283500000
HGFA,2026,283500000
HICL,2013,123434444
HICL,2014,123434444
HICL,2015,123434444
HICL,2016,123434444
HICL,2017,123434444
HICL,2018,123434444
HICL,2019,123434444
HICL,2020,123434444
HICL,2021,123434444
HICL,2022,123434444
HICL,2023,123935165
HICL,2024,124006283
HICL,2025,124245263
HICL,2026,123874755
HIFA,2013,284125000
HIFA,2014,284125000
HIFA,2015,284125000
HIFA,2016,284125000
HIFA,2017,284125000
HIFA,2018,284125000
HIFA,2019,284125000
HIFA,2020,284125000
HIFA,2021,284125000
HIFA,2022,284125000
HIFA,2023,136408140
HIFA,2024,25506711
HIFA,2025,284125000
HIFA,2026,284125000
HINO,2013,24801120
HINO,2014,24801120
HINO,2015,24801120
HINO,2016,24801120
HINO,2017,24801120
HINO,2018,24801120
HINO,2019,24801120
HINO,2020,24801120
HINO,2021,24801120
HINO,2022,24801120
HINO,2023,24801120
HINO,2024,24666154
HINO,2025,24801991
HINO,2026,24801120
HINOON,2013,52984919
HINOON,2014,52984919
HINOON,2015,52984919
HINOON,2016,52984919
HINOON,2017,52984919
HINOON,2018,52984919
HINOON,2019,52984919
HINOON,2020,52984919
HINOON,2021,52984919
HINOON,2022,52984919
HINOON,2023,52988181
HINOON,2024,52979987
HINOON,2025,52981518
HINOON,2026,52983368
HIRAT,2013,86577920
HIRAT,2014,86577920
HIRAT,2015,86577920
HIRAT,2016,86577920
HIRAT,2017,86577920
HIRAT,2018,86577920
HIRAT,2019,86577920
HIRAT,2020,86577920
HIRAT,2021,86577920
HIRAT,2022,86577920
HIRAT,2023,86577920
HIRAT,2024,86577920
HIRAT,2025,86577920
HIRAT,2026,86577920
HMB,2013,1047812123
HMB,2014,1047812123
HMB,2015,1047812123
HMB,2016,1047812123
HMB,2017,1047812123
HMB,2018,1047812123
HMB,2019,1047812123
HMB,2020,1047812123
HMB,2021,1047812123
HMB,2022,1047812123
HMB,2023,1047864976
HMB,2024,1047707346
HMB,2025,1048013132
HMB,2026,1047831480
HMM,2013,29801639
HMM,2014,29801639
HMM,2015,29801639
HMM,2016,29801639
HMM,2017,29801639
HMM,2018,29801639
HMM,2019,29986486
HMM,2020,30122581
HMM,2021,30109259
HMM,2022,29801639
HMM,2023,29801639
HMM,2024,29801639
HMM,2025,29801639
HMM,2026,29801639
HRPL,2013,40000000
HRPL,2014,40000000
HRPL,2015,40000000
HRPL,2016,40000000
HRPL,2017,40000000
HRPL,2018,40000000
HRPL,2019,40000000
HRPL,2020,40000000
HRPL,2021,40000000
HRPL,2022,40000000
HRPL,2023,40000000
HRPL,2024,40040000
HRPL,2025,39983673
HRPL,2026,40000000
HSM,2013,52965000
HSM,2014,52965000
HSM,2015,52965000
HSM,2016,52965000
HSM,2017,52965000
HSM,2018,52965000
HSM,2019,27475781
HSM,2020,32435691
HSM,2021,40787931
HSM,2022,52965000
HSM,2023,52965000
HSM,2024,52965000
HSM,2025,52965000
HSM,2026,52965000
HSPI,2013,55125000
HSPI,2014,55125000
HSPI,2015,55125000
HSPI,2016,55125000
HSPI,2017,55125000
HSPI,2018,55125000
HSPI,2019,55125000
HSPI,2020,55125000
HSPI,2021,55125000
HSPI,2022,55125000
HSPI,2023,55484300
HSPI,2024,55484300
HSPI,2025,55484300
HSPI,2026,55484300
HTL,2013,139204800
HTL,2014,139204800
HTL,2015,139204800
HTL,2016,139204800
HTL,2017,139204800
HTL,2018,139204800
HTL,2019,139204800
HTL,2020,139204800
HTL,2021,139204800
HTL,2022,139204800
HTL,2023,139204800
HTL,2024,139230566
HTL,2025,139255000
HTL,2026,139204800
HUBC,2013,1297007673
HUBC,2014,1297007673
HUBC,2015,1297007673
HUBC,2016,1297007673
HUBC,2017,1297007673
HUBC,2018,1297007673
HUBC,2019,1297007673
HUBC,2020,1297007673
HUBC,2021,1297007673
HUBC,2022,1297007673
HUBC,2023,1297346205
HUBC,2024,1297058806
HUBC,2025,1297041332
HUBC,2026,1297154400
HUMNL,2013,1136587500
HUMNL,2014,1136587500
HUMNL,2015,1136587500
HUMNL,2016,1136587500
HUMNL,2017,1136587500
HUMNL,2018,1136587500
HUMNL,2019,1136587500
HUMNL,2020,1136587500
HUMNL,2021,1136587500
HUMNL,2022,1136587500
HUMNL,2023,1131178421
HUMNL,2024,1135040000
HUMNL,2025,1136749730
HUMNL,2026,1134000000
HUSI,2013,10625852
HUSI,2014,10625852
HUSI,2015,10625852
HUSI,2016,10625852
HUSI,2017,10625852
HUSI,2018,10625852
HUSI,2019,10625852
HUSI,2020,10625852
HUSI,2021,10625852
HUSI,2022,10625852
HUSI,2023,10625852
HUSI,2024,10625852
HUSI,2025,10625852
HUSI,2026,10625852
HWQS,2013,32400000
HWQS,2014,32400000
HWQS,2015,32400000
HWQS,2016,32400000
HWQS,2017,32400000
HWQS,2018,32400000
HWQS,2019,32400000
HWQS,2020,32400000
HWQS,2021,32400000
HWQS,2022,32400000
HWQS,2023,32400000
HWQS,2024,32400000
HWQS,2025,32400000
HWQS,2026,32400000
IBFL,2013,310558187
IBFL,2014,310558187
IBFL,2015,310558187
IBFL,2016,310558187
IBFL,2017,310558187
IBFL,2018,310558187
IBFL,2019,310558187
IBFL,2020,310558187
IBFL,2021,310558187
IBFL,2022,310558187
IBFL,2023,309696939
IBFL,2024,310541579
IBFL,2025,310971333
IBFL,2026,310506995
IBLHL,2013,71429009
IBLHL,2014,71429009
IBLHL,2015,71429009
IBLHL,2016,71429009
IBLHL,2017,71429009
IBLHL,2018,71429009
IBLHL,2019,71429009
IBLHL,2020,71429009
IBLHL,2021,71429009
IBLHL,2022,71429009
IBLHL,2023,85585319
IBLHL,2024,83944444
IBLHL,2025,85749383
IBLHL,2026,98525982
ICI,2013,92352749
ICI,2014,92352749
ICI,2015,92352749
ICI,2016,92352749
ICI,2017,92352749
ICI,2018,92352749
ICI,2019,92344231
ICI,2020,92347683
ICI,2021,92365871
ICI,2022,92352749
ICI,2023,92359050
ICI,2024,92359050
ICI,2025,92359050
ICI,2026,92359050
ICIBL,2013,288709091
ICIBL,2014,288709091
ICIBL,2015,288709091
ICIBL,2016,288709091
ICIBL,2017,288709091
ICIBL,2018,288709091
ICIBL,2019,288709091
ICIBL,2020,288709091
ICIBL,2021,288709091
ICIBL,2022,288709091
ICIBL,2023,280500000
ICIBL,2024,283225000
ICIBL,2025,281648889
ICIBL,2026,43052984
ICL,2013,99888916
ICL,2014,99888916
ICL,2015,99888916
ICL,2016,99888916
ICL,2017,99888916
ICL,2018,99888916
ICL,2019,99888916
ICL,2020,99888916
ICL,2021,99888916
ICL,2022,99888916
ICL,2023,100010734
ICL,2024,99982107
ICL,2025,99985054
ICL,2026,99999999
IDRT,2013,19852800
IDRT,2014,19852800
IDRT,2015,19852800
IDRT,2016,19852800
IDRT,2017,19852800
IDRT,2018,19852800
IDRT,2019,19852800
IDRT,2020,19852800
IDRT,2021,19852800
IDRT,2022,19852800
IDRT,2023,19852800
IDRT,2024,19852800
IDRT,2025,19853263
IDRT,2026,19852800
IDSM,2013,9920000
IDSM,2014,9920000
IDSM,2015,9920000
IDSM,2016,9920000
IDSM,2017,9920000
IDSM,2018,9920000
IDSM,2019,9920000
IDSM,2020,9920000
IDSM,2021,9920000
IDSM,2022,9920000
IDSM,2023,9920000
IDSM,2024,9920000
IDSM,2025,9921161
IDSM,2026,9920000
IDYM,2013,54220073
IDYM,2014,54220073
IDYM,2015,54220073
IDYM,2016,54220073
IDYM,2017,54220073
IDYM,2018,54220073
IDYM,2019,54220073
IDYM,2020,54220073
IDYM,2021,54220073
IDYM,2022,54220073
IDYM,2023,54207657
IDYM,2024,54070370
IDYM,2025,54199544
IDYM,2026,54221193
IGIHL,2013,142690454
IGIHL,2014,142690454
IGIHL,2015,142690454
IGIHL,2016,142690454
IGIHL,2017,142690454
IGIHL,2018,142690454
IGIHL,2019,142690454
IGIHL,2020,142690454
IGIHL,2021,142690454
IGIHL,2022,142690454
IGIHL,2023,142598377
IGIHL,2024,142597679
IGIHL,2025,142668661
IGIHL,2026,142630550
IGIL,2013,168124000
IGIL,2014,168124000
IGIL,2015,168124000
IGIL,2016,168124000
IGIL,2017,168124000
IGIL,2018,168124000
IGIL,2019,168124000
IGIL,2020,168124000
IGIL,2021,168124000
IGIL,2022,168124000
IGIL,2023,169879762
IGIL,2024,170062195
IGIL,2025,170715323
IGIL,2026,170567200
ILP,2013,1401303401
ILP,2014,1401303401
ILP,2015,1401303401
ILP,2016,1401303401
ILP,2017,1401303401
ILP,2018,1401303401
ILP,2019,1401303401
ILP,2020,1401303401
ILP,2021,1401303401
ILP,2022,1401303401
ILP,2023,1401796039
ILP,2024,1401890400
ILP,2025,1400155990
ILP,2026,1401709468
IMAGE,2013,84487864
IMAGE,2014,84487864
IMAGE,2015,84487864
IMAGE,2016,84487864
IMAGE,2017,84487864
IMAGE,2018,84487864
IMAGE,2019,84487864
IMAGE,2020,84487864
IMAGE,2021,84487864
IMAGE,2022,84487864
IMAGE,2023,108796335
IMAGE,2024,143690955
IMAGE,2025,230402252
IMAGE,2026,230369650
IML,2013,99229730
IML,2014,99229730
IML,2015,99229730
IML,2016,99229730
IML,2017,99229730
IML,2018,99229730
IML,2019,99229730
IML,2020,99229730
IML,2021,99229730
IML,2022,99229730
IML,2023,99192174
IML,2024,98701250
IML,2025,98748148
IML,2026,99020000
IMSL,2013,99020000
IMSL,2014,99020000
IMSL,2015,99020000
IMSL,2016,99020000
IMSL,2017,99020000
IMSL,2018,99020000
IMSL,2019,99290385
IMSL,2020,99020000
IMSL,2021,99020000
IMSL,2022,99020000
IMSL,2023,99020000
IMSL,2024,99020000
IMSL,2025,99020000
IMSL,2026,99020000
INDU,2013,78600517
INDU,2014,78600517
INDU,2015,78600517
INDU,2016,78600517
INDU,2017,78600517
INDU,2018,78600517
INDU,2019,78600517
INDU,2020,78600517
INDU,2021,78600517
INDU,2022,78600517
INDU,2023,78598154
INDU,2024,78600469
INDU,2025,78601008
INDU,2026,78600000
INIL,2013,131845138
INIL,2014,131845138
INIL,2015,131845138
INIL,2016,131845138
INIL,2017,131845138
INIL,2018,131845138
INIL,2019,131845138
INIL,2020,131845138
INIL,2021,131845138
INIL,2022,131845138
INIL,2023,131917353
INIL,2024,131882811
INIL,2025,131938351
INIL,2026,131881860
INKL,2013,9686404
INKL,2014,9686404
INKL,2015,9686404
INKL,2016,9686404
INKL,2017,9686404
INKL,2018,9686404
INKL,2019,9686404
INKL,2020,9686404
INKL,2021,9686404
INKL,2022,9686404
INKL,2023,9681579
INKL,2024,9687719
INKL,2025,9673668
INKL,2026,9675000
ISIL,2013,66363684
ISIL,2014,66363684
ISIL,2015,66363684
ISIL,2016,66363684
ISIL,2017,66363684
ISIL,2018,66363684
ISIL,2019,66363684
ISIL,2020,66363684
ISIL,2021,66363684
ISIL,2022,66363684
ISIL,2023,66358376
ISIL,2024,66356996
ISIL,2025,66360699
ISIL,2026,66356940
ISL,2013,435063505
ISL,2014,435063505
ISL,2015,435063505
ISL,2016,435063505
ISL,2017,435063505
ISL,2018,435063505
ISL,2019,435063505
ISL,2020,435063505
ISL,2021,435063505
ISL,2022,435063505
ISL,2023,434955501
ISL,2024,435096905
ISL,2025,435547765
ISL,2026,435000000
ITTEFAQ,2013,144343364
ITTEFAQ,2014,144343364
ITTEFAQ,2015,144343364
ITTEFAQ,2016,144343364
ITTEFAQ,2017,144343364
ITTEFAQ,2018,144343364
ITTEFAQ,2019,144343364
ITTEFAQ,2020,144343364
ITTEFAQ,2021,144343364
ITTEFAQ,2022,144343364
ITTEFAQ,2023,144343364
ITTEFAQ,2024,144343364
ITTEFAQ,2025,91186420
ITTEFAQ,2026,144343364
JATM,2013,12601200
JATM,2014,12601200
JATM,2015,12601200
JATM,2016,12601200
JATM,2017,12601200
JATM,2018,12601200
JATM,2019,12601200
JATM,2020,12601200
JATM,2021,12601200
JATM,2022,12601200
JATM,2023,12601200
JATM,2024,12601200
JATM,2025,12591233
JATM,2026,12601200
JDMT,2013,6915822
JDMT,2014,6915822
JDMT,2015,6915822
JDMT,2016,6915822
JDMT,2017,6915822
JDMT,2018,6915822
JDMT,2019,6915822
JDMT,2020,6915822
JDMT,2021,6915822
JDMT,2022,6915822
JDMT,2023,6915822
JDMT,2024,6915822
JDMT,2025,5505219
JDMT,2026,6915822
JDWS,2013,59775427
JDWS,2014,59775427
JDWS,2015,59775427
JDWS,2016,59775427
JDWS,2017,59775427
JDWS,2018,59775427
JDWS,2019,59775427
JDWS,2020,59775427
JDWS,2021,59775427
JDWS,2022,59775427
JDWS,2023,58275330
JDWS,2024,57775499
JDWS,2025,57777629
JDWS,2026,57776661
JGICL,2013,198408797
JGICL,2014,198408797
JGICL,2015,198408797
JGICL,2016,198408797
JGICL,2017,198408797
JGICL,2018,198408797
JGICL,2019,198408797
JGICL,2020,198408797
JGICL,2021,198408797
JGICL,2022,198408797
JGICL,2023,198524539
JGICL,2024,198524126
JGICL,2025,198473086
JGICL,2026,198491379
JKSM,2013,102305672
JKSM,2014,102305672
JKSM,2015,102305672
JKSM,2016,102305672
JKSM,2017,102305672
JKSM,2018,102305672
JKSM,2019,102305672
JKSM,2020,102305672
JKSM,2021,102305672
JKSM,2022,102305672
JKSM,2023,102310230
JKSM,2024,102287703
JKSM,2025,102362749
JKSM,2026,102317502
JLICL,2013,100341404
JLICL,2014,100341404
JLICL,2015,100341404
JLICL,2016,100341404
JLICL,2017,100341404
JLICL,2018,100341404
JLICL,2019,100341404
JLICL,2020,100341404
JLICL,2021,100341404
JLICL,2022,100341404
JLICL,2023,100360313
JLICL,2024,100346199
JLICL,2025,100342179
JLICL,2026,100353310
JOPP,2013,5450000
JOPP,2014,5450000
JOPP,2015,5450000
JOPP,2016,5450000
JOPP,2017,5450000
JOPP,2018,5450000
JOPP,2019,5450000
JOPP,2020,5450000
JOPP,2021,5450000
JOPP,2022,5450000
JOPP,2023,5447735
JOPP,2024,5450000
JOPP,2025,5450000
JOPP,2026,5450000
JSBL,2013,1303754054
JSBL,2014,1303754054
JSBL,2015,1303754054
JSBL,2016,1303754054
JSBL,2017,1303754054
JSBL,2018,1303754054
JSBL,2019,1303754054
JSBL,2020,1303754054
JSBL,2021,1303754054
JSBL,2022,1303754054
JSBL,2023,1576333818
JSBL,2024,2049256115
JSBL,2025,2055566176
JSBL,2026,2050662536
JSCL,2013,908534211
JSCL,2014,908534211
JSCL,2015,908534211
JSCL,2016,908534211
JSCL,2017,908534211
JSCL,2018,908534211
JSCL,2019,908534211
JSCL,2020,908534211
JSCL,2021,908534211
JSCL,2022,908534211
JSCL,2023,908793750
JSCL,2024,992852500
JSCL,2025,906938889
JSCL,2026,915942388
JSGCL,2013,27480505
JSGCL,2014,27480505
JSGCL,2015,27480505
JSGCL,2016,27480505
JSGCL,2017,27480505
JSGCL,2018,27480505
JSGCL,2019,27480505
JSGCL,2020,27480505
JSGCL,2021,27480505
JSGCL,2022,27480505
JSGCL,2023,27462757
JSGCL,2024,27482225
JSGCL,2025,27474853
JSGCL,2026,27477297
JSIL,2013,61774256
JSIL,2014,61774256
JSIL,2015,61774256
JSIL,2016,61774256
JSIL,2017,61774256
JSIL,2018,61774256
JSIL,2019,61774256
JSIL,2020,61774256
JSIL,2021,61774256
JSIL,2022,61774256
JSIL,2023,61757769
JSIL,2024,61750069
JSIL,2025,61801023
JSIL,2026,61774256
JSML,2013,34150000
JSML,2014,34150000
JSML,2015,34150000
JSML,2016,34150000
JSML,2017,34150000
JSML,2018,34150000
JSML,2019,34150000
JSML,2020,34150000
JSML,2021,34150000
JSML,2022,34150000
JSML,2023,34121061
JSML,2024,31333333
JSML,2025,34108049
JSML,2026,34128454
JUBS,2013,32581481
JUBS,2014,32581481
JUBS,2015,32581481
JUBS,2016,32581481
JUBS,2017,32581481
JUBS,2018,32581481
JUBS,2019,32581481
JUBS,2020,32581481
JUBS,2021,32581481
JUBS,2022,32581481
JUBS,2023,32551818
JUBS,2024,32514109
JUBS,2025,32458255
JUBS,2026,32491205
JVDC,2013,381049367
JVDC,2014,381049367
JVDC,2015,381049367
JVDC,2016,381049367
JVDC,2017,381049367
JVDC,2018,381049367
JVDC,2019,381049367
JVDC,2020,381049367
JVDC,2021,381049367
JVDC,2022,381049367
JVDC,2023,380901186
JVDC,2024,381124609
JVDC,2025,380762530
JVDC,2026,380860447
KAPCO,2013,880215302
KAPCO,2014,880215302
KAPCO,2015,880215302
KAPCO,2016,880215302
KAPCO,2017,880215302
KAPCO,2018,880215302
KAPCO,2019,880215302
KAPCO,2020,880215302
KAPCO,2021,880215302
KAPCO,2022,880215302
KAPCO,2023,879723778
KAPCO,2024,880330204
KAPCO,2025,880578125
KAPCO,2026,880253228
KASBM,2013,47407692
KASBM,2014,47407692
KASBM,2015,47407692
KASBM,2016,47407692
KASBM,2017,47407692
KASBM,2018,47407692
KASBM,2019,47407692
KASBM,2020,47407692
KASBM,2021,47873770
KASBM,2022,47407692
KASBM,2023,47407692
KASBM,2024,47407692
KASBM,2025,47407692
KASBM,2026,47407692
KCL,2013,14549060
KCL,2014,14549060
KCL,2015,14549060
KCL,2016,14549060
KCL,2017,14549060
KCL,2018,14549060
KCL,2019,14549060
KCL,2020,14549060
KCL,2021,14549060
KCL,2022,14549060
KCL,2023,14549060
KCL,2024,14549060
KCL,2025,14549060
KCL,2026,14549060
KEL,2013,27902748837
KEL,2014,27902748837
KEL,2015,27902748837
KEL,2016,27902748837
KEL,2017,27902748837
KEL,2018,27902748837
KEL,2019,27902748837
KEL,2020,27902748837
KEL,2021,27902748837
KEL,2022,27902748837
KEL,2023,27495412903
KEL,2024,27521973333
KEL,2025,27615194245
KEL,2026,27615194245
KHTC,2013,6922368
KHTC,2014,6922368
KHTC,2015,6922368
KHTC,2016,6922368
KHTC,2017,6922368
KHTC,2018,6922368
KHTC,2019,6922368
KHTC,2020,6922368
KHTC,2021,6922368
KHTC,2022,6922368
KHTC,2023,4807208
KHTC,2024,6922547
KHTC,2025,6923317
KHTC,2026,6922368
KHYT,2013,1227500
KHYT,2014,1227500
KHYT,2015,1227500
KHYT,2016,1227500
KHYT,2017,1227500
KHYT,2018,1227500
KHYT,2019,1227500
KHYT,2020,1227500
KHYT,2021,1227500
KHYT,2022,1227500
KHYT,2023,1227500
KHYT,2024,1227500
KHYT,2025,1227500
KHYT,2026,1227500
KML,2013,509110110
KML,2014,509110110
KML,2015,509110110
KML,2016,509110110
KML,2017,509110110
KML,2018,509110110
KML,2019,509110110
KML,2020,509110110
KML,2021,509110110
KML,2022,509110110
KML,2023,50897643
KML,2024,50916077
KML,2025,507636957
KML,2026,509110110
KOHC,2013,200890844
KOHC,2014,200890844
KOHC,2015,200890844
KOHC,2016,200890844
KOHC,2017,200890844
KOHC,2018,200890844
KOHC,2019,200890844
KOHC,2020,200890844
KOHC,2021,200890844
KOHC,2022,200890844
KOHC,2023,200854072
KOHC,2024,981617550
KOHC,2025,967013701
KOHC,2026,919306485
KOHE,2013,169368539
KOHE,2014,169368539
KOHE,2015,169368539
KOHE,2016,169368539
KOHE,2017,169368539
KOHE,2018,169368539
KOHE,2019,169368539
KOHE,2020,169368539
KOHE,2021,169368539
KOHE,2022,169368539
KOHE,2023,169372121
KOHE,2024,169544280
KOHE,2025,169637237
KOHE,2026,169458614
KOHP,2013,12600000
KOHP,2014,12600000
KOHP,2015,12600000
KOHP,2016,12600000
KOHP,2017,12600000
KOHP,2018,12600000
KOHP,2019,12600000
KOHP,2020,12600000
KOHP,2021,12600000
KOHP,2022,12600000
KOHP,2023,12600000
KOHP,2024,12600000
KOHP,2025,12550575
KOHP,2026,12600000
KOHTM,2013,20801922
KOHTM,2014,20801922
KOHTM,2015,20801922
KOHTM,2016,20801922
KOHTM,2017,20801922
KOHTM,2018,20801922
KOHTM,2019,20801922
KOHTM,2020,20801922
KOHTM,2021,20801922
KOHTM,2022,20801922
KOHTM,2023,20820049
KOHTM,2024,20808260
KOHTM,2025,20797481
KOHTM,2026,20800000
KOIL,2013,30243119
KOIL,2014,30243119
KOIL,2015,30243119
KOIL,2016,30243119
KOIL,2017,30243119
KOIL,2018,30243119
KOIL,2019,30243119
KOIL,2020,30243119
KOIL,2021,30243119
KOIL,2022,30243119
KOIL,2023,30252778
KOIL,2024,30250000
KOIL,2025,30286747
KOIL,2026,30302580
KOSM,2013,552857142
KOSM,2014,552857142
KOSM,2015,552857142
KOSM,2016,552857142
KOSM,2017,552857142
KOSM,2018,552857142
KOSM,2019,552857142
KOSM,2020,552857142
KOSM,2021,552857142
KOSM,2022,552857142
KOSM,2023,552857142
KOSM,2024,552857142
KOSM,2025,552857142
KOSM,2026,552857142
KPUS,2013,16016575
KPUS,2014,16016575
KPUS,2015,16016575
KPUS,2016,16016575
KPUS,2017,16016575
KPUS,2018,16016575
KPUS,2019,16016575
KPUS,2020,16016575
KPUS,2021,16016575
KPUS,2022,16016575
KPUS,2023,16071296
KPUS,2024,15998128
KPUS,2025,16021094
KPUS,2026,16017500
KSBP,2013,13214024
KSBP,2014,13214024
KSBP,2015,13214024
KSBP,2016,13214024
KSBP,2017,13214024
KSBP,2018,13214024
KSBP,2019,13214024
KSBP,2020,13214024
KSBP,2021,13214024
KSBP,2022,13214024
KSBP,2023,14050000
KSBP,2024,19618947
KSBP,2025,30913676
KSBP,2026,30900000
KSTM,2013,10700000
KSTM,2014,10700000
KSTM,2015,10700000
KSTM,2016,10700000
KSTM,2017,10700000
KSTM,2018,10700000
KSTM,2019,10700000
KSTM,2020,10700000
KSTM,2021,10700000
KSTM,2022,10700000
KSTM,2023,10700000
KSTM,2024,10225000
KSTM,2025,10966667
KSTM,2026,10700000
KTML,2013,1346497280
KTML,2014,1346497280
KTML,2015,1346497280
KTML,2016,1346497280
KTML,2017,1346497280
KTML,2018,1346497280
KTML,2019,1346497280
KTML,2020,1346497280
KTML,2021,1346497280
KTML,2022,1346497280
KTML,2023,299038758
KTML,2024,272510781
KTML,2025,1347949020
KTML,2026,1346497280
LEUL,2013,6000000
LEUL,2014,6000000
LEUL,2015,6000000
LEUL,2016,6000000
LEUL,2017,6000000
LEUL,2018,6000000
LEUL,2019,6000000
LEUL,2020,6000000
LEUL,2021,6000000
LEUL,2022,6000000
LEUL,2023,6000000
LEUL,2024,6000000
LEUL,2025,6440000
LEUL,2026,6000000
LMSM,2013,12123700
LMSM,2014,12123700
LMSM,2015,12123700
